,DATE,TMIN
357,1881-12-24,-9.2
722,1882-12-24,-14.3
1087,1883-12-24,-1.7
1453,1884-12-24,-13.0
1818,1885-12-24,-11.5
2183,1886-12-24,-6.7
2548,1887-12-24,-8.1
2914,1888-12-24,-22.4
3279,1889-12-24,-3.0
3644,1890-12-24,-15.7
4009,1891-12-24,-5.3
4375,1892-12-24,-33.2
4740,1893-12-24,1.1
5105,1894-12-24,-1.7
5470,1895-12-24,-8.4
5836,1896-12-24,-8.3
6201,1897-12-24,-16.9
6566,1898-12-24,-1.9
6931,1899-12-24,-9.3
7296,1900-12-24,-3.1
7661,1901-12-24,-17.4
8026,1902-12-24,-2.5
8391,1903-12-24,-1.1
8757,1904-12-24,-10.8
9122,1905-12-24,-8.1
9487,1906-12-24,-9.4
9852,1907-12-24,-23.0
10218,1908-12-24,1.1
10583,1909-12-24,-12.0
10948,1910-12-24,0.6
11313,1911-12-24,-3.2
11679,1912-12-24,-1.2
12044,1913-12-24,-13.8
12409,1914-12-24,-3.6
12774,1915-12-24,-28.4
13140,1916-12-24,-9.2
13505,1917-12-24,-13.6
13870,1918-12-24,-9.3
14235,1919-12-24,-19.4
14601,1920-12-24,0.2
14966,1921-12-24,-4.0
15331,1922-12-24,-5.5
15696,1923-12-24,-15.1
16062,1924-12-24,-12.2
16427,1925-12-24,-9.6
16792,1926-12-24,-5.1
17157,1927-12-24,-9.3
17523,1928-12-24,-5.3
17888,1929-12-24,-7.4
18253,1930-12-24,-10.8
18618,1931-12-24,-2.8
18984,1932-12-24,-1.1
19349,1933-12-24,-2.2
19714,1934-12-24,-12.0
20079,1935-12-24,-1.8
20445,1936-12-24,-0.2
20810,1937-12-24,-11.5
21175,1938-12-24,-18.4
21540,1939-12-24,-19.0
21906,1940-12-24,-8.8
22271,1941-12-24,-15.9
22636,1942-12-24,-1.0
23001,1943-12-24,-1.8
23367,1944-12-24,-3.4
23732,1945-12-24,-23.8
24097,1946-12-24,-8.5
24462,1947-12-24,-16.7
24828,1948-12-24,-12.8
25193,1949-12-24,-1.9
25558,1950-12-24,-13.4
25923,1951-12-24,1.3
26289,1952-12-24,-3.4
26654,1953-12-24,-12.7
27019,1954-12-24,-0.6
27384,1955-12-24,-21.4
27750,1956-12-24,-6.6
28115,1957-12-24,0.4
28480,1958-12-24,-5.9
28845,1959-12-24,-9.7
29211,1960-12-24,0.4
29576,1961-12-24,-21.0
29941,1962-12-24,-4.8
30306,1963-12-24,-15.8
30672,1964-12-24,-4.5
31037,1965-12-24,-10.1
31402,1966-12-24,-16.8
31767,1967-12-24,-23.2
32133,1968-12-24,-0.4
32498,1969-12-24,-15.7
32863,1970-12-24,-7.6
33228,1971-12-24,-14.1
33594,1972-12-24,-2.3
33959,1973-12-24,-0.9
34324,1974-12-24,-1.0
34689,1975-12-24,-7.7
35055,1976-12-24,-6.8
35420,1977-12-24,-15.5
35785,1978-12-24,-18.5
36150,1979-12-24,-0.7
36516,1980-12-24,-0.4
36881,1981-12-24,-9.4
37246,1982-12-24,0.1
37611,1983-12-24,0.4
37977,1984-12-24,-5.8
38342,1985-12-24,0.2
38707,1986-12-24,-12.3
39072,1987-12-24,-13.8
39438,1988-12-24,-9.8
39803,1989-12-24,-2.3
40168,1990-12-24,-2.4
40533,1991-12-24,-1.5
40899,1992-12-24,-2.2
41264,1993-12-24,-5.3
41629,1994-12-24,0.3
41994,1995-12-24,-20.2
42360,1996-12-24,-19.5
42725,1997-12-24,-2.4
43090,1998-12-24,-16.5
43455,1999-12-24,-3.7
43821,2000-12-24,-7.9
44186,2001-12-24,-19.6
44551,2002-12-24,-12.6
44916,2003-12-24,-15.6
45282,2004-12-24,-4.1
45647,2005-12-24,-7.6
46012,2006-12-24,-1.5
46377,2007-12-24,0.7
46743,2008-12-24,-3.2
47108,2009-12-24,-3.4
47473,2010-12-24,-13.7
47838,2011-12-24,-2.6
48204,2012-12-24,-16.7
48569,2013-12-24,0.5
48934,2014-12-24,
49278,2015-12-24,
49644,2016-12-24,
50009,2017-12-24,
50367,2018-12-24,
