,DATE,TMIN
277,1881-10-05,-0.6
642,1882-10-05,6.2
1007,1883-10-05,5.2
1373,1884-10-05,8.3
1738,1885-10-05,5.2
2103,1886-10-05,2.2
2468,1887-10-05,-0.4
2834,1888-10-05,3.6
3199,1889-10-05,7.7
3564,1890-10-05,0.3
3929,1891-10-05,2.9
4295,1892-10-05,5.8
4660,1893-10-05,8.7
5025,1894-10-05,6.1
5390,1895-10-05,10.1
5756,1896-10-05,5.5
6121,1897-10-05,1.8
6486,1898-10-05,2.8
6851,1899-10-05,10.0
7216,1900-10-05,7.0
7581,1901-10-05,9.9
7946,1902-10-05,-0.1
8311,1903-10-05,0.4
8677,1904-10-05,7.1
9042,1905-10-05,3.1
9407,1906-10-05,-0.9
9772,1907-10-05,6.4
10138,1908-10-05,3.5
10503,1909-10-05,11.2
10868,1910-10-05,-1.2
11233,1911-10-05,4.6
11599,1912-10-05,-0.8
11964,1913-10-05,1.3
12329,1914-10-05,-0.1
12694,1915-10-05,3.7
13060,1916-10-05,3.8
13425,1917-10-05,8.7
13790,1918-10-05,1.6
14155,1919-10-05,10.0
14521,1920-10-05,2.7
14886,1921-10-05,0.7
15251,1922-10-05,2.3
15616,1923-10-05,6.2
15982,1924-10-05,9.4
16347,1925-10-05,1.1
16712,1926-10-05,-0.8
17077,1927-10-05,4.4
17443,1928-10-05,1.8
17808,1929-10-05,8.7
18173,1930-10-05,0.1
18538,1931-10-05,4.6
18904,1932-10-05,0.3
19269,1933-10-05,1.5
19634,1934-10-05,1.9
19999,1935-10-05,8.7
20365,1936-10-05,1.8
20730,1937-10-05,3.3
21095,1938-10-05,10.2
21460,1939-10-05,-1.7
21826,1940-10-05,1.8
22191,1941-10-05,1.5
22556,1942-10-05,6.6
22921,1943-10-05,8.6
23287,1944-10-05,10.0
23652,1945-10-05,3.1
24017,1946-10-05,3.4
24382,1947-10-05,3.5
24748,1948-10-05,2.5
25113,1949-10-05,-0.3
25478,1950-10-05,6.6
25843,1951-10-05,0.2
26209,1952-10-05,4.4
26574,1953-10-05,6.0
26939,1954-10-05,1.8
27304,1955-10-05,5.6
27670,1956-10-05,6.8
28035,1957-10-05,3.4
28400,1958-10-05,7.4
28765,1959-10-05,5.3
29131,1960-10-05,5.6
29496,1961-10-05,8.9
29861,1962-10-05,8.9
30226,1963-10-05,7.8
30592,1964-10-05,4.0
30957,1965-10-05,1.7
31322,1966-10-05,5.6
31687,1967-10-05,10.5
32053,1968-10-05,0.2
32418,1969-10-05,0.1
32783,1970-10-05,4.4
33148,1971-10-05,0.3
33514,1972-10-05,6.7
33879,1973-10-05,6.8
34244,1974-10-05,8.5
34609,1975-10-05,1.4
34975,1976-10-05,2.7
35340,1977-10-05,2.5
35705,1978-10-05,3.9
36070,1979-10-05,1.5
36436,1980-10-05,7.4
36801,1981-10-05,10.8
37166,1982-10-05,7.1
37531,1983-10-05,8.1
37897,1984-10-05,7.0
38262,1985-10-05,11.6
38627,1986-10-05,1.1
38992,1987-10-05,6.8
39358,1988-10-05,7.6
39723,1989-10-05,2.1
40088,1990-10-05,1.2
40453,1991-10-05,8.7
40819,1992-10-05,2.9
41184,1993-10-05,7.0
41549,1994-10-05,2.0
41914,1995-10-05,7.4
42280,1996-10-05,8.1
42645,1997-10-05,3.9
43010,1998-10-05,2.7
43375,1999-10-05,10.4
43741,2000-10-05,10.8
44106,2001-10-05,9.9
44471,2002-10-05,-0.9
44836,2003-10-05,9.9
45202,2004-10-05,7.2
45567,2005-10-05,6.1
45932,2006-10-05,11.8
46297,2007-10-05,9.8
46663,2008-10-05,8.8
47028,2009-10-05,6.2
47393,2010-10-05,4.5
47758,2011-10-05,9.4
48124,2012-10-05,9.8
48489,2013-10-05,6.2
48854,2014-10-05,
49198,2015-10-05,
49564,2016-10-05,
49929,2017-10-05,
50293,2018-10-05,
