,TMAX
1881,-2.4
1882,
1883,-5.1
1884,0.5
1885,2.5
1886,-1.0
1887,-2.0
1888,-7.5
1889,1.4
1890,-6.4
1891,2.4
1892,-11.8
1893,-0.9
1894,-9.9
1895,-2.1
1896,-5.1
1897,-8.9
1898,-8.3
1899,-5.7
1900,3.4
1901,-3.6
1902,-16.7
1903,
1904,-0.8
1905,0.7
1906,1.6
1907,-17.8
1908,1.9
1909,1.9
1910,1.4
1911,2.9
1912,2.4
1913,0.6
1914,0.6
1915,-14.8
1916,-3.5
1917,-1.5
1918,-6.4
1919,-21.5
1920,0.9
1921,-5.5
1922,-6.6
1923,-5.7
1924,-1.1
1925,-14.4
1926,-9.6
1927,-4.6
1928,0.6
1929,3.7
1930,1.1
1931,-1.1
1932,5.1
1933,-6.0
1934,-1.6
1935,-0.9
1936,5.5
1937,-10.4
1938,-15.4
1939,-10.4
1940,-4.2
1941,1.4
1942,1.7
1943,2.7
1944,-5.7
1945,1.4
1946,1.5
1947,0.0
1948,1.9
1949,4.4
1950,-2.0
1951,3.6
1952,2.2
1953,-6.9
1954,3.6
1955,-15.8
1956,-0.8
1957,5.2
1958,-1.8
1959,-4.5
1960,1.1
1961,-5.2
1962,-11.9
1963,-10.3
1964,-6.4
1965,1.7
1966,-10.4
1967,-16.8
1968,0.2
1969,-7.7
1970,-2.7
1971,-5.4
1972,2.6
1973,-4.8
1974,0.9
1975,2.1
1976,-5.9
1977,0.6
1978,-13.7
1979,-4.7
1980,0.6
1981,-5.2
1982,5.4
1983,2.4
1984,2.0
1985,-6.8
1986,-5.4
1987,-2.3
1988,-2.5
1989,1.2
1990,0.3
1991,3.0
1992,-0.3
1993,2.4
1994,-4.8
1995,-7.1
1996,-9.1
1997,-5.7
1998,-1.9
1999,-3.3
2000,-0.6
2001,-12.3
2002,1.9
2003,-0.9
2004,-0.6
2005,-2.8
2006,2.2
2007,3.0
2008,-0.5
2009,-10.8
2010,-6.8
2011,1.3
2012,-12.7
2013,3.4
2014,
2015,
2016,
2017,
2018,
