,TMAX
1881,10.6
1882,
1883,8.6
1884,15.1
1885,8.0
1886,8.7
1887,3.5
1888,10.5
1889,13.3
1890,2.9
1891,15.7
1892,10.4
1893,13.8
1894,7.5
1895,10.7
1896,19.4
1897,4.9
1898,4.3
1899,5.8
1900,8.3
1901,12.5
1902,3.6
1903,
1904,6.5
1905,6.5
1906,7.8
1907,12.0
1908,11.2
1909,10.2
1910,9.0
1911,9.4
1912,8.0
1913,2.5
1914,6.7
1915,8.4
1916,3.0
1917,7.7
1918,11.4
1919,7.4
1920,10.8
1921,8.4
1922,6.7
1923,10.2
1924,6.1
1925,5.9
1926,7.1
1927,9.9
1928,11.8
1929,12.3
1930,2.8
1931,11.1
1932,7.6
1933,5.3
1934,12.7
1935,13.2
1936,5.9
1937,7.7
1938,8.2
1939,4.1
1940,7.3
1941,8.9
1942,13.7
1943,8.3
1944,8.7
1945,10.0
1946,9.9
1947,5.8
1948,5.7
1949,5.3
1950,13.4
1951,12.9
1952,9.0
1953,8.4
1954,6.1
1955,12.9
1956,6.0
1957,5.7
1958,11.6
1959,5.8
1960,7.1
1961,13.0
1962,11.7
1963,12.2
1964,17.2
1965,7.2
1966,17.4
1967,11.4
1968,8.0
1969,10.7
1970,9.1
1971,6.4
1972,9.3
1973,10.7
1974,9.6
1975,4.5
1976,5.5
1977,4.4
1978,7.4
1979,10.0
1980,12.1
1981,11.9
1982,5.9
1983,7.3
1984,10.3
1985,14.1
1986,4.3
1987,12.4
1988,11.6
1989,8.7
1990,9.2
1991,17.4
1992,10.8
1993,9.5
1994,13.0
1995,12.3
1996,14.4
1997,11.0
1998,9.3
1999,13.4
2000,15.2
2001,13.7
2002,3.2
2003,10.1
2004,9.3
2005,15.1
2006,13.7
2007,10.3
2008,10.5
2009,8.4
2010,10.5
2011,10.8
2012,10.1
2013,12.9
2014,
2015,5.0
2016,8.0
2017,
2018,
