,DATE,TMAX
343,1881-12-10,-1.9
708,1882-12-10,
1073,1883-12-10,2.0
1439,1884-12-10,-0.5
1804,1885-12-10,-11.7
2169,1886-12-10,3.7
2534,1887-12-10,1.7
2900,1888-12-10,2.4
3265,1889-12-10,-5.3
3630,1890-12-10,-5.0
3995,1891-12-10,-2.5
4361,1892-12-10,-4.8
4726,1893-12-10,-2.4
5091,1894-12-10,-5.9
5456,1895-12-10,-2.8
5822,1896-12-10,-7.1
6187,1897-12-10,-12.3
6552,1898-12-10,1.0
6917,1899-12-10,-6.9
7282,1900-12-10,3.7
7647,1901-12-10,0.5
8012,1902-12-10,-1.1
8377,1903-12-10,
8743,1904-12-10,-3.0
9108,1905-12-10,3.7
9473,1906-12-10,0.5
9838,1907-12-10,-6.4
10204,1908-12-10,3.1
10569,1909-12-10,0.5
10934,1910-12-10,0.8
11299,1911-12-10,-1.4
11665,1912-12-10,-1.0
12030,1913-12-10,-0.6
12395,1914-12-10,5.6
12760,1915-12-10,-2.6
13126,1916-12-10,-3.5
13491,1917-12-10,-1.6
13856,1918-12-10,-11.4
14221,1919-12-10,0.4
14587,1920-12-10,-7.5
14952,1921-12-10,-19.6
15317,1922-12-10,-8.6
15682,1923-12-10,2.4
16048,1924-12-10,2.8
16413,1925-12-10,-1.8
16778,1926-12-10,1.3
17143,1927-12-10,-3.1
17509,1928-12-10,1.4
17874,1929-12-10,3.1
18239,1930-12-10,0.7
18604,1931-12-10,1.3
18970,1932-12-10,1.3
19335,1933-12-10,2.2
19700,1934-12-10,0.9
20065,1935-12-10,0.7
20431,1936-12-10,1.9
20796,1937-12-10,-8.2
21161,1938-12-10,1.5
21526,1939-12-10,-6.9
21892,1940-12-10,-3.8
22257,1941-12-10,-12.4
22622,1942-12-10,-5.1
22987,1943-12-10,-2.3
23353,1944-12-10,0.7
23718,1945-12-10,-5.3
24083,1946-12-10,-2.1
24448,1947-12-10,1.3
24814,1948-12-10,4.6
25179,1949-12-10,6.4
25544,1950-12-10,1.0
25909,1951-12-10,3.8
26275,1952-12-10,-6.7
26640,1953-12-10,2.2
27005,1954-12-10,-2.0
27370,1955-12-10,-17.0
27736,1956-12-10,0.8
28101,1957-12-10,-0.5
28466,1958-12-10,-6.3
28831,1959-12-10,-14.7
29197,1960-12-10,2.4
29562,1961-12-10,-0.7
29927,1962-12-10,1.7
30292,1963-12-10,-11.8
30658,1964-12-10,4.8
31023,1965-12-10,-0.2
31388,1966-12-10,-3.0
31753,1967-12-10,-4.0
32119,1968-12-10,-8.6
32484,1969-12-10,0.3
32849,1970-12-10,2.7
33214,1971-12-10,-0.1
33580,1972-12-10,4.4
33945,1973-12-10,-7.6
34310,1974-12-10,2.1
34675,1975-12-10,-3.3
35041,1976-12-10,1.8
35406,1977-12-10,-3.5
35771,1978-12-10,-2.8
36136,1979-12-10,-3.2
36502,1980-12-10,2.0
36867,1981-12-10,-5.2
37232,1982-12-10,-1.9
37597,1983-12-10,-0.5
37963,1984-12-10,2.9
38328,1985-12-10,-3.6
38693,1986-12-10,1.3
39058,1987-12-10,-6.8
39424,1988-12-10,-0.2
39789,1989-12-10,-9.6
40154,1990-12-10,-0.4
40519,1991-12-10,2.0
40885,1992-12-10,0.7
41250,1993-12-10,1.3
41615,1994-12-10,-1.2
41980,1995-12-10,-3.3
42346,1996-12-10,4.6
42711,1997-12-10,-0.7
43076,1998-12-10,-5.5
43441,1999-12-10,4.0
43807,2000-12-10,6.9
44172,2001-12-10,-1.4
44537,2002-12-10,-5.0
44902,2003-12-10,3.3
45268,2004-12-10,1.2
45633,2005-12-10,-1.1
45998,2006-12-10,8.8
46363,2007-12-10,4.0
46729,2008-12-10,-2.0
47094,2009-12-10,-0.5
47459,2010-12-10,-3.5
47824,2011-12-10,2.4
48190,2012-12-10,-4.5
48555,2013-12-10,-4.7
48920,2014-12-10,2.7
49264,2015-12-10,
49630,2016-12-10,
49995,2017-12-10,
50353,2018-12-10,-0.4
