,DATE,TMAX
285,1881-10-13,9.5
650,1882-10-13,
1015,1883-10-13,7.8
1381,1884-10-13,11.6
1746,1885-10-13,13.3
2111,1886-10-13,11.2
2476,1887-10-13,8.5
2842,1888-10-13,8.5
3207,1889-10-13,17.3
3572,1890-10-13,3.6
3937,1891-10-13,12.6
4303,1892-10-13,9.6
4668,1893-10-13,11.7
5033,1894-10-13,7.5
5398,1895-10-13,9.9
5764,1896-10-13,14.4
6129,1897-10-13,7.3
6494,1898-10-13,2.4
6859,1899-10-13,13.4
7224,1900-10-13,9.3
7589,1901-10-13,11.4
7954,1902-10-13,2.7
8319,1903-10-13,
8685,1904-10-13,12.6
9050,1905-10-13,8.1
9415,1906-10-13,7.3
9780,1907-10-13,12.3
10146,1908-10-13,10.1
10511,1909-10-13,10.4
10876,1910-10-13,10.3
11241,1911-10-13,2.4
11607,1912-10-13,6.3
11972,1913-10-13,4.8
12337,1914-10-13,10.9
12702,1915-10-13,5.1
13068,1916-10-13,9.1
13433,1917-10-13,10.4
13798,1918-10-13,13.2
14163,1919-10-13,4.5
14529,1920-10-13,10.5
14894,1921-10-13,7.9
15259,1922-10-13,8.3
15624,1923-10-13,10.4
15990,1924-10-13,11.5
16355,1925-10-13,3.8
16720,1926-10-13,8.3
17085,1927-10-13,3.5
17451,1928-10-13,6.6
17816,1929-10-13,9.2
18181,1930-10-13,6.7
18546,1931-10-13,10.7
18912,1932-10-13,9.3
19277,1933-10-13,11.2
19642,1934-10-13,9.3
20007,1935-10-13,11.6
20373,1936-10-13,4.5
20738,1937-10-13,4.4
21103,1938-10-13,10.2
21468,1939-10-13,5.6
21834,1940-10-13,12.1
22199,1941-10-13,2.5
22564,1942-10-13,9.2
22929,1943-10-13,9.5
23295,1944-10-13,16.3
23660,1945-10-13,5.7
24025,1946-10-13,1.9
24390,1947-10-13,10.9
24756,1948-10-13,7.8
25121,1949-10-13,9.8
25486,1950-10-13,11.3
25851,1951-10-13,10.6
26217,1952-10-13,5.9
26582,1953-10-13,13.3
26947,1954-10-13,10.3
27312,1955-10-13,14.3
27678,1956-10-13,9.3
28043,1957-10-13,11.4
28408,1958-10-13,10.0
28773,1959-10-13,5.7
29139,1960-10-13,12.7
29504,1961-10-13,12.6
29869,1962-10-13,7.7
30234,1963-10-13,8.0
30600,1964-10-13,9.9
30965,1965-10-13,9.5
31330,1966-10-13,3.4
31695,1967-10-13,13.1
32061,1968-10-13,8.7
32426,1969-10-13,10.9
32791,1970-10-13,8.3
33156,1971-10-13,11.0
33522,1972-10-13,9.5
33887,1973-10-13,4.0
34252,1974-10-13,9.8
34617,1975-10-13,9.5
34983,1976-10-13,1.8
35348,1977-10-13,8.0
35713,1978-10-13,10.7
36078,1979-10-13,13.7
36444,1980-10-13,12.0
36809,1981-10-13,9.5
37174,1982-10-13,5.5
37539,1983-10-13,6.0
37905,1984-10-13,7.6
38270,1985-10-13,10.0
38635,1986-10-13,9.4
39000,1987-10-13,13.0
39366,1988-10-13,10.2
39731,1989-10-13,7.5
40096,1990-10-13,7.5
40461,1991-10-13,13.7
40827,1992-10-13,1.2
41192,1993-10-13,14.4
41557,1994-10-13,8.1
41922,1995-10-13,12.3
42288,1996-10-13,9.5
42653,1997-10-13,8.5
43018,1998-10-13,11.5
43383,1999-10-13,9.0
43749,2000-10-13,11.0
44114,2001-10-13,8.4
44479,2002-10-13,4.9
44844,2003-10-13,10.2
45210,2004-10-13,10.4
45575,2005-10-13,15.4
45940,2006-10-13,8.5
46305,2007-10-13,6.0
46671,2008-10-13,11.2
47036,2009-10-13,3.0
47401,2010-10-13,5.7
47766,2011-10-13,8.1
48132,2012-10-13,7.5
48497,2013-10-13,11.6
48862,2014-10-13,
49206,2015-10-13,
49572,2016-10-13,
49937,2017-10-13,8.1
50301,2018-10-13,
