,DATE,TMAX
286,1881-10-14,8.3
651,1882-10-14,
1016,1883-10-14,6.7
1382,1884-10-14,9.2
1747,1885-10-14,13.8
2112,1886-10-14,10.7
2477,1887-10-14,6.2
2843,1888-10-14,10.0
3208,1889-10-14,18.2
3573,1890-10-14,4.7
3938,1891-10-14,10.0
4304,1892-10-14,6.6
4669,1893-10-14,9.8
5034,1894-10-14,10.9
5399,1895-10-14,10.5
5765,1896-10-14,6.5
6130,1897-10-14,6.8
6495,1898-10-14,0.7
6860,1899-10-14,11.6
7225,1900-10-14,9.5
7590,1901-10-14,10.9
7955,1902-10-14,5.6
8320,1903-10-14,
8686,1904-10-14,6.7
9051,1905-10-14,7.2
9416,1906-10-14,7.5
9781,1907-10-14,14.7
10147,1908-10-14,10.4
10512,1909-10-14,12.5
10877,1910-10-14,9.2
11242,1911-10-14,2.4
11608,1912-10-14,5.0
11973,1913-10-14,8.2
12338,1914-10-14,7.9
12703,1915-10-14,4.4
13069,1916-10-14,4.0
13434,1917-10-14,14.0
13799,1918-10-14,15.4
14164,1919-10-14,8.1
14530,1920-10-14,8.8
14895,1921-10-14,10.9
15260,1922-10-14,8.5
15625,1923-10-14,10.2
15991,1924-10-14,11.5
16356,1925-10-14,4.5
16721,1926-10-14,4.9
17086,1927-10-14,1.1
17452,1928-10-14,2.7
17817,1929-10-14,8.5
18182,1930-10-14,7.7
18547,1931-10-14,10.2
18913,1932-10-14,11.5
19278,1933-10-14,10.7
19643,1934-10-14,7.1
20008,1935-10-14,10.2
20374,1936-10-14,6.6
20739,1937-10-14,5.0
21104,1938-10-14,11.0
21469,1939-10-14,5.9
21835,1940-10-14,8.0
22200,1941-10-14,0.9
22565,1942-10-14,7.1
22930,1943-10-14,11.6
23296,1944-10-14,14.6
23661,1945-10-14,3.6
24026,1946-10-14,2.1
24391,1947-10-14,11.3
24757,1948-10-14,6.7
25122,1949-10-14,11.3
25487,1950-10-14,9.5
25852,1951-10-14,10.4
26218,1952-10-14,4.3
26583,1953-10-14,15.4
26948,1954-10-14,12.6
27313,1955-10-14,12.9
27679,1956-10-14,7.1
28044,1957-10-14,10.4
28409,1958-10-14,8.5
28774,1959-10-14,6.6
29140,1960-10-14,5.4
29505,1961-10-14,10.0
29870,1962-10-14,8.6
30235,1963-10-14,9.6
30601,1964-10-14,13.6
30966,1965-10-14,10.2
31331,1966-10-14,6.1
31696,1967-10-14,14.3
32062,1968-10-14,11.3
32427,1969-10-14,8.6
32792,1970-10-14,3.8
33157,1971-10-14,5.5
33523,1972-10-14,8.1
33888,1973-10-14,6.1
34253,1974-10-14,8.1
34618,1975-10-14,9.3
34984,1976-10-14,-0.1
35349,1977-10-14,7.7
35714,1978-10-14,9.7
36079,1979-10-14,16.4
36445,1980-10-14,13.0
36810,1981-10-14,8.2
37175,1982-10-14,8.0
37540,1983-10-14,12.2
37906,1984-10-14,5.5
38271,1985-10-14,9.3
38636,1986-10-14,8.6
39001,1987-10-14,11.3
39367,1988-10-14,12.3
39732,1989-10-14,9.5
40097,1990-10-14,10.6
40462,1991-10-14,11.9
40828,1992-10-14,0.2
41193,1993-10-14,13.1
41558,1994-10-14,11.5
41923,1995-10-14,11.8
42289,1996-10-14,7.8
42654,1997-10-14,8.4
43019,1998-10-14,11.5
43384,1999-10-14,9.2
43750,2000-10-14,12.9
44115,2001-10-14,11.6
44480,2002-10-14,1.4
44845,2003-10-14,8.5
45211,2004-10-14,10.0
45576,2005-10-14,15.4
45941,2006-10-14,8.8
46306,2007-10-14,6.7
46672,2008-10-14,12.5
47037,2009-10-14,4.4
47402,2010-10-14,5.2
47767,2011-10-14,6.9
48133,2012-10-14,7.9
48498,2013-10-14,8.7
48863,2014-10-14,
49207,2015-10-14,
49573,2016-10-14,6.1
49938,2017-10-14,8.4
50302,2018-10-14,
