,DATE,TMAX
59,1881-03-01,-8.5
424,1882-03-01,
789,1883-03-01,
1155,1884-03-01,-6.7
1520,1885-03-01,0.5
1885,1886-03-01,-5.7
2250,1887-03-01,4.4
2616,1888-03-01,-2.7
2981,1889-03-01,-9.4
3346,1890-03-01,-6.5
3711,1891-03-01,1.0
4077,1892-03-01,-10.9
4442,1893-03-01,1.9
4807,1894-03-01,0.6
5172,1895-03-01,-10.3
5538,1896-03-01,-5.8
5903,1897-03-01,-4.6
6268,1898-03-01,-0.1
6633,1899-03-01,0.2
6998,1900-03-01,-8.5
7363,1901-03-01,0.8
7728,1902-03-01,1.1
8093,1903-03-01,
8459,1904-03-01,-3.2
8824,1905-03-01,0.5
9189,1906-03-01,2.1
9554,1907-03-01,-0.3
9920,1908-03-01,-3.3
10285,1909-03-01,-5.5
10650,1910-03-01,3.3
11015,1911-03-01,-0.9
11381,1912-03-01,2.6
11746,1913-03-01,-10.5
12111,1914-03-01,-1.8
12476,1915-03-01,-0.7
12842,1916-03-01,-3.3
13207,1917-03-01,-6.5
13572,1918-03-01,-4.9
13937,1919-03-01,-9.5
14303,1920-03-01,4.1
14668,1921-03-01,2.0
15033,1922-03-01,1.7
15398,1923-03-01,-13.6
15764,1924-03-01,-4.8
16129,1925-03-01,-0.1
16494,1926-03-01,-0.8
16859,1927-03-01,0.6
17225,1928-03-01,-2.3
17590,1929-03-01,-7.6
17955,1930-03-01,3.9
18320,1931-03-01,-11.2
18686,1932-03-01,-1.6
19051,1933-03-01,-2.9
19416,1934-03-01,-7.3
19781,1935-03-01,0.7
20147,1936-03-01,1.7
20512,1937-03-01,-0.7
20877,1938-03-01,2.3
21242,1939-03-01,1.0
21608,1940-03-01,-2.8
21973,1941-03-01,-1.9
22338,1942-03-01,-6.2
22703,1943-03-01,4.1
23069,1944-03-01,1.1
23434,1945-03-01,-2.0
23799,1946-03-01,-2.0
24164,1947-03-01,-11.8
24530,1948-03-01,1.9
24895,1949-03-01,-7.3
25260,1950-03-01,-4.8
25625,1951-03-01,-5.1
25991,1952-03-01,-4.8
26356,1953-03-01,2.2
26721,1954-03-01,-1.9
27086,1955-03-01,-4.4
27452,1956-03-01,1.3
27817,1957-03-01,-7.8
28182,1958-03-01,-1.6
28547,1959-03-01,1.7
28913,1960-03-01,-12.4
29278,1961-03-01,2.6
29643,1962-03-01,-4.3
30008,1963-03-01,-0.8
30374,1964-03-01,-1.3
30739,1965-03-01,-11.4
31104,1966-03-01,2.5
31469,1967-03-01,3.7
31835,1968-03-01,3.5
32200,1969-03-01,-4.6
32565,1970-03-01,-2.0
32930,1971-03-01,-11.1
33296,1972-03-01,-2.6
33661,1973-03-01,-6.0
34026,1974-03-01,-1.3
34391,1975-03-01,-2.4
34757,1976-03-01,2.1
35122,1977-03-01,-10.4
35487,1978-03-01,3.3
35852,1979-03-01,2.2
36218,1980-03-01,-2.0
36583,1981-03-01,-0.7
36948,1982-03-01,-1.4
37313,1983-03-01,-7.9
37679,1984-03-01,2.3
38044,1985-03-01,-2.1
38409,1986-03-01,-1.4
38774,1987-03-01,-14.0
39140,1988-03-01,-2.6
39505,1989-03-01,5.0
39870,1990-03-01,2.2
40235,1991-03-01,-0.1
40601,1992-03-01,3.0
40966,1993-03-01,-1.1
41331,1994-03-01,-8.4
41696,1995-03-01,3.4
42062,1996-03-01,-2.2
42427,1997-03-01,2.8
42792,1998-03-01,2.3
43157,1999-03-01,0.6
43523,2000-03-01,4.3
43888,2001-03-01,-2.5
44253,2002-03-01,0.0
44618,2003-03-01,-4.5
44984,2004-03-01,-2.9
45349,2005-03-01,-10.0
45714,2006-03-01,-2.6
46079,2007-03-01,0.4
46445,2008-03-01,1.7
46810,2009-03-01,-0.1
47175,2010-03-01,1.7
47540,2011-03-01,-7.3
47906,2012-03-01,3.9
48271,2013-03-01,1.0
48636,2014-03-01,
49001,2015-03-01,3.9
49346,2016-03-01,1.7
49711,2017-03-01,
50076,2018-03-01,
50434,2019-03-01,
