,DATE,TMAX
360,1881-12-27,5.2
725,1882-12-27,
1090,1883-12-27,1.5
1456,1884-12-27,0.3
1821,1885-12-27,-16.5
2186,1886-12-27,-4.6
2551,1887-12-27,-15.2
2917,1888-12-27,-12.1
3282,1889-12-27,0.6
3647,1890-12-27,-4.6
4012,1891-12-27,1.1
4378,1892-12-27,-14.5
4743,1893-12-27,-3.8
5108,1894-12-27,3.4
5473,1895-12-27,-2.5
5839,1896-12-27,1.9
6204,1897-12-27,-8.4
6569,1898-12-27,4.0
6934,1899-12-27,-11.1
7299,1900-12-27,-7.1
7664,1901-12-27,-14.5
8029,1902-12-27,-3.3
8394,1903-12-27,
8760,1904-12-27,-16.3
9125,1905-12-27,-5.7
9490,1906-12-27,-6.5
9855,1907-12-27,-24.2
10221,1908-12-27,-15.8
10586,1909-12-27,-1.6
10951,1910-12-27,-0.6
11316,1911-12-27,-1.5
11682,1912-12-27,1.5
12047,1913-12-27,-13.0
12412,1914-12-27,-2.6
12777,1915-12-27,-14.6
13143,1916-12-27,-4.1
13508,1917-12-27,-2.8
13873,1918-12-27,-2.0
14238,1919-12-27,-11.6
14604,1920-12-27,0.4
14969,1921-12-27,-3.6
15334,1922-12-27,1.4
15699,1923-12-27,-7.5
16065,1924-12-27,1.9
16430,1925-12-27,-1.0
16795,1926-12-27,1.2
17160,1927-12-27,-8.3
17526,1928-12-27,1.5
17891,1929-12-27,-2.0
18256,1930-12-27,-13.9
18621,1931-12-27,-0.8
18987,1932-12-27,2.8
19352,1933-12-27,-12.3
19717,1934-12-27,-5.3
20082,1935-12-27,-3.1
20448,1936-12-27,2.0
20813,1937-12-27,-5.3
21178,1938-12-27,-7.9
21543,1939-12-27,-11.1
21909,1940-12-27,-1.6
22274,1941-12-27,-17.4
22639,1942-12-27,1.8
23004,1943-12-27,-0.4
23370,1944-12-27,1.8
23735,1945-12-27,-4.3
24100,1946-12-27,-1.4
24465,1947-12-27,1.9
24831,1948-12-27,0.6
25196,1949-12-27,-5.0
25561,1950-12-27,-7.1
25926,1951-12-27,1.3
26292,1952-12-27,1.0
26657,1953-12-27,-1.9
27022,1954-12-27,-0.7
27387,1955-12-27,-2.8
27753,1956-12-27,-0.8
28118,1957-12-27,3.2
28483,1958-12-27,-12.3
28848,1959-12-27,1.7
29214,1960-12-27,1.8
29579,1961-12-27,-11.3
29944,1962-12-27,-2.7
30309,1963-12-27,2.8
30675,1964-12-27,-3.5
31040,1965-12-27,1.2
31405,1966-12-27,-3.5
31770,1967-12-27,-11.8
32136,1968-12-27,-1.1
32501,1969-12-27,-2.0
32866,1970-12-27,-5.5
33231,1971-12-27,1.9
33597,1972-12-27,-1.1
33962,1973-12-27,1.7
34327,1974-12-27,2.4
34692,1975-12-27,-3.1
35058,1976-12-27,-9.2
35423,1977-12-27,-10.7
35788,1978-12-27,-15.0
36153,1979-12-27,2.2
36519,1980-12-27,2.0
36884,1981-12-27,1.4
37249,1982-12-27,3.0
37614,1983-12-27,-2.8
37980,1984-12-27,-6.4
38345,1985-12-27,2.0
38710,1986-12-27,-9.9
39075,1987-12-27,3.1
39441,1988-12-27,-11.3
39806,1989-12-27,1.4
40171,1990-12-27,-2.3
40536,1991-12-27,-3.4
40902,1992-12-27,0.8
41267,1993-12-27,0.0
41632,1994-12-27,-2.7
41997,1995-12-27,-10.3
42363,1996-12-27,-3.8
42728,1997-12-27,2.6
43093,1998-12-27,1.1
43458,1999-12-27,-2.3
43824,2000-12-27,-11.4
44189,2001-12-27,-3.6
44554,2002-12-27,-9.5
44919,2003-12-27,3.9
45285,2004-12-27,1.0
45650,2005-12-27,-9.2
46015,2006-12-27,3.9
46380,2007-12-27,0.5
46746,2008-12-27,2.9
47111,2009-12-27,-5.1
47476,2010-12-27,-9.1
47841,2011-12-27,7.2
48207,2012-12-27,2.8
48572,2013-12-27,3.4
48937,2014-12-27,-2.1
49281,2015-12-27,
49647,2016-12-27,1.6
50012,2017-12-27,3.3
50370,2018-12-27,
