,DATE,TMAX
277,1881-10-05,5.1
642,1882-10-05,
1007,1883-10-05,9.1
1373,1884-10-05,16.4
1738,1885-10-05,11.5
2103,1886-10-05,5.6
2468,1887-10-05,6.5
2834,1888-10-05,12.8
3199,1889-10-05,18.5
3564,1890-10-05,5.2
3929,1891-10-05,15.3
4295,1892-10-05,7.7
4660,1893-10-05,12.1
5025,1894-10-05,7.7
5390,1895-10-05,13.3
5756,1896-10-05,15.0
6121,1897-10-05,4.6
6486,1898-10-05,6.5
6851,1899-10-05,13.9
7216,1900-10-05,11.7
7581,1901-10-05,13.2
7946,1902-10-05,5.9
8311,1903-10-05,
8677,1904-10-05,11.7
9042,1905-10-05,8.5
9407,1906-10-05,7.8
9772,1907-10-05,16.5
10138,1908-10-05,6.8
10503,1909-10-05,17.3
10868,1910-10-05,8.7
11233,1911-10-05,9.8
11599,1912-10-05,7.3
11964,1913-10-05,7.5
12329,1914-10-05,6.4
12694,1915-10-05,7.0
13060,1916-10-05,8.8
13425,1917-10-05,12.0
13790,1918-10-05,12.4
14155,1919-10-05,12.7
14521,1920-10-05,7.9
14886,1921-10-05,6.1
15251,1922-10-05,6.4
15616,1923-10-05,8.4
15982,1924-10-05,17.9
16347,1925-10-05,5.1
16712,1926-10-05,8.7
17077,1927-10-05,9.7
17443,1928-10-05,8.5
17808,1929-10-05,11.9
18173,1930-10-05,5.9
18538,1931-10-05,8.3
18904,1932-10-05,10.3
19269,1933-10-05,6.5
19634,1934-10-05,7.5
19999,1935-10-05,14.2
20365,1936-10-05,5.5
20730,1937-10-05,10.8
21095,1938-10-05,16.2
21460,1939-10-05,3.6
21826,1940-10-05,13.1
22191,1941-10-05,9.2
22556,1942-10-05,11.7
22921,1943-10-05,11.6
23287,1944-10-05,14.5
23652,1945-10-05,9.2
24017,1946-10-05,10.2
24382,1947-10-05,8.2
24748,1948-10-05,7.8
25113,1949-10-05,5.3
25478,1950-10-05,12.2
25843,1951-10-05,9.1
26209,1952-10-05,6.4
26574,1953-10-05,13.3
26939,1954-10-05,10.3
27304,1955-10-05,11.7
27670,1956-10-05,11.8
28035,1957-10-05,7.5
28400,1958-10-05,16.4
28765,1959-10-05,9.5
29131,1960-10-05,11.6
29496,1961-10-05,12.0
29861,1962-10-05,16.1
30226,1963-10-05,12.3
30592,1964-10-05,11.7
30957,1965-10-05,9.2
31322,1966-10-05,18.0
31687,1967-10-05,18.3
32053,1968-10-05,9.4
32418,1969-10-05,6.3
32783,1970-10-05,5.5
33148,1971-10-05,3.3
33514,1972-10-05,10.0
33879,1973-10-05,11.7
34244,1974-10-05,10.8
34609,1975-10-05,7.5
34975,1976-10-05,6.8
35340,1977-10-05,6.4
35705,1978-10-05,5.4
36070,1979-10-05,6.6
36436,1980-10-05,9.8
36801,1981-10-05,16.2
37166,1982-10-05,13.7
37531,1983-10-05,12.6
37897,1984-10-05,13.8
38262,1985-10-05,15.9
38627,1986-10-05,5.2
38992,1987-10-05,10.9
39358,1988-10-05,16.8
39723,1989-10-05,7.1
40088,1990-10-05,8.3
40453,1991-10-05,13.6
40819,1992-10-05,10.5
41184,1993-10-05,11.0
41549,1994-10-05,10.0
41914,1995-10-05,13.4
42280,1996-10-05,10.3
42645,1997-10-05,7.1
43010,1998-10-05,9.8
43375,1999-10-05,12.5
43741,2000-10-05,14.2
44106,2001-10-05,12.6
44471,2002-10-05,7.3
44836,2003-10-05,13.8
45202,2004-10-05,12.3
45567,2005-10-05,14.3
45932,2006-10-05,14.7
46297,2007-10-05,13.9
46663,2008-10-05,14.2
47028,2009-10-05,10.2
47393,2010-10-05,12.7
47758,2011-10-05,13.1
48124,2012-10-05,14.6
48489,2013-10-05,13.8
48854,2014-10-05,
49198,2015-10-05,
49564,2016-10-05,9.5
49929,2017-10-05,10.4
50293,2018-10-05,11.6
