,DATE,TMAX
344,1881-12-11,-1.6
709,1882-12-11,
1074,1883-12-11,2.6
1440,1884-12-11,-3.9
1805,1885-12-11,-14.4
2170,1886-12-11,3.7
2535,1887-12-11,1.7
2901,1888-12-11,-2.0
3266,1889-12-11,-3.4
3631,1890-12-11,-1.3
3996,1891-12-11,2.4
4362,1892-12-11,-1.2
4727,1893-12-11,-2.6
5092,1894-12-11,-1.0
5457,1895-12-11,-3.7
5823,1896-12-11,-6.1
6188,1897-12-11,-9.1
6553,1898-12-11,2.4
6918,1899-12-11,-7.2
7283,1900-12-11,3.2
7648,1901-12-11,-2.2
8013,1902-12-11,-0.5
8378,1903-12-11,
8744,1904-12-11,-1.3
9109,1905-12-11,1.5
9474,1906-12-11,0.1
9839,1907-12-11,-6.8
10205,1908-12-11,1.5
10570,1909-12-11,0.9
10935,1910-12-11,1.7
11300,1911-12-11,-0.5
11666,1912-12-11,-3.0
12031,1913-12-11,-1.4
12396,1914-12-11,5.0
12761,1915-12-11,-12.6
13127,1916-12-11,-3.8
13492,1917-12-11,-2.5
13857,1918-12-11,-7.1
14222,1919-12-11,-5.3
14588,1920-12-11,-1.6
14953,1921-12-11,-12.5
15318,1922-12-11,-3.6
15683,1923-12-11,2.4
16049,1924-12-11,3.5
16414,1925-12-11,-4.1
16779,1926-12-11,1.6
17144,1927-12-11,-1.1
17510,1928-12-11,-0.1
17875,1929-12-11,4.4
18240,1930-12-11,0.9
18605,1931-12-11,-2.7
18971,1932-12-11,1.6
19336,1933-12-11,2.0
19701,1934-12-11,1.2
20066,1935-12-11,-0.6
20432,1936-12-11,2.3
20797,1937-12-11,-4.6
21162,1938-12-11,0.0
21527,1939-12-11,-7.5
21893,1940-12-11,-2.3
22258,1941-12-11,-11.4
22623,1942-12-11,3.2
22988,1943-12-11,-0.2
23354,1944-12-11,4.6
23719,1945-12-11,-5.4
24084,1946-12-11,-4.2
24449,1947-12-11,1.3
24815,1948-12-11,3.0
25180,1949-12-11,5.1
25545,1950-12-11,1.3
25910,1951-12-11,3.0
26276,1952-12-11,2.9
26641,1953-12-11,-2.2
27006,1954-12-11,-1.1
27371,1955-12-11,-21.8
27737,1956-12-11,0.5
28102,1957-12-11,-5.8
28467,1958-12-11,-3.5
28832,1959-12-11,-14.9
29198,1960-12-11,-1.5
29563,1961-12-11,-0.9
29928,1962-12-11,2.3
30293,1963-12-11,-11.8
30659,1964-12-11,5.0
31024,1965-12-11,3.3
31389,1966-12-11,-2.4
31754,1967-12-11,-4.5
32120,1968-12-11,-3.5
32485,1969-12-11,0.8
32850,1970-12-11,2.6
33215,1971-12-11,-3.2
33581,1972-12-11,4.4
33946,1973-12-11,2.2
34311,1974-12-11,2.6
34676,1975-12-11,-4.5
35042,1976-12-11,2.3
35407,1977-12-11,-4.4
35772,1978-12-11,-5.8
36137,1979-12-11,-7.0
36503,1980-12-11,-9.4
36868,1981-12-11,-12.1
37233,1982-12-11,1.2
37598,1983-12-11,-5.7
37964,1984-12-11,0.4
38329,1985-12-11,-3.4
38694,1986-12-11,3.8
39059,1987-12-11,-6.5
39425,1988-12-11,-4.4
39790,1989-12-11,-12.7
40155,1990-12-11,-2.0
40520,1991-12-11,1.8
40886,1992-12-11,3.1
41251,1993-12-11,0.2
41616,1994-12-11,1.4
41981,1995-12-11,-3.2
42347,1996-12-11,4.4
42712,1997-12-11,-2.9
43077,1998-12-11,-2.5
43442,1999-12-11,5.0
43808,2000-12-11,6.7
44173,2001-12-11,-1.5
44538,2002-12-11,-0.4
44903,2003-12-11,3.4
45269,2004-12-11,3.7
45634,2005-12-11,-1.5
45999,2006-12-11,7.8
46364,2007-12-11,4.9
46730,2008-12-11,1.3
47095,2009-12-11,0.4
47460,2010-12-11,-4.4
47825,2011-12-11,2.8
48191,2012-12-11,0.4
48556,2013-12-11,2.4
48921,2014-12-11,0.9
49265,2015-12-11,
49631,2016-12-11,
49996,2017-12-11,0.9
50354,2018-12-11,
