,DATE,TMAX
98,1881-04-09,2.7
463,1882-04-09,
828,1883-04-09,
1194,1884-04-09,8.8
1559,1885-04-09,7.8
1924,1886-04-09,9.4
2289,1887-04-09,2.3
2655,1888-04-09,2.5
3020,1889-04-09,4.0
3385,1890-04-09,18.0
3750,1891-04-09,5.6
4116,1892-04-09,0.3
4481,1893-04-09,4.2
4846,1894-04-09,7.5
5211,1895-04-09,2.8
5577,1896-04-09,4.4
5942,1897-04-09,5.5
6307,1898-04-09,1.1
6672,1899-04-09,11.5
7037,1900-04-09,7.9
7402,1901-04-09,6.2
7767,1902-04-09,-3.0
8132,1903-04-09,
8498,1904-04-09,4.8
8863,1905-04-09,2.3
9228,1906-04-09,4.5
9593,1907-04-09,10.0
9959,1908-04-09,4.9
10324,1909-04-09,-0.6
10689,1910-04-09,9.0
11054,1911-04-09,4.4
11420,1912-04-09,-2.3
11785,1913-04-09,5.3
12150,1914-04-09,6.9
12515,1915-04-09,6.9
12881,1916-04-09,4.8
13246,1917-04-09,2.0
13611,1918-04-09,6.4
13976,1919-04-09,8.4
14342,1920-04-09,8.5
14707,1921-04-09,11.2
15072,1922-04-09,0.1
15437,1923-04-09,5.0
15803,1924-04-09,3.8
16168,1925-04-09,13.4
16533,1926-04-09,1.5
16898,1927-04-09,8.8
17264,1928-04-09,1.9
17629,1929-04-09,1.4
17994,1930-04-09,11.9
18359,1931-04-09,-0.4
18725,1932-04-09,3.1
19090,1933-04-09,5.5
19455,1934-04-09,12.2
19820,1935-04-09,3.7
20186,1936-04-09,1.6
20551,1937-04-09,12.4
20916,1938-04-09,2.1
21281,1939-04-09,3.8
21647,1940-04-09,4.6
22012,1941-04-09,-0.9
22377,1942-04-09,7.9
22742,1943-04-09,3.6
23108,1944-04-09,2.8
23473,1945-04-09,4.9
23838,1946-04-09,5.5
24203,1947-04-09,1.6
24569,1948-04-09,14.1
24934,1949-04-09,6.8
25299,1950-04-09,10.2
25664,1951-04-09,12.5
26030,1952-04-09,6.8
26395,1953-04-09,7.5
26760,1954-04-09,4.0
27125,1955-04-09,-2.0
27491,1956-04-09,1.6
27856,1957-04-09,1.9
28221,1958-04-09,3.8
28586,1959-04-09,1.7
28952,1960-04-09,8.6
29317,1961-04-09,3.4
29682,1962-04-09,7.2
30047,1963-04-09,7.5
30413,1964-04-09,1.4
30778,1965-04-09,0.6
31143,1966-04-09,3.8
31508,1967-04-09,12.0
31874,1968-04-09,3.4
32239,1969-04-09,5.7
32604,1970-04-09,13.1
32969,1971-04-09,11.4
33335,1972-04-09,3.7
33700,1973-04-09,9.6
34065,1974-04-09,3.7
34430,1975-04-09,11.6
34796,1976-04-09,2.4
35161,1977-04-09,1.2
35526,1978-04-09,3.5
35891,1979-04-09,5.3
36257,1980-04-09,10.3
36622,1981-04-09,5.4
36987,1982-04-09,11.7
37352,1983-04-09,5.5
37718,1984-04-09,7.4
38083,1985-04-09,2.2
38448,1986-04-09,7.0
38813,1987-04-09,0.8
39179,1988-04-09,4.3
39544,1989-04-09,8.3
39909,1990-04-09,7.5
40274,1991-04-09,12.6
40640,1992-04-09,-1.1
41005,1993-04-09,-0.4
41370,1994-04-09,7.2
41735,1995-04-09,4.4
42101,1996-04-09,11.4
42466,1997-04-09,4.0
42831,1998-04-09,1.0
43196,1999-04-09,7.6
43562,2000-04-09,6.2
43927,2001-04-09,18.3
44292,2002-04-09,11.1
44657,2003-04-09,4.8
45023,2004-04-09,12.4
45388,2005-04-09,13.7
45753,2006-04-09,12.2
46118,2007-04-09,4.6
46484,2008-04-09,11.0
46849,2009-04-09,5.5
47214,2010-04-09,11.5
47579,2011-04-09,6.6
47945,2012-04-09,3.9
48310,2013-04-09,3.3
48675,2014-04-09,
49385,2016-04-09,
49750,2017-04-09,
50115,2018-04-09,
50473,2019-04-09,
