,DATE,TMAX
309,1881-11-06,-2.4
674,1882-11-06,
1039,1883-11-06,4.8
1405,1884-11-06,5.1
1770,1885-11-06,0.2
2135,1886-11-06,4.5
2500,1887-11-06,6.7
2866,1888-11-06,-2.2
3231,1889-11-06,5.9
3596,1890-11-06,9.4
3961,1891-11-06,2.0
4327,1892-11-06,1.0
4692,1893-11-06,0.1
5057,1894-11-06,4.4
5422,1895-11-06,3.5
5788,1896-11-06,4.4
6153,1897-11-06,7.0
6518,1898-11-06,7.6
6883,1899-11-06,11.0
7248,1900-11-06,0.4
7613,1901-11-06,5.5
7978,1902-11-06,-3.3
8343,1903-11-06,
8709,1904-11-06,1.9
9074,1905-11-06,0.2
9439,1906-11-06,0.5
9804,1907-11-06,0.5
10170,1908-11-06,-2.8
10535,1909-11-06,6.8
10900,1910-11-06,-0.3
11265,1911-11-06,7.4
11631,1912-11-06,-3.6
11996,1913-11-06,4.3
12361,1914-11-06,-0.1
12726,1915-11-06,-2.6
13092,1916-11-06,3.9
13457,1917-11-06,3.3
13822,1918-11-06,7.7
14187,1919-11-06,-0.4
14553,1920-11-06,-3.2
14918,1921-11-06,1.3
15283,1922-11-06,3.5
15648,1923-11-06,6.2
16014,1924-11-06,1.9
16379,1925-11-06,1.2
16744,1926-11-06,1.7
17109,1927-11-06,4.3
17475,1928-11-06,5.1
17840,1929-11-06,2.6
18205,1930-11-06,12.2
18570,1931-11-06,9.1
18936,1932-11-06,1.2
19301,1933-11-06,5.0
19666,1934-11-06,5.2
20031,1935-11-06,2.4
20397,1936-11-06,7.2
20762,1937-11-06,7.4
21127,1938-11-06,3.3
21492,1939-11-06,1.0
21858,1940-11-06,0.6
22223,1941-11-06,-4.4
22588,1942-11-06,-2.7
22953,1943-11-06,3.2
23319,1944-11-06,3.9
23684,1945-11-06,3.2
24049,1946-11-06,4.8
24414,1947-11-06,5.1
24780,1948-11-06,9.6
25145,1949-11-06,3.6
25510,1950-11-06,-1.1
25875,1951-11-06,-0.7
26241,1952-11-06,1.7
26606,1953-11-06,-0.3
26971,1954-11-06,5.8
27336,1955-11-06,2.8
27702,1956-11-06,0.4
28067,1957-11-06,12.2
28432,1958-11-06,7.0
28797,1959-11-06,5.2
29163,1960-11-06,10.1
29528,1961-11-06,7.8
29893,1962-11-06,7.6
30258,1963-11-06,2.0
30624,1964-11-06,0.5
30989,1965-11-06,5.7
31354,1966-11-06,5.0
31719,1967-11-06,11.6
32085,1968-11-06,1.0
32450,1969-11-06,-3.2
32815,1970-11-06,-3.2
33180,1971-11-06,-0.6
33546,1972-11-06,3.3
33911,1973-11-06,4.6
34276,1974-11-06,4.6
34641,1975-11-06,7.0
35007,1976-11-06,3.5
35372,1977-11-06,4.9
35737,1978-11-06,2.8
36102,1979-11-06,1.9
36468,1980-11-06,2.9
36833,1981-11-06,1.0
37198,1982-11-06,1.5
37563,1983-11-06,8.0
37929,1984-11-06,5.3
38294,1985-11-06,5.6
38659,1986-11-06,4.2
39024,1987-11-06,2.3
39390,1988-11-06,3.5
39755,1989-11-06,10.5
40120,1990-11-06,2.9
40485,1991-11-06,6.1
40851,1992-11-06,0.6
41216,1993-11-06,1.4
41581,1994-11-06,3.9
41946,1995-11-06,2.7
42312,1996-11-06,10.9
42677,1997-11-06,-0.7
43042,1998-11-06,1.4
43407,1999-11-06,8.7
43773,2000-11-06,11.2
44138,2001-11-06,1.8
44503,2002-11-06,3.5
44868,2003-11-06,7.4
45234,2004-11-06,8.0
45599,2005-11-06,8.1
45964,2006-11-06,-4.5
46329,2007-11-06,-0.5
46695,2008-11-06,4.3
47060,2009-11-06,1.2
47425,2010-11-06,4.5
47790,2011-11-06,3.4
48156,2012-11-06,4.8
48521,2013-11-06,8.4
48886,2014-11-06,
49230,2015-11-06,4.3
49596,2016-11-06,-1.9
49961,2017-11-06,
50325,2018-11-06,5.2
