,DATE,TMAX
251,1881-09-09,21.8
616,1882-09-09,
981,1883-09-09,26.1
1347,1884-09-09,20.8
1712,1885-09-09,15.4
2077,1886-09-09,16.6
2442,1887-09-09,13.9
2808,1888-09-09,14.6
3173,1889-09-09,17.5
3538,1890-09-09,13.0
3903,1891-09-09,12.2
4269,1892-09-09,13.9
4634,1893-09-09,16.2
4999,1894-09-09,8.3
5364,1895-09-09,11.9
5730,1896-09-09,12.9
6095,1897-09-09,14.4
6460,1898-09-09,11.7
6825,1899-09-09,13.8
7190,1900-09-09,10.2
7555,1901-09-09,16.8
7920,1902-09-09,18.0
8285,1903-09-09,15.2
8651,1904-09-09,17.7
9016,1905-09-09,19.2
9381,1906-09-09,12.8
9746,1907-09-09,14.0
10112,1908-09-09,10.0
10477,1909-09-09,18.3
10842,1910-09-09,18.0
11207,1911-09-09,12.6
11573,1912-09-09,22.4
11938,1913-09-09,16.1
12303,1914-09-09,14.0
12668,1915-09-09,12.4
13034,1916-09-09,15.0
13399,1917-09-09,13.1
13764,1918-09-09,16.5
14129,1919-09-09,17.3
14495,1920-09-09,16.0
14860,1921-09-09,17.7
15225,1922-09-09,20.9
15590,1923-09-09,10.7
15956,1924-09-09,22.4
16321,1925-09-09,13.3
16686,1926-09-09,11.0
17051,1927-09-09,11.7
17417,1928-09-09,17.4
17782,1929-09-09,8.6
18147,1930-09-09,10.4
18512,1931-09-09,13.5
18878,1932-09-09,17.7
19243,1933-09-09,15.2
19608,1934-09-09,22.6
19973,1935-09-09,14.3
20339,1936-09-09,11.2
20704,1937-09-09,17.1
21069,1938-09-09,22.6
21434,1939-09-09,21.6
21800,1940-09-09,16.4
22165,1941-09-09,15.4
22530,1942-09-09,17.5
22895,1943-09-09,13.2
23261,1944-09-09,21.2
23626,1945-09-09,12.6
23991,1946-09-09,18.5
24356,1947-09-09,21.0
24722,1948-09-09,18.7
25087,1949-09-09,22.7
25452,1950-09-09,14.7
25817,1951-09-09,15.2
26183,1952-09-09,11.3
26548,1953-09-09,14.8
26913,1954-09-09,17.8
27278,1955-09-09,20.8
27644,1956-09-09,14.0
28009,1957-09-09,17.7
28374,1958-09-09,15.2
28739,1959-09-09,16.5
29105,1960-09-09,8.9
29470,1961-09-09,13.1
29835,1962-09-09,13.5
30200,1963-09-09,18.1
30566,1964-09-09,16.2
30931,1965-09-09,18.5
31296,1966-09-09,13.5
31661,1967-09-09,22.0
32027,1968-09-09,12.2
32392,1969-09-09,18.1
32757,1970-09-09,12.3
33122,1971-09-09,16.9
33488,1972-09-09,18.4
33853,1973-09-09,10.9
34218,1974-09-09,18.9
34583,1975-09-09,17.3
34949,1976-09-09,11.7
35314,1977-09-09,16.3
35679,1978-09-09,16.8
36044,1979-09-09,17.8
36410,1980-09-09,22.0
36775,1981-09-09,19.0
37140,1982-09-09,14.3
37505,1983-09-09,13.4
37871,1984-09-09,18.8
38236,1985-09-09,10.3
38601,1986-09-09,13.0
38966,1987-09-09,14.3
39332,1988-09-09,17.3
39697,1989-09-09,15.0
40062,1990-09-09,18.9
40427,1991-09-09,14.4
40793,1992-09-09,16.6
41158,1993-09-09,13.8
41523,1994-09-09,16.8
41888,1995-09-09,15.6
42254,1996-09-09,12.4
42619,1997-09-09,16.8
42984,1998-09-09,22.3
43349,1999-09-09,20.0
43715,2000-09-09,17.7
44080,2001-09-09,16.1
44445,2002-09-09,22.8
44810,2003-09-09,16.1
45176,2004-09-09,11.9
45541,2005-09-09,19.8
45906,2006-09-09,14.5
46271,2007-09-09,14.1
46637,2008-09-09,15.6
47002,2009-09-09,22.3
47367,2010-09-09,19.3
47732,2011-09-09,17.8
48098,2012-09-09,15.4
48463,2013-09-09,18.6
48828,2014-09-09,
49172,2015-09-09,
49538,2016-09-09,17.8
49903,2017-09-09,17.2
50268,2018-09-09,20.1
