,DATE,TMAX
245,1881-09-03,16.2
610,1882-09-03,
975,1883-09-03,18.0
1341,1884-09-03,13.8
1706,1885-09-03,12.8
2071,1886-09-03,17.4
2436,1887-09-03,24.1
2802,1888-09-03,15.3
3167,1889-09-03,14.7
3532,1890-09-03,16.7
3897,1891-09-03,17.1
4263,1892-09-03,19.9
4628,1893-09-03,9.7
4993,1894-09-03,14.8
5358,1895-09-03,11.3
5724,1896-09-03,19.4
6089,1897-09-03,20.0
6454,1898-09-03,14.4
6819,1899-09-03,18.0
7184,1900-09-03,16.9
7549,1901-09-03,10.9
7914,1902-09-03,13.7
8279,1903-09-03,17.7
8645,1904-09-03,13.6
9010,1905-09-03,14.6
9375,1906-09-03,13.3
9740,1907-09-03,15.6
10106,1908-09-03,17.6
10471,1909-09-03,17.3
10836,1910-09-03,19.5
11201,1911-09-03,13.8
11567,1912-09-03,21.3
11932,1913-09-03,19.0
12297,1914-09-03,13.9
12662,1915-09-03,17.1
13028,1916-09-03,10.8
13393,1917-09-03,21.2
13758,1918-09-03,16.1
14123,1919-09-03,17.5
14489,1920-09-03,19.5
14854,1921-09-03,16.2
15219,1922-09-03,15.6
15584,1923-09-03,16.4
15950,1924-09-03,17.9
16315,1925-09-03,14.7
16680,1926-09-03,15.9
17045,1927-09-03,18.3
17411,1928-09-03,15.0
17776,1929-09-03,14.6
18141,1930-09-03,15.5
18506,1931-09-03,16.9
18872,1932-09-03,18.3
19237,1933-09-03,14.1
19602,1934-09-03,24.6
19967,1935-09-03,18.6
20333,1936-09-03,14.7
20698,1937-09-03,17.4
21063,1938-09-03,28.0
21428,1939-09-03,15.7
21794,1940-09-03,16.0
22159,1941-09-03,12.2
22524,1942-09-03,22.5
22889,1943-09-03,14.6
23255,1944-09-03,14.7
23620,1945-09-03,13.8
23985,1946-09-03,19.4
24350,1947-09-03,13.2
24716,1948-09-03,16.8
25081,1949-09-03,22.7
25446,1950-09-03,14.5
25811,1951-09-03,26.3
26177,1952-09-03,15.5
26542,1953-09-03,21.2
26907,1954-09-03,16.0
27272,1955-09-03,17.7
27638,1956-09-03,13.9
28003,1957-09-03,19.3
28368,1958-09-03,20.5
28733,1959-09-03,14.2
29099,1960-09-03,17.3
29464,1961-09-03,14.7
29829,1962-09-03,14.6
30194,1963-09-03,27.1
30560,1964-09-03,15.4
30925,1965-09-03,17.9
31290,1966-09-03,17.2
31655,1967-09-03,15.6
32021,1968-09-03,27.0
32386,1969-09-03,13.7
32751,1970-09-03,18.6
33116,1971-09-03,16.9
33482,1972-09-03,16.6
33847,1973-09-03,14.2
34212,1974-09-03,23.3
34577,1975-09-03,19.3
34943,1976-09-03,14.4
35308,1977-09-03,25.9
35673,1978-09-03,20.4
36038,1979-09-03,18.0
36404,1980-09-03,13.9
36769,1981-09-03,15.0
37134,1982-09-03,14.9
37499,1983-09-03,23.9
37865,1984-09-03,13.5
38230,1985-09-03,18.9
38595,1986-09-03,15.3
38960,1987-09-03,14.4
39326,1988-09-03,21.5
39691,1989-09-03,22.1
40056,1990-09-03,13.4
40421,1991-09-03,19.9
40787,1992-09-03,17.5
41152,1993-09-03,13.5
41517,1994-09-03,16.2
41882,1995-09-03,25.0
42248,1996-09-03,20.3
42613,1997-09-03,16.1
42978,1998-09-03,13.4
43343,1999-09-03,22.7
43709,2000-09-03,21.4
44074,2001-09-03,17.3
44439,2002-09-03,21.6
44804,2003-09-03,12.7
45170,2004-09-03,22.8
45535,2005-09-03,19.1
45900,2006-09-03,23.4
46265,2007-09-03,15.3
46631,2008-09-03,19.0
46996,2009-09-03,23.7
47361,2010-09-03,12.3
47726,2011-09-03,18.2
48092,2012-09-03,16.1
48457,2013-09-03,18.5
48822,2014-09-03,
49166,2015-09-03,14.5
49532,2016-09-03,18.8
49897,2017-09-03,14.7
50262,2018-09-03,24.2
