,DATE,TMAX
34,1881-02-04,-10.9
399,1882-02-04,
764,1883-02-04,
1129,1884-02-04,-4.0
1495,1885-02-04,0.7
1860,1886-02-04,-6.1
2225,1887-02-04,3.8
2590,1888-02-04,-4.5
2956,1889-02-04,-14.6
3321,1890-02-04,2.1
3686,1891-02-04,0.9
4051,1892-02-04,-0.3
4417,1893-02-04,-19.0
4782,1894-02-04,2.1
5147,1895-02-04,-7.7
5512,1896-02-04,-1.4
5878,1897-02-04,-14.2
6243,1898-02-04,-1.8
6608,1899-02-04,-8.9
6973,1900-02-04,-4.8
7338,1901-02-04,-2.6
7703,1902-02-04,-13.8
8068,1903-02-04,
8433,1904-02-04,-6.8
8799,1905-02-04,-9.0
9164,1906-02-04,1.1
9529,1907-02-04,-3.5
9894,1908-02-04,-2.5
10260,1909-02-04,-7.4
10625,1910-02-04,-4.9
10990,1911-02-04,-5.6
11355,1912-02-04,-23.8
11721,1913-02-04,-4.1
12086,1914-02-04,2.4
12451,1915-02-04,-9.4
12816,1916-02-04,1.8
13182,1917-02-04,-17.6
13547,1918-02-04,-0.1
13912,1919-02-04,-3.4
14277,1920-02-04,2.6
14643,1921-02-04,-12.1
15008,1922-02-04,-18.1
15373,1923-02-04,-6.0
15738,1924-02-04,-1.6
16104,1925-02-04,0.8
16469,1926-02-04,-5.1
16834,1927-02-04,-0.4
17199,1928-02-04,-9.5
17565,1929-02-04,-2.5
17930,1930-02-04,-9.9
18295,1931-02-04,-14.9
18660,1932-02-04,-7.5
19026,1933-02-04,1.2
19391,1934-02-04,0.0
19756,1935-02-04,-0.9
20121,1936-02-04,2.8
20487,1937-02-04,-0.6
20852,1938-02-04,2.3
21217,1939-02-04,-0.9
21582,1940-02-04,-12.7
21948,1941-02-04,-10.5
22313,1942-02-04,-11.0
22678,1943-02-04,1.5
23043,1944-02-04,0.0
23409,1945-02-04,-2.2
23774,1946-02-04,1.1
24139,1947-02-04,-13.8
24504,1948-02-04,0.5
24870,1949-02-04,2.3
25235,1950-02-04,-6.6
25600,1951-02-04,-9.9
25965,1952-02-04,1.7
26331,1953-02-04,-12.0
26696,1954-02-04,-3.0
27061,1955-02-04,2.4
27426,1956-02-04,-7.8
27792,1957-02-04,0.7
28157,1958-02-04,0.4
28522,1959-02-04,2.4
28887,1960-02-04,-9.8
29253,1961-02-04,1.4
29618,1962-02-04,-0.4
29983,1963-02-04,1.1
30348,1964-02-04,-0.1
30714,1965-02-04,-11.3
31079,1966-02-04,-21.4
31444,1967-02-04,-8.6
31809,1968-02-04,2.0
32175,1969-02-04,-9.8
32540,1970-02-04,-5.4
32905,1971-02-04,-1.2
33270,1972-02-04,-4.9
33636,1973-02-04,0.3
34001,1974-02-04,2.3
34366,1975-02-04,2.3
34731,1976-02-04,-17.8
35097,1977-02-04,-2.0
35462,1978-02-04,-10.5
35827,1979-02-04,-1.5
36192,1980-02-04,-2.3
36558,1981-02-04,0.8
36923,1982-02-04,-1.9
37288,1983-02-04,-8.1
37653,1984-02-04,-3.0
38019,1985-02-04,-10.6
38384,1986-02-04,-9.1
38749,1987-02-04,0.0
39114,1988-02-04,-1.7
39480,1989-02-04,4.6
39845,1990-02-04,3.8
40210,1991-02-04,-2.2
40575,1992-02-04,1.0
40941,1993-02-04,3.7
41306,1994-02-04,-14.6
41671,1995-02-04,2.0
42036,1996-02-04,-10.7
42402,1997-02-04,0.3
42767,1998-02-04,-12.5
43132,1999-02-04,-5.1
43497,2000-02-04,-0.1
43863,2001-02-04,-18.2
44228,2002-02-04,4.5
44593,2003-02-04,-12.6
44958,2004-02-04,2.6
45324,2005-02-04,-8.2
45689,2006-02-04,-16.6
46054,2007-02-04,-0.8
46419,2008-02-04,1.6
46785,2009-02-04,-5.3
47150,2010-02-04,-1.4
47515,2011-02-04,1.9
47880,2012-02-04,-17.4
48246,2013-02-04,-2.8
48611,2014-02-04,
48976,2015-02-04,-0.8
49320,2016-02-04,
49686,2017-02-04,-0.4
50051,2018-02-04,-5.0
50409,2019-02-04,
