,DATE,TMAX
182,1881-07-02,25.2
547,1882-07-02,
912,1883-07-02,
1278,1884-07-02,26.1
1643,1885-07-02,20.5
2008,1886-07-02,17.9
2373,1887-07-02,24.9
2739,1888-07-02,11.1
3104,1889-07-02,25.8
3469,1890-07-02,24.0
3834,1891-07-02,21.3
4200,1892-07-02,16.2
4565,1893-07-02,23.2
4930,1894-07-02,19.7
5295,1895-07-02,26.9
5661,1896-07-02,27.4
6026,1897-07-02,23.0
6391,1898-07-02,24.5
6756,1899-07-02,28.6
7121,1900-07-02,21.3
7486,1901-07-02,19.3
7851,1902-07-02,18.7
8216,1903-07-02,19.2
8582,1904-07-02,22.5
8947,1905-07-02,22.6
9312,1906-07-02,18.5
9677,1907-07-02,29.4
10043,1908-07-02,9.9
10408,1909-07-02,18.4
10773,1910-07-02,20.2
11138,1911-07-02,24.6
11504,1912-07-02,17.0
11869,1913-07-02,22.3
12234,1914-07-02,24.4
12599,1915-07-02,21.5
12965,1916-07-02,21.5
13330,1917-07-02,18.5
13695,1918-07-02,28.7
14060,1919-07-02,18.4
14426,1920-07-02,26.8
14791,1921-07-02,16.7
15156,1922-07-02,19.9
15521,1923-07-02,19.2
15887,1924-07-02,16.5
16252,1925-07-02,13.9
16617,1926-07-02,23.0
16982,1927-07-02,24.4
17348,1928-07-02,16.9
17713,1929-07-02,25.6
18078,1930-07-02,24.7
18443,1931-07-02,18.6
18809,1932-07-02,20.9
19174,1933-07-02,18.2
19539,1934-07-02,17.3
19904,1935-07-02,21.0
20270,1936-07-02,27.1
20635,1937-07-02,25.3
21000,1938-07-02,21.3
21365,1939-07-02,26.5
21731,1940-07-02,22.2
22096,1941-07-02,26.0
22461,1942-07-02,20.5
22826,1943-07-02,18.7
23192,1944-07-02,25.9
23557,1945-07-02,21.6
23922,1946-07-02,19.7
24287,1947-07-02,24.3
24653,1948-07-02,20.8
25018,1949-07-02,22.5
25383,1950-07-02,17.0
25748,1951-07-02,19.3
26114,1952-07-02,23.3
26479,1953-07-02,23.6
26844,1954-07-02,19.8
27209,1955-07-02,25.4
27575,1956-07-02,18.9
27940,1957-07-02,19.9
28305,1958-07-02,24.9
28670,1959-07-02,22.4
29036,1960-07-02,23.3
29401,1961-07-02,20.1
29766,1962-07-02,16.6
30131,1963-07-02,19.3
30497,1964-07-02,22.2
30862,1965-07-02,16.9
31227,1966-07-02,23.0
31592,1967-07-02,17.5
31958,1968-07-02,19.9
32323,1969-07-02,17.7
32688,1970-07-02,26.3
33053,1971-07-02,22.5
33419,1972-07-02,28.1
33784,1973-07-02,24.1
34149,1974-07-02,20.0
34514,1975-07-02,23.3
34880,1976-07-02,19.2
35245,1977-07-02,23.5
35610,1978-07-02,23.3
35975,1979-07-02,17.6
36341,1980-07-02,15.4
36706,1981-07-02,18.2
37071,1982-07-02,19.8
37436,1983-07-02,25.6
37802,1984-07-02,17.9
38167,1985-07-02,14.5
38532,1986-07-02,21.4
38897,1987-07-02,20.1
39263,1988-07-02,28.9
39628,1989-07-02,22.9
39993,1990-07-02,25.2
40358,1991-07-02,21.6
40724,1992-07-02,24.7
41089,1993-07-02,19.4
41454,1994-07-02,24.1
41819,1995-07-02,14.2
42185,1996-07-02,17.5
42550,1997-07-02,29.0
42915,1998-07-02,22.6
43280,1999-07-02,27.7
43646,2000-07-02,21.1
44011,2001-07-02,26.4
44376,2002-07-02,17.8
44741,2003-07-02,25.5
45107,2004-07-02,24.2
45472,2005-07-02,21.0
45837,2006-07-02,21.9
46202,2007-07-02,23.5
46568,2008-07-02,25.3
46933,2009-07-02,23.0
47298,2010-07-02,21.5
47663,2011-07-02,31.5
48029,2012-07-02,23.8
48394,2013-07-02,22.4
48759,2014-07-02,
49103,2015-07-02,21.7
49469,2016-07-02,28.1
49834,2017-07-02,21.8
50199,2018-07-02,
