,DATE,TMAX
362,1881-12-29,-2.6
727,1882-12-29,
1092,1883-12-29,-1.7
1458,1884-12-29,-2.7
1823,1885-12-29,4.1
2188,1886-12-29,-2.7
2553,1887-12-29,-10.3
2919,1888-12-29,-7.5
3284,1889-12-29,1.2
3649,1890-12-29,-5.0
4014,1891-12-29,0.9
4380,1892-12-29,-9.1
4745,1893-12-29,1.4
5110,1894-12-29,-1.8
5475,1895-12-29,-7.3
5841,1896-12-29,1.2
6206,1897-12-29,2.9
6571,1898-12-29,2.7
6936,1899-12-29,-7.1
7301,1900-12-29,-13.7
7666,1901-12-29,-11.9
8031,1902-12-29,-5.4
8396,1903-12-29,
8762,1904-12-29,-10.1
9127,1905-12-29,-11.5
9492,1906-12-29,-6.5
9857,1907-12-29,-7.4
10223,1908-12-29,-8.4
10588,1909-12-29,0.2
10953,1910-12-29,-3.9
11318,1911-12-29,-5.4
11684,1912-12-29,-4.0
12049,1913-12-29,-15.5
12414,1914-12-29,-7.7
12779,1915-12-29,-23.3
13145,1916-12-29,-10.6
13510,1917-12-29,-2.8
13875,1918-12-29,-3.0
14240,1919-12-29,-11.1
14606,1920-12-29,-3.8
14971,1921-12-29,1.5
15336,1922-12-29,1.6
15701,1923-12-29,-5.1
16067,1924-12-29,1.0
16432,1925-12-29,-4.7
16797,1926-12-29,-8.6
17162,1927-12-29,-8.0
17528,1928-12-29,-0.7
17893,1929-12-29,-3.4
18258,1930-12-29,-14.1
18623,1931-12-29,-1.0
18989,1932-12-29,4.5
19354,1933-12-29,-14.4
19719,1934-12-29,-5.6
20084,1935-12-29,-2.8
20450,1936-12-29,-2.6
20815,1937-12-29,-4.1
21180,1938-12-29,-7.7
21545,1939-12-29,-6.4
21911,1940-12-29,-10.7
22276,1941-12-29,-15.6
22641,1942-12-29,1.3
23006,1943-12-29,0.4
23372,1944-12-29,1.6
23737,1945-12-29,-4.8
24102,1946-12-29,-3.7
24467,1947-12-29,-8.7
24833,1948-12-29,0.8
25198,1949-12-29,-10.0
25563,1950-12-29,-7.9
25928,1951-12-29,1.9
26294,1952-12-29,-3.6
26659,1953-12-29,-3.7
27024,1954-12-29,-1.9
27389,1955-12-29,1.6
27755,1956-12-29,-3.0
28120,1957-12-29,4.7
28485,1958-12-29,-7.9
28850,1959-12-29,1.0
29216,1960-12-29,0.0
29581,1961-12-29,-9.2
29946,1962-12-29,-10.7
30311,1963-12-29,-1.3
30677,1964-12-29,-11.5
31042,1965-12-29,-2.0
31407,1966-12-29,-6.6
31772,1967-12-29,-4.0
32138,1968-12-29,-1.8
32503,1969-12-29,-2.0
32868,1970-12-29,-5.1
33233,1971-12-29,-6.0
33599,1972-12-29,1.3
33964,1973-12-29,2.6
34329,1974-12-29,-0.3
34694,1975-12-29,1.9
35060,1976-12-29,-5.4
35425,1977-12-29,-16.6
35790,1978-12-29,-22.2
36155,1979-12-29,-0.1
36521,1980-12-29,1.6
36886,1981-12-29,-1.2
37251,1982-12-29,0.7
37616,1983-12-29,0.6
37982,1984-12-29,-7.0
38347,1985-12-29,-5.8
38712,1986-12-29,-11.3
39077,1987-12-29,-3.5
39443,1988-12-29,2.7
39808,1989-12-29,0.3
40173,1990-12-29,2.4
40538,1991-12-29,2.9
40904,1992-12-29,2.2
41269,1993-12-29,-11.9
41634,1994-12-29,0.6
41999,1995-12-29,-9.2
42365,1996-12-29,-1.6
42730,1997-12-29,-2.3
43095,1998-12-29,4.4
43460,1999-12-29,-2.2
43826,2000-12-29,-8.2
44191,2001-12-29,-6.2
44556,2002-12-29,-14.4
44921,2003-12-29,4.2
45287,2004-12-29,-0.4
45652,2005-12-29,-7.2
46017,2006-12-29,-1.0
46382,2007-12-29,3.5
46748,2008-12-29,0.5
47113,2009-12-29,-1.9
47478,2010-12-29,-8.4
47843,2011-12-29,4.5
48209,2012-12-29,-3.1
48574,2013-12-29,5.4
48939,2014-12-29,-8.3
49283,2015-12-29,
49649,2016-12-29,
50014,2017-12-29,
50372,2018-12-29,
