,DATE,TMAX
247,1881-09-05,18.2
612,1882-09-05,
977,1883-09-05,21.9
1343,1884-09-05,17.8
1708,1885-09-05,10.4
2073,1886-09-05,16.4
2438,1887-09-05,18.8
2804,1888-09-05,19.3
3169,1889-09-05,15.9
3534,1890-09-05,18.3
3899,1891-09-05,20.2
4265,1892-09-05,23.4
4630,1893-09-05,11.1
4995,1894-09-05,11.3
5360,1895-09-05,17.3
5726,1896-09-05,15.5
6091,1897-09-05,15.9
6456,1898-09-05,10.5
6821,1899-09-05,12.5
7186,1900-09-05,11.9
7551,1901-09-05,11.8
7916,1902-09-05,17.9
8281,1903-09-05,16.7
8647,1904-09-05,17.0
9012,1905-09-05,14.1
9377,1906-09-05,15.0
9742,1907-09-05,24.0
10108,1908-09-05,14.0
10473,1909-09-05,20.0
10838,1910-09-05,23.2
11203,1911-09-05,11.3
11569,1912-09-05,23.2
11934,1913-09-05,15.5
12299,1914-09-05,11.7
12664,1915-09-05,20.5
13030,1916-09-05,10.7
13395,1917-09-05,16.3
13760,1918-09-05,14.1
14125,1919-09-05,21.1
14491,1920-09-05,23.6
14856,1921-09-05,14.6
15221,1922-09-05,16.9
15586,1923-09-05,13.9
15952,1924-09-05,17.6
16317,1925-09-05,15.6
16682,1926-09-05,17.3
17047,1927-09-05,18.3
17413,1928-09-05,16.3
17778,1929-09-05,14.9
18143,1930-09-05,8.9
18508,1931-09-05,17.9
18874,1932-09-05,17.4
19239,1933-09-05,12.7
19604,1934-09-05,25.7
19969,1935-09-05,17.3
20335,1936-09-05,17.5
20700,1937-09-05,18.4
21065,1938-09-05,27.6
21430,1939-09-05,20.1
21796,1940-09-05,17.2
22161,1941-09-05,14.3
22526,1942-09-05,23.6
22891,1943-09-05,16.5
23257,1944-09-05,14.4
23622,1945-09-05,16.9
23987,1946-09-05,21.2
24352,1947-09-05,16.4
24718,1948-09-05,18.5
25083,1949-09-05,18.7
25448,1950-09-05,12.8
25813,1951-09-05,19.7
26179,1952-09-05,14.8
26544,1953-09-05,13.4
26909,1954-09-05,21.0
27274,1955-09-05,19.1
27640,1956-09-05,16.6
28005,1957-09-05,18.9
28370,1958-09-05,16.0
28735,1959-09-05,16.0
29101,1960-09-05,16.2
29466,1961-09-05,13.0
29831,1962-09-05,16.4
30196,1963-09-05,22.7
30562,1964-09-05,17.6
30927,1965-09-05,16.7
31292,1966-09-05,18.8
31657,1967-09-05,27.5
32023,1968-09-05,29.0
32388,1969-09-05,13.9
32753,1970-09-05,16.3
33118,1971-09-05,13.6
33484,1972-09-05,12.7
33849,1973-09-05,15.0
34214,1974-09-05,21.1
34579,1975-09-05,18.7
34945,1976-09-05,11.6
35310,1977-09-05,21.9
35675,1978-09-05,18.1
36040,1979-09-05,18.8
36406,1980-09-05,16.5
36771,1981-09-05,14.6
37136,1982-09-05,12.3
37501,1983-09-05,20.0
37867,1984-09-05,13.7
38232,1985-09-05,18.4
38597,1986-09-05,13.4
38962,1987-09-05,14.9
39328,1988-09-05,22.6
39693,1989-09-05,14.5
40058,1990-09-05,13.1
40423,1991-09-05,15.0
40789,1992-09-05,18.6
41154,1993-09-05,12.0
41519,1994-09-05,18.0
41884,1995-09-05,23.4
42250,1996-09-05,14.2
42615,1997-09-05,20.2
42980,1998-09-05,15.6
43345,1999-09-05,21.2
43711,2000-09-05,14.9
44076,2001-09-05,16.3
44441,2002-09-05,21.6
44806,2003-09-05,16.6
45172,2004-09-05,19.9
45537,2005-09-05,17.4
45902,2006-09-05,18.0
46267,2007-09-05,17.7
46633,2008-09-05,18.8
46998,2009-09-05,16.9
47363,2010-09-05,14.1
47728,2011-09-05,19.9
48094,2012-09-05,19.1
48459,2013-09-05,19.0
48824,2014-09-05,
49168,2015-09-05,19.3
49534,2016-09-05,18.5
49899,2017-09-05,15.3
50264,2018-09-05,22.5
