,DATE,TMAX
181,1881-07-01,27.3
546,1882-07-01,
911,1883-07-01,
1277,1884-07-01,25.9
1642,1885-07-01,30.5
2007,1886-07-01,14.0
2372,1887-07-01,18.4
2738,1888-07-01,12.1
3103,1889-07-01,25.1
3468,1890-07-01,21.3
3833,1891-07-01,23.3
4199,1892-07-01,18.3
4564,1893-07-01,22.9
4929,1894-07-01,20.2
5294,1895-07-01,21.6
5660,1896-07-01,29.3
6025,1897-07-01,20.1
6390,1898-07-01,21.0
6755,1899-07-01,26.9
7120,1900-07-01,26.0
7485,1901-07-01,18.7
7850,1902-07-01,21.4
8215,1903-07-01,19.3
8581,1904-07-01,17.0
8946,1905-07-01,18.3
9311,1906-07-01,18.5
9676,1907-07-01,29.9
10042,1908-07-01,11.5
10407,1909-07-01,17.5
10772,1910-07-01,22.0
11137,1911-07-01,25.3
11503,1912-07-01,17.8
11868,1913-07-01,26.9
12233,1914-07-01,21.4
12598,1915-07-01,23.1
12964,1916-07-01,23.8
13329,1917-07-01,21.3
13694,1918-07-01,29.4
14059,1919-07-01,17.5
14425,1920-07-01,25.2
14790,1921-07-01,18.0
15155,1922-07-01,18.5
15520,1923-07-01,17.7
15886,1924-07-01,17.2
16251,1925-07-01,12.1
16616,1926-07-01,23.3
16981,1927-07-01,22.3
17347,1928-07-01,18.1
17712,1929-07-01,24.0
18077,1930-07-01,19.5
18442,1931-07-01,20.3
18808,1932-07-01,18.5
19173,1933-07-01,19.5
19538,1934-07-01,21.0
19903,1935-07-01,20.3
20269,1936-07-01,20.8
20634,1937-07-01,28.3
20999,1938-07-01,18.4
21364,1939-07-01,25.5
21730,1940-07-01,20.4
22095,1941-07-01,22.5
22460,1942-07-01,20.2
22825,1943-07-01,14.3
23191,1944-07-01,25.3
23556,1945-07-01,23.7
23921,1946-07-01,19.2
24286,1947-07-01,19.9
24652,1948-07-01,22.4
25017,1949-07-01,23.0
25382,1950-07-01,21.3
25747,1951-07-01,17.4
26113,1952-07-01,21.2
26478,1953-07-01,23.7
26843,1954-07-01,19.3
27208,1955-07-01,22.4
27574,1956-07-01,18.6
27939,1957-07-01,17.9
28304,1958-07-01,25.4
28669,1959-07-01,21.6
29035,1960-07-01,25.6
29400,1961-07-01,18.0
29765,1962-07-01,16.1
30130,1963-07-01,19.7
30496,1964-07-01,19.3
30861,1965-07-01,16.4
31226,1966-07-01,20.0
31591,1967-07-01,18.4
31957,1968-07-01,17.9
32322,1969-07-01,14.9
32687,1970-07-01,28.1
33052,1971-07-01,22.6
33418,1972-07-01,30.4
33783,1973-07-01,24.0
34148,1974-07-01,22.3
34513,1975-07-01,22.9
34879,1976-07-01,20.0
35244,1977-07-01,21.6
35609,1978-07-01,22.2
35974,1979-07-01,18.9
36340,1980-07-01,18.8
36705,1981-07-01,21.8
37070,1982-07-01,19.0
37435,1983-07-01,24.3
37801,1984-07-01,15.9
38166,1985-07-01,16.1
38531,1986-07-01,18.7
38896,1987-07-01,22.0
39262,1988-07-01,27.1
39627,1989-07-01,20.0
39992,1990-07-01,21.3
40357,1991-07-01,20.0
40723,1992-07-01,23.5
41088,1993-07-01,15.5
41453,1994-07-01,20.7
41818,1995-07-01,14.0
42184,1996-07-01,20.0
42549,1997-07-01,26.6
42914,1998-07-01,21.1
43279,1999-07-01,27.0
43645,2000-07-01,22.0
44010,2001-07-01,27.3
44375,2002-07-01,17.6
44740,2003-07-01,20.9
45106,2004-07-01,20.4
45471,2005-07-01,20.1
45836,2006-07-01,21.5
46201,2007-07-01,22.8
46567,2008-07-01,25.0
46932,2009-07-01,23.4
47297,2010-07-01,26.8
47662,2011-07-01,30.9
48028,2012-07-01,20.9
48393,2013-07-01,19.7
48758,2014-07-01,
49102,2015-07-01,
49468,2016-07-01,
49833,2017-07-01,15.5
50198,2018-07-01,
