,DATE,TMAX
61,1881-03-03,-9.3
426,1882-03-03,
791,1883-03-03,
1157,1884-03-03,-7.8
1522,1885-03-03,-2.6
1887,1886-03-03,-5.2
2252,1887-03-03,0.7
2618,1888-03-03,-12.9
2983,1889-03-03,-9.2
3348,1890-03-03,-3.2
3713,1891-03-03,3.0
4079,1892-03-03,-11.6
4444,1893-03-03,-1.6
4809,1894-03-03,2.3
5174,1895-03-03,1.3
5540,1896-03-03,1.3
5905,1897-03-03,-4.6
6270,1898-03-03,-4.8
6635,1899-03-03,-9.6
7000,1900-03-03,-8.3
7365,1901-03-03,-2.3
7730,1902-03-03,0.5
8095,1903-03-03,
8461,1904-03-03,-4.2
8826,1905-03-03,1.7
9191,1906-03-03,-4.7
9556,1907-03-03,0.9
9922,1908-03-03,3.1
10287,1909-03-03,-3.1
10652,1910-03-03,1.4
11017,1911-03-03,1.5
11383,1912-03-03,2.4
11748,1913-03-03,-9.0
12113,1914-03-03,0.9
12478,1915-03-03,-5.8
12844,1916-03-03,-3.0
13209,1917-03-03,-13.7
13574,1918-03-03,-2.7
13939,1919-03-03,-2.1
14305,1920-03-03,2.8
14670,1921-03-03,2.8
15035,1922-03-03,-0.6
15400,1923-03-03,-5.4
15766,1924-03-03,0.8
16131,1925-03-03,-3.6
16496,1926-03-03,1.7
16861,1927-03-03,2.1
17227,1928-03-03,-3.3
17592,1929-03-03,0.9
17957,1930-03-03,4.7
18322,1931-03-03,-10.2
18688,1932-03-03,-2.0
19053,1933-03-03,-6.5
19418,1934-03-03,-3.6
19783,1935-03-03,-8.4
20149,1936-03-03,3.2
20514,1937-03-03,1.2
20879,1938-03-03,1.5
21244,1939-03-03,-1.8
21610,1940-03-03,-6.2
21975,1941-03-03,3.2
22340,1942-03-03,-2.2
22705,1943-03-03,-4.3
23071,1944-03-03,2.2
23436,1945-03-03,-2.6
23801,1946-03-03,2.9
24166,1947-03-03,-7.6
24532,1948-03-03,3.1
24897,1949-03-03,-7.5
25262,1950-03-03,-0.7
25627,1951-03-03,-4.0
25993,1952-03-03,-5.1
26358,1953-03-03,2.7
26723,1954-03-03,1.6
27088,1955-03-03,-1.6
27454,1956-03-03,2.2
27819,1957-03-03,-5.8
28184,1958-03-03,-9.1
28549,1959-03-03,6.7
28915,1960-03-03,-7.8
29280,1961-03-03,2.0
29645,1962-03-03,-8.6
30010,1963-03-03,-5.5
30376,1964-03-03,-1.9
30741,1965-03-03,-8.1
31106,1966-03-03,1.7
31471,1967-03-03,2.7
31837,1968-03-03,0.1
32202,1969-03-03,-3.5
32567,1970-03-03,-0.3
32932,1971-03-03,-13.1
33298,1972-03-03,-1.8
33663,1973-03-03,-5.7
34028,1974-03-03,1.6
34393,1975-03-03,0.1
34759,1976-03-03,-1.3
35124,1977-03-03,-11.0
35489,1978-03-03,3.4
35854,1979-03-03,4.1
36220,1980-03-03,-1.0
36585,1981-03-03,0.0
36950,1982-03-03,2.2
37315,1983-03-03,-6.9
37681,1984-03-03,1.2
38046,1985-03-03,-3.8
38411,1986-03-03,-2.1
38776,1987-03-03,-9.0
39142,1988-03-03,-0.1
39507,1989-03-03,4.2
39872,1990-03-03,1.0
40237,1991-03-03,1.3
40603,1992-03-03,5.1
40968,1993-03-03,-1.3
41333,1994-03-03,-1.1
41698,1995-03-03,3.3
42064,1996-03-03,-4.0
42429,1997-03-03,5.8
42794,1998-03-03,-3.1
43159,1999-03-03,-1.6
43525,2000-03-03,3.1
43890,2001-03-03,-2.4
44255,2002-03-03,1.2
44620,2003-03-03,-4.6
44986,2004-03-03,-2.4
45351,2005-03-03,-3.7
45716,2006-03-03,-7.9
46081,2007-03-03,3.3
46447,2008-03-03,-1.6
46812,2009-03-03,0.0
47177,2010-03-03,1.0
47542,2011-03-03,-1.1
47908,2012-03-03,2.3
48273,2013-03-03,-4.7
48638,2014-03-03,
49003,2015-03-03,
49348,2016-03-03,-1.0
49713,2017-03-03,
50078,2018-03-03,-4.6
50436,2019-03-03,
