,DATE,TMAX
7,1881-01-08,-7.0
372,1882-01-08,
737,1883-01-08,
1102,1884-01-08,-2.7
1468,1885-01-08,-10.2
1833,1886-01-08,-5.9
2198,1887-01-08,-3.7
2563,1888-01-08,1.0
2929,1889-01-08,0.7
3294,1890-01-08,3.5
3659,1891-01-08,-15.2
4024,1892-01-08,0.5
4390,1893-01-08,-14.4
4755,1894-01-08,-3.1
5120,1895-01-08,-1.7
5485,1896-01-08,0.3
5851,1897-01-08,-19.5
6216,1898-01-08,-0.9
6581,1899-01-08,-15.2
6946,1900-01-08,-12.1
7311,1901-01-08,-1.3
7676,1902-01-08,0.1
8041,1903-01-08,
8406,1904-01-08,-7.3
8772,1905-01-08,-10.0
9137,1906-01-08,0.3
9502,1907-01-08,
9867,1908-01-08,-13.3
10233,1909-01-08,-5.0
10598,1910-01-08,-7.2
10963,1911-01-08,-4.7
11328,1912-01-08,-13.8
11694,1913-01-08,1.4
12059,1914-01-08,-16.8
12424,1915-01-08,-11.0
12789,1916-01-08,0.0
13155,1917-01-08,-2.1
13520,1918-01-08,-17.1
13885,1919-01-08,1.9
14250,1920-01-08,1.8
14616,1921-01-08,3.5
14981,1922-01-08,-5.2
15346,1923-01-08,-2.7
15711,1924-01-08,-4.3
16077,1925-01-08,-0.7
16442,1926-01-08,-8.6
16807,1927-01-08,-9.4
17172,1928-01-08,-2.1
17538,1929-01-08,-4.5
17903,1930-01-08,4.9
18268,1931-01-08,-2.5
18633,1932-01-08,3.8
18999,1933-01-08,-2.0
19364,1934-01-08,1.8
19729,1935-01-08,-7.0
20094,1936-01-08,-4.2
20460,1937-01-08,1.0
20825,1938-01-08,-5.1
21190,1939-01-08,-6.6
21555,1940-01-08,-16.4
21921,1941-01-08,0.3
22286,1942-01-08,-16.3
22651,1943-01-08,-15.5
23016,1944-01-08,-1.5
23382,1945-01-08,-1.9
23747,1946-01-08,1.6
24112,1947-01-08,-6.6
24477,1948-01-08,-8.2
24843,1949-01-08,1.4
25208,1950-01-08,-23.7
25573,1951-01-08,-7.2
25938,1952-01-08,3.5
26304,1953-01-08,-7.7
26669,1954-01-08,-5.2
27034,1955-01-08,0.0
27399,1956-01-08,-5.0
27765,1957-01-08,-3.2
28130,1958-01-08,-14.9
28495,1959-01-08,-2.2
28860,1960-01-08,-7.7
29226,1961-01-08,0.7
29591,1962-01-08,-1.7
29956,1963-01-08,-4.3
30321,1964-01-08,0.3
30687,1965-01-08,-8.3
31052,1966-01-08,-9.4
31417,1967-01-08,-6.6
31782,1968-01-08,-23.2
32148,1969-01-08,-11.1
32513,1970-01-08,-6.4
32878,1971-01-08,0.4
33243,1972-01-08,-3.6
33609,1973-01-08,3.9
33974,1974-01-08,-10.3
34339,1975-01-08,-8.1
34704,1976-01-08,-0.6
35070,1977-01-08,1.0
35435,1978-01-08,3.0
35800,1979-01-08,0.8
36165,1980-01-08,-5.6
36531,1981-01-08,-7.2
36896,1982-01-08,-13.1
37261,1983-01-08,3.6
37626,1984-01-08,1.8
37992,1985-01-08,-11.3
38357,1986-01-08,-6.5
38722,1987-01-08,-25.4
39087,1988-01-08,-6.0
39453,1989-01-08,0.0
39818,1990-01-08,1.9
40183,1991-01-08,2.7
40548,1992-01-08,2.2
40914,1993-01-08,1.7
41279,1994-01-08,1.6
41644,1995-01-08,-3.5
42009,1996-01-08,-3.7
42375,1997-01-08,-2.6
42740,1998-01-08,1.4
43105,1999-01-08,-7.9
43470,2000-01-08,3.5
43836,2001-01-08,2.4
44201,2002-01-08,-0.8
44566,2003-01-08,-9.9
44931,2004-01-08,-10.8
45297,2005-01-08,5.0
45662,2006-01-08,0.9
46027,2007-01-08,3.7
46392,2008-01-08,-5.7
46758,2009-01-08,-7.4
47123,2010-01-08,-7.1
47488,2011-01-08,0.2
47853,2012-01-08,-0.1
48219,2013-01-08,-4.6
48584,2014-01-08,
48949,2015-01-08,
49293,2016-01-08,-16.8
49659,2017-01-08,
50024,2018-01-08,
50382,2019-01-08,
