,DATE,TMAX
357,1881-12-24,-5.4
722,1882-12-24,
1087,1883-12-24,1.0
1453,1884-12-24,-6.3
1818,1885-12-24,1.7
2183,1886-12-24,-3.1
2548,1887-12-24,-4.0
2914,1888-12-24,-18.3
3279,1889-12-24,-0.5
3644,1890-12-24,-9.6
4009,1891-12-24,1.3
4375,1892-12-24,-28.3
4740,1893-12-24,2.4
5105,1894-12-24,0.5
5470,1895-12-24,-2.7
5836,1896-12-24,-5.3
6201,1897-12-24,-11.6
6566,1898-12-24,1.4
6931,1899-12-24,-8.4
7296,1900-12-24,1.7
7661,1901-12-24,-10.5
8026,1902-12-24,1.6
8391,1903-12-24,
8757,1904-12-24,-6.0
9122,1905-12-24,-4.5
9487,1906-12-24,-4.1
9852,1907-12-24,-16.8
10218,1908-12-24,2.1
10583,1909-12-24,-8.2
10948,1910-12-24,2.2
11313,1911-12-24,0.9
11679,1912-12-24,3.0
12044,1913-12-24,-9.5
12409,1914-12-24,-1.2
12774,1915-12-24,-24.5
13140,1916-12-24,-4.2
13505,1917-12-24,-5.6
13870,1918-12-24,-5.0
14235,1919-12-24,-6.6
14601,1920-12-24,1.7
14966,1921-12-24,1.4
15331,1922-12-24,0.5
15696,1923-12-24,-11.6
16062,1924-12-24,0.4
16427,1925-12-24,-4.9
16792,1926-12-24,-1.3
17157,1927-12-24,-4.6
17523,1928-12-24,-1.2
17888,1929-12-24,-0.6
18253,1930-12-24,-3.8
18618,1931-12-24,1.2
18984,1932-12-24,1.1
19349,1933-12-24,1.5
19714,1934-12-24,-4.6
20079,1935-12-24,0.4
20445,1936-12-24,2.1
20810,1937-12-24,-9.2
21175,1938-12-24,-16.3
21540,1939-12-24,-11.1
21906,1940-12-24,-5.7
22271,1941-12-24,-7.4
22636,1942-12-24,0.5
23001,1943-12-24,0.9
23367,1944-12-24,1.6
23732,1945-12-24,-9.3
24097,1946-12-24,-2.6
24462,1947-12-24,-10.9
24828,1948-12-24,-5.3
25193,1949-12-24,0.6
25558,1950-12-24,-11.5
25923,1951-12-24,3.2
26289,1952-12-24,-1.4
26654,1953-12-24,-8.8
27019,1954-12-24,1.7
27384,1955-12-24,-9.6
27750,1956-12-24,-3.5
28115,1957-12-24,3.7
28480,1958-12-24,-1.6
28845,1959-12-24,-3.0
29211,1960-12-24,2.9
29576,1961-12-24,-3.9
29941,1962-12-24,0.7
30306,1963-12-24,1.9
30672,1964-12-24,0.8
31037,1965-12-24,-3.7
31402,1966-12-24,-7.7
31767,1967-12-24,-16.7
32133,1968-12-24,2.2
32498,1969-12-24,-11.4
32863,1970-12-24,-2.1
33228,1971-12-24,-0.6
33594,1972-12-24,0.8
33959,1973-12-24,2.0
34324,1974-12-24,3.5
34689,1975-12-24,1.1
35055,1976-12-24,-2.5
35420,1977-12-24,-6.2
35785,1978-12-24,-6.0
36150,1979-12-24,3.3
36516,1980-12-24,1.9
36881,1981-12-24,-6.3
37246,1982-12-24,1.7
37611,1983-12-24,3.1
37977,1984-12-24,-4.4
38342,1985-12-24,3.5
38707,1986-12-24,-8.3
39072,1987-12-24,-0.9
39438,1988-12-24,1.3
39803,1989-12-24,-1.1
40168,1990-12-24,0.0
40533,1991-12-24,2.8
40899,1992-12-24,0.8
41264,1993-12-24,-0.9
41629,1994-12-24,2.2
41994,1995-12-24,-14.1
42360,1996-12-24,-15.0
42725,1997-12-24,-0.6
43090,1998-12-24,-10.0
43455,1999-12-24,0.3
43821,2000-12-24,-0.3
44186,2001-12-24,-12.3
44551,2002-12-24,-8.5
44916,2003-12-24,-2.8
45282,2004-12-24,0.7
45647,2005-12-24,-4.8
46012,2006-12-24,4.4
46377,2007-12-24,2.2
46743,2008-12-24,-1.2
47108,2009-12-24,-0.4
47473,2010-12-24,-11.3
47838,2011-12-24,-0.3
48204,2012-12-24,-12.8
48569,2013-12-24,4.2
48934,2014-12-24,-4.7
49278,2015-12-24,
49644,2016-12-24,
50009,2017-12-24,
50367,2018-12-24,-2.5
