,DATE,TMAX
31,1881-02-01,-3.1
396,1882-02-01,
761,1883-02-01,
1126,1884-02-01,-1.9
1492,1885-02-01,3.1
1857,1886-02-01,-7.7
2222,1887-02-01,2.5
2587,1888-02-01,-9.7
2953,1889-02-01,-2.2
3318,1890-02-01,-0.4
3683,1891-02-01,1.3
4048,1892-02-01,-9.6
4414,1893-02-01,-3.7
4779,1894-02-01,0.6
5144,1895-02-01,-12.6
5509,1896-02-01,-2.1
5875,1897-02-01,-8.0
6240,1898-02-01,-1.3
6605,1899-02-01,-0.9
6970,1900-02-01,1.7
7335,1901-02-01,-1.6
7700,1902-02-01,-4.7
8065,1903-02-01,
8430,1904-02-01,-2.7
8796,1905-02-01,-1.8
9161,1906-02-01,-5.9
9526,1907-02-01,-3.5
9891,1908-02-01,0.8
10257,1909-02-01,-10.0
10622,1910-02-01,-0.6
10987,1911-02-01,-10.5
11352,1912-02-01,-5.5
11718,1913-02-01,-11.6
12083,1914-02-01,4.5
12448,1915-02-01,-9.9
12813,1916-02-01,0.0
13179,1917-02-01,-8.9
13544,1918-02-01,1.2
13909,1919-02-01,-3.3
14274,1920-02-01,-12.1
14640,1921-02-01,-7.6
15005,1922-02-01,-10.9
15370,1923-02-01,-7.6
15735,1924-02-01,0.4
16101,1925-02-01,1.4
16466,1926-02-01,-1.2
16831,1927-02-01,0.3
17196,1928-02-01,-3.6
17562,1929-02-01,-7.3
17927,1930-02-01,-12.6
18292,1931-02-01,-7.8
18657,1932-02-01,-0.7
19023,1933-02-01,-2.7
19388,1934-02-01,-1.6
19753,1935-02-01,-5.4
20118,1936-02-01,-7.4
20484,1937-02-01,-9.3
20849,1938-02-01,1.8
21214,1939-02-01,0.5
21579,1940-02-01,-10.4
21945,1941-02-01,-13.7
22310,1942-02-01,-10.7
22675,1943-02-01,-0.7
23040,1944-02-01,-2.0
23406,1945-02-01,-8.8
23771,1946-02-01,-4.5
24136,1947-02-01,-2.6
24501,1948-02-01,3.1
24867,1949-02-01,-4.8
25232,1950-02-01,-0.9
25597,1951-02-01,-4.3
25962,1952-02-01,-2.2
26328,1953-02-01,-4.7
26693,1954-02-01,-2.8
27058,1955-02-01,-1.6
27423,1956-02-01,0.7
27789,1957-02-01,0.7
28154,1958-02-01,1.4
28519,1959-02-01,-1.2
28884,1960-02-01,-11.3
29250,1961-02-01,2.2
29615,1962-02-01,-6.4
29980,1963-02-01,-12.4
30345,1964-02-01,2.1
30711,1965-02-01,-3.9
31076,1966-02-01,-8.0
31441,1967-02-01,-16.2
31806,1968-02-01,2.4
32172,1969-02-01,-5.7
32537,1970-02-01,-2.1
32902,1971-02-01,2.0
33267,1972-02-01,-8.2
33633,1973-02-01,-13.8
33998,1974-02-01,1.4
34363,1975-02-01,-2.7
34728,1976-02-01,-4.4
35094,1977-02-01,-0.4
35459,1978-02-01,-5.0
35824,1979-02-01,-2.9
36189,1980-02-01,-14.7
36555,1981-02-01,3.0
36920,1982-02-01,-5.2
37285,1983-02-01,-4.0
37650,1984-02-01,-6.6
38016,1985-02-01,-4.9
38381,1986-02-01,-4.7
38746,1987-02-01,-0.9
39111,1988-02-01,-7.3
39477,1989-02-01,1.9
39842,1990-02-01,2.4
40207,1991-02-01,-2.3
40572,1992-02-01,0.6
40938,1993-02-01,2.5
41303,1994-02-01,-12.5
41668,1995-02-01,-6.7
42033,1996-02-01,-1.8
42399,1997-02-01,-5.1
42764,1998-02-01,-10.8
43129,1999-02-01,-0.2
43494,2000-02-01,-0.1
43860,2001-02-01,-3.1
44225,2002-02-01,-9.2
44590,2003-02-01,-15.6
44955,2004-02-01,-2.7
45321,2005-02-01,-5.3
45686,2006-02-01,-7.1
46051,2007-02-01,-9.8
46416,2008-02-01,0.9
46782,2009-02-01,-6.8
47147,2010-02-01,-3.1
47512,2011-02-01,-0.1
47877,2012-02-01,-15.5
48243,2013-02-01,1.6
48608,2014-02-01,
48973,2015-02-01,2.2
49317,2016-02-01,
49683,2017-02-01,
50048,2018-02-01,
50406,2019-02-01,-1.3
