,DATE,TMAX
183,1881-07-03,24.8
548,1882-07-03,
913,1883-07-03,
1279,1884-07-03,24.7
1644,1885-07-03,20.5
2009,1886-07-03,19.2
2374,1887-07-03,21.4
2740,1888-07-03,16.8
3105,1889-07-03,23.1
3470,1890-07-03,18.4
3835,1891-07-03,21.8
4201,1892-07-03,17.7
4566,1893-07-03,18.8
4931,1894-07-03,16.0
5296,1895-07-03,24.3
5662,1896-07-03,19.3
6027,1897-07-03,22.4
6392,1898-07-03,26.3
6757,1899-07-03,28.8
7122,1900-07-03,21.7
7487,1901-07-03,16.0
7852,1902-07-03,15.4
8217,1903-07-03,22.1
8583,1904-07-03,20.8
8948,1905-07-03,23.7
9313,1906-07-03,20.5
9678,1907-07-03,26.6
10044,1908-07-03,9.5
10409,1909-07-03,20.6
10774,1910-07-03,21.6
11139,1911-07-03,21.7
11505,1912-07-03,14.4
11870,1913-07-03,25.6
12235,1914-07-03,26.7
12600,1915-07-03,19.4
12966,1916-07-03,20.8
13331,1917-07-03,18.2
13696,1918-07-03,29.8
14061,1919-07-03,23.4
14427,1920-07-03,30.6
14792,1921-07-03,21.0
15157,1922-07-03,23.9
15522,1923-07-03,23.6
15888,1924-07-03,18.9
16253,1925-07-03,23.2
16618,1926-07-03,24.0
16983,1927-07-03,26.7
17349,1928-07-03,17.3
17714,1929-07-03,26.8
18079,1930-07-03,21.1
18444,1931-07-03,22.5
18810,1932-07-03,22.1
19175,1933-07-03,19.3
19540,1934-07-03,19.5
19905,1935-07-03,24.7
20271,1936-07-03,25.2
20636,1937-07-03,18.5
21001,1938-07-03,29.0
21366,1939-07-03,24.4
21732,1940-07-03,25.3
22097,1941-07-03,24.3
22462,1942-07-03,21.6
22827,1943-07-03,17.7
23193,1944-07-03,26.3
23558,1945-07-03,20.7
23923,1946-07-03,20.7
24288,1947-07-03,25.2
24654,1948-07-03,21.3
25019,1949-07-03,24.9
25384,1950-07-03,15.2
25749,1951-07-03,17.7
26115,1952-07-03,25.0
26480,1953-07-03,23.7
26845,1954-07-03,27.3
27210,1955-07-03,20.1
27576,1956-07-03,27.1
27941,1957-07-03,18.1
28306,1958-07-03,22.9
28671,1959-07-03,22.3
29037,1960-07-03,19.4
29402,1961-07-03,23.4
29767,1962-07-03,21.0
30132,1963-07-03,22.4
30498,1964-07-03,19.7
30863,1965-07-03,16.2
31228,1966-07-03,22.7
31593,1967-07-03,20.6
31959,1968-07-03,25.2
32324,1969-07-03,17.1
32689,1970-07-03,24.1
33054,1971-07-03,20.8
33420,1972-07-03,29.4
33785,1973-07-03,28.7
34150,1974-07-03,18.1
34515,1975-07-03,24.3
34881,1976-07-03,15.4
35246,1977-07-03,17.4
35611,1978-07-03,22.4
35976,1979-07-03,18.2
36342,1980-07-03,13.7
36707,1981-07-03,22.5
37072,1982-07-03,20.2
37437,1983-07-03,23.4
37803,1984-07-03,16.8
38168,1985-07-03,15.3
38533,1986-07-03,18.7
38898,1987-07-03,19.1
39264,1988-07-03,30.5
39629,1989-07-03,23.1
39994,1990-07-03,22.6
40359,1991-07-03,23.5
40725,1992-07-03,15.3
41090,1993-07-03,23.4
41455,1994-07-03,22.2
41820,1995-07-03,19.4
42186,1996-07-03,17.3
42551,1997-07-03,29.5
42916,1998-07-03,20.7
43281,1999-07-03,25.0
43647,2000-07-03,17.9
44012,2001-07-03,21.1
44377,2002-07-03,24.6
44742,2003-07-03,25.8
45108,2004-07-03,20.8
45473,2005-07-03,22.1
45838,2006-07-03,26.4
46203,2007-07-03,25.0
46569,2008-07-03,21.2
46934,2009-07-03,20.0
47299,2010-07-03,22.0
47664,2011-07-03,28.3
48030,2012-07-03,21.4
48395,2013-07-03,25.9
48760,2014-07-03,
49104,2015-07-03,
49470,2016-07-03,31.5
49835,2017-07-03,
50200,2018-07-03,
