,DATE,TMAX
32,1881-02-02,0.3
397,1882-02-02,
762,1883-02-02,
1127,1884-02-02,-4.6
1493,1885-02-02,3.0
1858,1886-02-02,-4.4
2223,1887-02-02,2.3
2588,1888-02-02,-9.5
2954,1889-02-02,-10.0
3319,1890-02-02,1.5
3684,1891-02-02,-1.0
4049,1892-02-02,2.3
4415,1893-02-02,-17.2
4780,1894-02-02,1.0
5145,1895-02-02,-12.7
5510,1896-02-02,-7.3
5876,1897-02-02,-4.7
6241,1898-02-02,2.2
6606,1899-02-02,-11.3
6971,1900-02-02,1.7
7336,1901-02-02,-0.2
7701,1902-02-02,-0.2
8066,1903-02-02,
8431,1904-02-02,-3.6
8797,1905-02-02,-12.3
9162,1906-02-02,-0.5
9527,1907-02-02,-4.2
9892,1908-02-02,-0.4
10258,1909-02-02,-9.0
10623,1910-02-02,-2.3
10988,1911-02-02,-12.3
11353,1912-02-02,-8.0
11719,1913-02-02,-3.4
12084,1914-02-02,3.6
12449,1915-02-02,-15.6
12814,1916-02-02,0.0
13180,1917-02-02,-20.5
13545,1918-02-02,0.4
13910,1919-02-02,-1.3
14275,1920-02-02,-11.5
14641,1921-02-02,-12.5
15006,1922-02-02,-12.0
15371,1923-02-02,-7.7
15736,1924-02-02,0.6
16102,1925-02-02,1.3
16467,1926-02-02,-1.1
16832,1927-02-02,0.7
17197,1928-02-02,-3.7
17563,1929-02-02,-1.7
17928,1930-02-02,-12.6
18293,1931-02-02,-13.9
18658,1932-02-02,-7.0
19024,1933-02-02,1.7
19389,1934-02-02,-2.2
19754,1935-02-02,-7.7
20119,1936-02-02,-4.7
20485,1937-02-02,-7.6
20850,1938-02-02,-0.4
21215,1939-02-02,0.6
21580,1940-02-02,-17.0
21946,1941-02-02,-15.0
22311,1942-02-02,-11.6
22676,1943-02-02,3.5
23041,1944-02-02,-3.1
23407,1945-02-02,0.8
23772,1946-02-02,0.5
24137,1947-02-02,-3.8
24502,1948-02-02,2.6
24868,1949-02-02,-6.5
25233,1950-02-02,-7.3
25598,1951-02-02,-3.9
25963,1952-02-02,-2.6
26329,1953-02-02,-6.0
26694,1954-02-02,-6.6
27059,1955-02-02,0.6
27424,1956-02-02,0.9
27790,1957-02-02,3.5
28155,1958-02-02,1.1
28520,1959-02-02,-3.8
28885,1960-02-02,-9.6
29251,1961-02-02,2.4
29616,1962-02-02,-6.8
29981,1963-02-02,-8.5
30346,1964-02-02,1.9
30712,1965-02-02,-6.8
31077,1966-02-02,-20.4
31442,1967-02-02,-13.6
31807,1968-02-02,3.0
32173,1969-02-02,-0.9
32538,1970-02-02,-2.4
32903,1971-02-02,1.9
33268,1972-02-02,-5.7
33634,1973-02-02,-2.1
33999,1974-02-02,1.2
34364,1975-02-02,-2.6
34729,1976-02-02,-20.0
35095,1977-02-02,-2.6
35460,1978-02-02,-6.6
35825,1979-02-02,-3.9
36190,1980-02-02,-9.0
36556,1981-02-02,0.7
36921,1982-02-02,-6.8
37286,1983-02-02,1.1
37651,1984-02-02,-5.2
38017,1985-02-02,-7.9
38382,1986-02-02,-7.8
38747,1987-02-02,0.4
39112,1988-02-02,-3.3
39478,1989-02-02,2.1
39843,1990-02-02,3.6
40208,1991-02-02,-7.3
40573,1992-02-02,0.8
40939,1993-02-02,4.5
41304,1994-02-02,-15.3
41669,1995-02-02,3.3
42034,1996-02-02,-2.1
42400,1997-02-02,-3.9
42765,1998-02-02,-17.3
43130,1999-02-02,-1.7
43495,2000-02-02,-1.5
43861,2001-02-02,-6.7
44226,2002-02-02,0.1
44591,2003-02-02,-7.1
44956,2004-02-02,0.5
45322,2005-02-02,-5.1
45687,2006-02-02,-13.9
46052,2007-02-02,-4.2
46417,2008-02-02,2.8
46783,2009-02-02,-2.8
47148,2010-02-02,1.2
47513,2011-02-02,1.4
47878,2012-02-02,-14.3
48244,2013-02-02,-1.6
48609,2014-02-02,
48974,2015-02-02,1.2
49318,2016-02-02,
49684,2017-02-02,
50049,2018-02-02,-0.8
50407,2019-02-02,
