,DATE,TMAX
215,1881-08-04,18.3
580,1882-08-04,
945,1883-08-04,
1311,1884-08-04,20.4
1676,1885-08-04,26.2
2041,1886-08-04,21.0
2406,1887-08-04,17.8
2772,1888-08-04,26.1
3137,1889-08-04,21.4
3502,1890-08-04,19.8
3867,1891-08-04,18.3
4233,1892-08-04,17.1
4598,1893-08-04,24.1
4963,1894-08-04,24.8
5328,1895-08-04,22.5
5694,1896-08-04,26.9
6059,1897-08-04,21.7
6424,1898-08-04,22.4
6789,1899-08-04,16.1
7154,1900-08-04,22.2
7519,1901-08-04,23.0
7884,1902-08-04,18.1
8249,1903-08-04,20.4
8615,1904-08-04,23.7
8980,1905-08-04,18.8
9345,1906-08-04,23.9
9710,1907-08-04,18.1
10076,1908-08-04,21.7
10441,1909-08-04,19.2
10806,1910-08-04,23.1
11171,1911-08-04,27.7
11537,1912-08-04,30.7
11902,1913-08-04,27.0
12267,1914-08-04,15.1
12632,1915-08-04,22.9
12998,1916-08-04,17.2
13363,1917-08-04,25.6
13728,1918-08-04,16.8
14093,1919-08-04,21.5
14459,1920-08-04,27.9
14824,1921-08-04,28.7
15189,1922-08-04,16.9
15554,1923-08-04,15.9
15920,1924-08-04,23.0
16285,1925-08-04,20.2
16650,1926-08-04,17.2
17015,1927-08-04,27.3
17381,1928-08-04,14.4
17746,1929-08-04,19.8
18111,1930-08-04,17.1
18476,1931-08-04,23.1
18842,1932-08-04,30.7
19207,1933-08-04,21.6
19572,1934-08-04,18.1
19937,1935-08-04,23.0
20303,1936-08-04,25.9
20668,1937-08-04,19.0
21033,1938-08-04,20.1
21398,1939-08-04,24.1
21764,1940-08-04,21.2
22129,1941-08-04,25.5
22494,1942-08-04,19.2
22859,1943-08-04,25.6
23225,1944-08-04,17.4
23590,1945-08-04,22.1
23955,1946-08-04,22.2
24320,1947-08-04,19.2
24686,1948-08-04,19.9
25051,1949-08-04,20.7
25416,1950-08-04,18.1
25781,1951-08-04,23.8
26147,1952-08-04,26.8
26512,1953-08-04,19.1
26877,1954-08-04,20.5
27242,1955-08-04,20.4
27608,1956-08-04,18.5
27973,1957-08-04,21.7
28338,1958-08-04,17.8
28703,1959-08-04,27.6
29069,1960-08-04,14.0
29434,1961-08-04,25.2
29799,1962-08-04,16.4
30164,1963-08-04,24.3
30530,1964-08-04,24.3
30895,1965-08-04,16.9
31260,1966-08-04,21.8
31625,1967-08-04,29.8
31991,1968-08-04,21.1
32356,1969-08-04,19.6
32721,1970-08-04,20.5
33086,1971-08-04,25.3
33452,1972-08-04,28.3
33817,1973-08-04,24.9
34182,1974-08-04,19.0
34547,1975-08-04,27.5
34913,1976-08-04,15.4
35278,1977-08-04,29.4
35643,1978-08-04,23.4
36008,1979-08-04,19.7
36374,1980-08-04,21.9
36739,1981-08-04,20.4
37104,1982-08-04,24.2
37469,1983-08-04,28.0
37835,1984-08-04,26.0
38200,1985-08-04,20.5
38565,1986-08-04,22.6
38930,1987-08-04,17.9
39296,1988-08-04,17.4
39661,1989-08-04,22.6
40026,1990-08-04,26.3
40391,1991-08-04,24.6
40757,1992-08-04,27.3
41122,1993-08-04,24.5
41487,1994-08-04,28.2
41852,1995-08-04,23.2
42218,1996-08-04,16.9
42583,1997-08-04,25.5
42948,1998-08-04,18.9
43313,1999-08-04,29.1
43679,2000-08-04,20.2
44044,2001-08-04,21.3
44409,2002-08-04,21.1
44774,2003-08-04,26.9
45140,2004-08-04,27.4
45505,2005-08-04,23.3
45870,2006-08-04,19.6
46235,2007-08-04,22.4
46601,2008-08-04,16.6
46966,2009-08-04,19.0
47331,2010-08-04,34.2
47696,2011-08-04,23.9
48062,2012-08-04,23.4
48427,2013-08-04,26.6
48792,2014-08-04,
49136,2015-08-04,
49502,2016-08-04,
49867,2017-08-04,
50232,2018-08-04,
