,DATE,TMAX
187,1881-07-07,18.5
552,1882-07-07,
917,1883-07-07,
1283,1884-07-07,20.4
1648,1885-07-07,22.3
2013,1886-07-07,19.9
2378,1887-07-07,17.5
2744,1888-07-07,22.1
3109,1889-07-07,26.2
3474,1890-07-07,25.0
3839,1891-07-07,18.0
4205,1892-07-07,17.4
4570,1893-07-07,22.6
4935,1894-07-07,17.9
5300,1895-07-07,19.1
5666,1896-07-07,16.8
6031,1897-07-07,19.9
6396,1898-07-07,19.3
6761,1899-07-07,22.7
7126,1900-07-07,22.0
7491,1901-07-07,18.4
7856,1902-07-07,18.6
8221,1903-07-07,23.6
8587,1904-07-07,17.4
8952,1905-07-07,20.0
9317,1906-07-07,20.7
9682,1907-07-07,24.5
10048,1908-07-07,15.4
10413,1909-07-07,23.7
10778,1910-07-07,26.6
11143,1911-07-07,23.6
11509,1912-07-07,17.7
11874,1913-07-07,21.7
12239,1914-07-07,29.2
12604,1915-07-07,22.6
12970,1916-07-07,26.8
13335,1917-07-07,13.3
13700,1918-07-07,23.7
14065,1919-07-07,21.5
14431,1920-07-07,18.2
14796,1921-07-07,19.0
15161,1922-07-07,28.1
15526,1923-07-07,23.4
15892,1924-07-07,18.6
16257,1925-07-07,29.2
16622,1926-07-07,20.3
16987,1927-07-07,25.6
17353,1928-07-07,18.6
17718,1929-07-07,23.5
18083,1930-07-07,23.3
18448,1931-07-07,27.6
18814,1932-07-07,20.7
19179,1933-07-07,26.6
19544,1934-07-07,19.4
19909,1935-07-07,15.4
20275,1936-07-07,25.5
20640,1937-07-07,20.3
21005,1938-07-07,19.8
21370,1939-07-07,23.1
21736,1940-07-07,21.4
22101,1941-07-07,23.4
22466,1942-07-07,27.6
22831,1943-07-07,18.5
23197,1944-07-07,25.3
23562,1945-07-07,25.5
23927,1946-07-07,24.9
24292,1947-07-07,18.7
24658,1948-07-07,19.6
25023,1949-07-07,24.7
25388,1950-07-07,16.3
25753,1951-07-07,17.7
26119,1952-07-07,18.8
26484,1953-07-07,16.9
26849,1954-07-07,22.3
27214,1955-07-07,26.1
27580,1956-07-07,25.3
27945,1957-07-07,18.5
28310,1958-07-07,16.5
28675,1959-07-07,19.4
29041,1960-07-07,22.6
29406,1961-07-07,18.9
29771,1962-07-07,20.6
30136,1963-07-07,16.9
30502,1964-07-07,19.1
30867,1965-07-07,16.0
31232,1966-07-07,21.3
31597,1967-07-07,15.5
31963,1968-07-07,23.4
32328,1969-07-07,23.0
32693,1970-07-07,18.3
33058,1971-07-07,21.1
33424,1972-07-07,31.2
33789,1973-07-07,26.1
34154,1974-07-07,19.6
34519,1975-07-07,21.8
34885,1976-07-07,10.5
35250,1977-07-07,20.4
35615,1978-07-07,25.8
35980,1979-07-07,19.9
36346,1980-07-07,22.5
36711,1981-07-07,22.0
37076,1982-07-07,17.1
37441,1983-07-07,22.9
37807,1984-07-07,19.0
38172,1985-07-07,22.7
38537,1986-07-07,24.5
38902,1987-07-07,22.5
39268,1988-07-07,17.8
39633,1989-07-07,22.7
39998,1990-07-07,25.7
40363,1991-07-07,22.7
40729,1992-07-07,16.2
41094,1993-07-07,16.9
41459,1994-07-07,23.3
41824,1995-07-07,19.9
42190,1996-07-07,24.7
42555,1997-07-07,27.7
42920,1998-07-07,24.3
43285,1999-07-07,28.2
43651,2000-07-07,23.3
44016,2001-07-07,26.6
44381,2002-07-07,24.5
44746,2003-07-07,21.3
45112,2004-07-07,20.4
45477,2005-07-07,20.5
45842,2006-07-07,29.8
46207,2007-07-07,21.3
46573,2008-07-07,18.7
46938,2009-07-07,19.5
47303,2010-07-07,31.4
47668,2011-07-07,26.3
48034,2012-07-07,27.4
48399,2013-07-07,22.6
48764,2014-07-07,
49108,2015-07-07,
49474,2016-07-07,
49839,2017-07-07,16.1
50204,2018-07-07,21.7
