,DATE,TMAX
151,1881-06-01,10.7
516,1882-06-01,
881,1883-06-01,
1247,1884-06-01,16.1
1612,1885-06-01,11.9
1977,1886-06-01,15.7
2342,1887-06-01,11.5
2708,1888-06-01,23.3
3073,1889-06-01,20.9
3438,1890-06-01,12.4
3803,1891-06-01,16.9
4169,1892-06-01,10.9
4534,1893-06-01,17.8
4899,1894-06-01,12.7
5264,1895-06-01,13.7
5630,1896-06-01,18.0
5995,1897-06-01,27.4
6360,1898-06-01,23.5
6725,1899-06-01,10.3
7090,1900-06-01,21.2
7455,1901-06-01,14.7
7820,1902-06-01,21.2
8185,1903-06-01,26.7
8551,1904-06-01,15.5
8916,1905-06-01,18.1
9281,1906-06-01,17.8
9646,1907-06-01,9.0
10012,1908-06-01,21.8
10377,1909-06-01,15.5
10742,1910-06-01,16.3
11107,1911-06-01,11.6
11473,1912-06-01,13.9
11838,1913-06-01,22.6
12203,1914-06-01,20.5
12568,1915-06-01,12.9
12934,1916-06-01,9.8
13299,1917-06-01,15.6
13664,1918-06-01,11.6
14029,1919-06-01,18.6
14395,1920-06-01,27.0
14760,1921-06-01,26.2
15125,1922-06-01,9.9
15490,1923-06-01,10.4
15856,1924-06-01,16.4
16221,1925-06-01,15.2
16586,1926-06-01,24.8
16951,1927-06-01,10.9
17317,1928-06-01,7.4
17682,1929-06-01,12.6
18047,1930-06-01,8.4
18412,1931-06-01,20.4
18778,1932-06-01,15.9
19143,1933-06-01,20.0
19508,1934-06-01,13.2
19873,1935-06-01,7.9
20239,1936-06-01,20.0
20604,1937-06-01,17.0
20969,1938-06-01,18.1
21334,1939-06-01,18.0
21700,1940-06-01,16.4
22065,1941-06-01,12.1
22430,1942-06-01,19.2
22795,1943-06-01,20.2
23161,1944-06-01,11.8
23526,1945-06-01,26.3
23891,1946-06-01,21.2
24256,1947-06-01,13.1
24622,1948-06-01,30.9
24987,1949-06-01,15.8
25352,1950-06-01,10.6
25717,1951-06-01,15.1
26083,1952-06-01,16.4
26448,1953-06-01,22.8
26813,1954-06-01,14.8
27178,1955-06-01,15.5
27544,1956-06-01,24.5
27909,1957-06-01,12.3
28274,1958-06-01,18.1
28639,1959-06-01,13.3
29005,1960-06-01,25.6
29370,1961-06-01,26.2
29735,1962-06-01,10.7
30100,1963-06-01,13.2
30466,1964-06-01,15.5
30831,1965-06-01,15.0
31196,1966-06-01,11.9
31561,1967-06-01,21.2
31927,1968-06-01,14.2
32292,1969-06-01,15.0
32657,1970-06-01,17.3
33022,1971-06-01,24.5
33388,1972-06-01,19.0
33753,1973-06-01,24.9
34118,1974-06-01,15.2
34483,1975-06-01,12.4
34849,1976-06-01,12.8
35214,1977-06-01,14.2
35579,1978-06-01,20.0
35944,1979-06-01,21.3
36310,1980-06-01,22.6
36675,1981-06-01,17.6
37040,1982-06-01,17.5
37405,1983-06-01,16.5
37771,1984-06-01,26.3
38136,1985-06-01,15.9
38501,1986-06-01,20.6
38866,1987-06-01,20.1
39232,1988-06-01,17.6
39597,1989-06-01,20.1
39962,1990-06-01,15.8
40327,1991-06-01,19.0
40693,1992-06-01,23.5
41058,1993-06-01,21.8
41423,1994-06-01,13.5
41788,1995-06-01,27.2
42154,1996-06-01,21.9
42519,1997-06-01,19.9
42884,1998-06-01,22.0
43249,1999-06-01,16.0
43615,2000-06-01,16.7
43980,2001-06-01,14.0
44345,2002-06-01,21.3
44710,2003-06-01,13.5
45076,2004-06-01,12.9
45441,2005-06-01,13.5
45806,2006-06-01,15.2
46171,2007-06-01,14.9
46537,2008-06-01,17.2
46902,2009-06-01,26.7
47267,2010-06-01,21.3
47632,2011-06-01,28.8
47998,2012-06-01,15.8
48363,2013-06-01,25.9
48728,2014-06-01,
49072,2015-06-01,
49438,2016-06-01,25.5
49803,2017-06-01,11.3
50168,2018-06-01,20.2
