,DATE,TMAX
158,1881-06-08,28.8
523,1882-06-08,
888,1883-06-08,
1254,1884-06-08,19.5
1619,1885-06-08,14.4
1984,1886-06-08,13.6
2349,1887-06-08,19.7
2715,1888-06-08,13.8
3080,1889-06-08,15.3
3445,1890-06-08,26.7
3810,1891-06-08,10.9
4176,1892-06-08,15.8
4541,1893-06-08,22.4
4906,1894-06-08,15.1
5271,1895-06-08,18.1
5637,1896-06-08,29.9
6002,1897-06-08,10.7
6367,1898-06-08,23.5
6732,1899-06-08,13.0
7097,1900-06-08,15.2
7462,1901-06-08,26.1
7827,1902-06-08,12.6
8192,1903-06-08,17.8
8558,1904-06-08,12.2
8923,1905-06-08,12.7
9288,1906-06-08,16.3
9653,1907-06-08,20.0
10019,1908-06-08,11.9
10384,1909-06-08,13.8
10749,1910-06-08,21.0
11114,1911-06-08,11.4
11480,1912-06-08,24.7
11845,1913-06-08,17.8
12210,1914-06-08,17.4
12575,1915-06-08,13.3
12941,1916-06-08,20.6
13306,1917-06-08,21.7
13671,1918-06-08,14.6
14036,1919-06-08,18.5
14402,1920-06-08,17.0
14767,1921-06-08,16.1
15132,1922-06-08,20.4
15497,1923-06-08,13.1
15863,1924-06-08,15.6
16228,1925-06-08,16.5
16593,1926-06-08,27.1
16958,1927-06-08,16.3
17324,1928-06-08,12.6
17689,1929-06-08,18.4
18054,1930-06-08,20.4
18419,1931-06-08,9.7
18785,1932-06-08,17.5
19150,1933-06-08,22.9
19515,1934-06-08,22.0
19880,1935-06-08,20.1
20246,1936-06-08,25.3
20611,1937-06-08,23.5
20976,1938-06-08,21.1
21341,1939-06-08,18.0
21707,1940-06-08,12.2
22072,1941-06-08,6.4
22437,1942-06-08,19.1
22802,1943-06-08,21.1
23168,1944-06-08,23.6
23533,1945-06-08,22.5
23898,1946-06-08,16.3
24263,1947-06-08,21.4
24629,1948-06-08,29.5
24994,1949-06-08,23.2
25359,1950-06-08,19.4
25724,1951-06-08,9.8
26090,1952-06-08,25.0
26455,1953-06-08,20.7
26820,1954-06-08,16.3
27185,1955-06-08,11.8
27551,1956-06-08,29.4
27916,1957-06-08,16.9
28281,1958-06-08,14.9
28646,1959-06-08,26.4
29012,1960-06-08,25.6
29377,1961-06-08,28.6
29742,1962-06-08,15.2
30107,1963-06-08,16.2
30473,1964-06-08,15.1
30838,1965-06-08,25.6
31203,1966-06-08,19.2
31568,1967-06-08,16.3
31934,1968-06-08,19.7
32299,1969-06-08,18.9
32664,1970-06-08,20.6
33029,1971-06-08,23.3
33395,1972-06-08,20.2
33760,1973-06-08,25.0
34125,1974-06-08,19.1
34490,1975-06-08,23.7
34856,1976-06-08,10.5
35221,1977-06-08,24.9
35586,1978-06-08,26.3
35951,1979-06-08,20.7
36317,1980-06-08,26.6
36682,1981-06-08,18.2
37047,1982-06-08,10.8
37412,1983-06-08,16.7
37778,1984-06-08,18.4
38143,1985-06-08,17.6
38508,1986-06-08,21.5
38873,1987-06-08,20.8
39239,1988-06-08,25.2
39604,1989-06-08,30.2
39969,1990-06-08,12.6
40334,1991-06-08,18.4
40700,1992-06-08,19.5
41065,1993-06-08,13.4
41430,1994-06-08,18.3
41795,1995-06-08,26.5
42161,1996-06-08,18.5
42526,1997-06-08,26.0
42891,1998-06-08,29.2
43256,1999-06-08,25.0
43622,2000-06-08,15.3
43987,2001-06-08,20.7
44352,2002-06-08,21.5
44717,2003-06-08,17.7
45083,2004-06-08,16.9
45448,2005-06-08,17.2
45813,2006-06-08,13.7
46178,2007-06-08,24.4
46544,2008-06-08,19.4
46909,2009-06-08,13.2
47274,2010-06-08,13.8
47639,2011-06-08,25.2
48005,2012-06-08,19.1
48370,2013-06-08,22.7
48735,2014-06-08,
49079,2015-06-08,
49445,2016-06-08,19.3
49810,2017-06-08,20.9
50175,2018-06-08,
