,DATE,TMAX
36,1881-02-06,-4.5
401,1882-02-06,
766,1883-02-06,
1131,1884-02-06,0.3
1497,1885-02-06,-0.9
1862,1886-02-06,-10.9
2227,1887-02-06,0.9
2592,1888-02-06,-7.2
2958,1889-02-06,-12.3
3323,1890-02-06,0.7
3688,1891-02-06,-5.4
4053,1892-02-06,-5.5
4419,1893-02-06,-18.3
4784,1894-02-06,-4.0
5149,1895-02-06,-13.5
5514,1896-02-06,0.8
5880,1897-02-06,-15.7
6245,1898-02-06,-10.0
6610,1899-02-06,-9.8
6975,1900-02-06,1.4
7340,1901-02-06,-3.7
7705,1902-02-06,-12.9
8070,1903-02-06,
8435,1904-02-06,-12.0
8801,1905-02-06,2.5
9166,1906-02-06,-0.1
9531,1907-02-06,-3.7
9896,1908-02-06,1.5
10262,1909-02-06,-9.8
10627,1910-02-06,0.2
10992,1911-02-06,-18.0
11357,1912-02-06,-2.5
11723,1913-02-06,-0.2
12088,1914-02-06,2.0
12453,1915-02-06,-9.5
12818,1916-02-06,-2.4
13184,1917-02-06,-16.2
13549,1918-02-06,1.8
13914,1919-02-06,-7.8
14279,1920-02-06,1.0
14645,1921-02-06,-9.0
15010,1922-02-06,-14.4
15375,1923-02-06,-11.1
15740,1924-02-06,-7.4
16106,1925-02-06,2.6
16471,1926-02-06,-17.3
16836,1927-02-06,0.4
17201,1928-02-06,-4.8
17567,1929-02-06,-23.6
17932,1930-02-06,-5.6
18297,1931-02-06,-19.4
18662,1932-02-06,-2.2
19028,1933-02-06,-1.4
19393,1934-02-06,1.9
19758,1935-02-06,-6.1
20123,1936-02-06,-0.9
20489,1937-02-06,2.0
20854,1938-02-06,2.3
21219,1939-02-06,2.0
21584,1940-02-06,-11.0
21950,1941-02-06,-12.9
22315,1942-02-06,-13.7
22680,1943-02-06,-7.5
23045,1944-02-06,-4.0
23411,1945-02-06,-2.7
23776,1946-02-06,-2.5
24141,1947-02-06,-16.7
24506,1948-02-06,-11.5
24872,1949-02-06,-4.1
25237,1950-02-06,-4.7
25602,1951-02-06,-7.8
25967,1952-02-06,-1.5
26333,1953-02-06,-15.5
26698,1954-02-06,-5.3
27063,1955-02-06,2.5
27428,1956-02-06,-24.7
27794,1957-02-06,3.9
28159,1958-02-06,-9.1
28524,1959-02-06,-0.4
28889,1960-02-06,-6.0
29255,1961-02-06,-0.8
29620,1962-02-06,1.3
29985,1963-02-06,-4.0
30350,1964-02-06,0.6
30716,1965-02-06,-9.3
31081,1966-02-06,-18.1
31446,1967-02-06,1.2
31811,1968-02-06,0.0
32177,1969-02-06,-12.5
32542,1970-02-06,-5.4
32907,1971-02-06,-2.1
33272,1972-02-06,-6.0
33638,1973-02-06,0.7
34003,1974-02-06,1.6
34368,1975-02-06,3.4
34733,1976-02-06,-14.5
35099,1977-02-06,-6.6
35464,1978-02-06,-7.2
35829,1979-02-06,-13.7
36194,1980-02-06,-5.8
36560,1981-02-06,0.5
36925,1982-02-06,-11.7
37290,1983-02-06,-6.3
37655,1984-02-06,-3.7
38021,1985-02-06,-16.3
38386,1986-02-06,-10.3
38751,1987-02-06,2.0
39116,1988-02-06,2.1
39482,1989-02-06,3.3
39847,1990-02-06,6.1
40212,1991-02-06,-7.1
40577,1992-02-06,0.4
40943,1993-02-06,-0.7
41308,1994-02-06,-10.7
41673,1995-02-06,2.0
42038,1996-02-06,-13.6
42404,1997-02-06,-1.3
42769,1998-02-06,-15.4
43134,1999-02-06,-11.3
43499,2000-02-06,0.9
43865,2001-02-06,-6.5
44230,2002-02-06,4.6
44595,2003-02-06,-4.5
44960,2004-02-06,1.3
45326,2005-02-06,-1.0
45691,2006-02-06,-16.8
46056,2007-02-06,-14.3
46421,2008-02-06,1.7
46787,2009-02-06,-4.7
47152,2010-02-06,-5.3
47517,2011-02-06,-0.7
47882,2012-02-06,-14.1
48248,2013-02-06,0.6
48613,2014-02-06,
48978,2015-02-06,
49322,2016-02-06,-2.6
49688,2017-02-06,-8.1
50053,2018-02-06,
50411,2019-02-06,-1.3
