,DATE,TMAX
62,1881-03-04,-5.2
427,1882-03-04,
792,1883-03-04,
1158,1884-03-04,-7.7
1523,1885-03-04,-3.2
1888,1886-03-04,-7.8
2253,1887-03-04,1.5
2619,1888-03-04,-11.9
2984,1889-03-04,-8.9
3349,1890-03-04,2.3
3714,1891-03-04,2.0
4080,1892-03-04,-8.9
4445,1893-03-04,-2.8
4810,1894-03-04,1.8
5175,1895-03-04,-0.4
5541,1896-03-04,4.6
5906,1897-03-04,-6.1
6271,1898-03-04,-5.2
6636,1899-03-04,-11.2
7001,1900-03-04,-8.3
7366,1901-03-04,-1.9
7731,1902-03-04,-4.2
8096,1903-03-04,
8462,1904-03-04,-6.1
8827,1905-03-04,0.3
9192,1906-03-04,-6.6
9557,1907-03-04,2.4
9923,1908-03-04,2.2
10288,1909-03-04,2.7
10653,1910-03-04,1.0
11018,1911-03-04,2.4
11384,1912-03-04,3.4
11749,1913-03-04,1.5
12114,1914-03-04,-0.6
12479,1915-03-04,-12.3
12845,1916-03-04,0.8
13210,1917-03-04,-12.6
13575,1918-03-04,-1.0
13940,1919-03-04,0.9
14306,1920-03-04,2.0
14671,1921-03-04,0.8
15036,1922-03-04,-3.6
15401,1923-03-04,-6.1
15767,1924-03-04,0.8
16132,1925-03-04,-3.9
16497,1926-03-04,3.0
16862,1927-03-04,3.6
17228,1928-03-04,-2.1
17593,1929-03-04,-2.6
17958,1930-03-04,3.6
18323,1931-03-04,-10.9
18689,1932-03-04,-0.1
19054,1933-03-04,-5.4
19419,1934-03-04,-3.8
19784,1935-03-04,-5.0
20150,1936-03-04,2.1
20515,1937-03-04,1.4
20880,1938-03-04,3.3
21245,1939-03-04,0.6
21611,1940-03-04,-2.5
21976,1941-03-04,1.5
22341,1942-03-04,-11.2
22706,1943-03-04,0.5
23072,1944-03-04,2.3
23437,1945-03-04,-10.2
23802,1946-03-04,-1.4
24167,1947-03-04,-8.8
24533,1948-03-04,1.5
24898,1949-03-04,-8.0
25263,1950-03-04,-0.4
25628,1951-03-04,-2.6
25994,1952-03-04,-1.9
26359,1953-03-04,-4.4
26724,1954-03-04,2.5
27089,1955-03-04,-3.4
27455,1956-03-04,-0.1
27820,1957-03-04,-5.2
28185,1958-03-04,-9.8
28550,1959-03-04,7.3
28916,1960-03-04,-6.8
29281,1961-03-04,4.6
29646,1962-03-04,-7.6
30011,1963-03-04,-5.0
30377,1964-03-04,-4.5
30742,1965-03-04,-3.9
31107,1966-03-04,1.5
31472,1967-03-04,3.1
31838,1968-03-04,-1.0
32203,1969-03-04,-5.5
32568,1970-03-04,0.6
32933,1971-03-04,-7.9
33299,1972-03-04,-1.3
33664,1973-03-04,-3.0
34029,1974-03-04,2.0
34394,1975-03-04,2.2
34760,1976-03-04,-6.1
35125,1977-03-04,-8.5
35490,1978-03-04,3.0
35855,1979-03-04,3.5
36221,1980-03-04,-3.6
36586,1981-03-04,-2.2
36951,1982-03-04,3.2
37316,1983-03-04,-2.0
37682,1984-03-04,1.2
38047,1985-03-04,-2.9
38412,1986-03-04,1.6
38777,1987-03-04,-10.9
39143,1988-03-04,-2.2
39508,1989-03-04,3.6
39873,1990-03-04,-1.5
40238,1991-03-04,-0.3
40604,1992-03-04,4.0
40969,1993-03-04,-2.8
41334,1994-03-04,-1.4
41699,1995-03-04,4.4
42065,1996-03-04,-3.2
42430,1997-03-04,3.5
42795,1998-03-04,1.7
43160,1999-03-04,-2.4
43526,2000-03-04,3.2
43891,2001-03-04,-2.8
44256,2002-03-04,-0.4
44621,2003-03-04,-7.5
44987,2004-03-04,-3.0
45352,2005-03-04,-1.7
45717,2006-03-04,-5.5
46082,2007-03-04,2.2
46448,2008-03-04,-2.3
46813,2009-03-04,1.2
47178,2010-03-04,-2.5
47543,2011-03-04,2.4
47909,2012-03-04,0.2
48274,2013-03-04,-5.9
48639,2014-03-04,
49004,2015-03-04,
49349,2016-03-04,1.5
49714,2017-03-04,
50079,2018-03-04,-5.5
50437,2019-03-04,-0.8
