,DATE,TMAX
335,1881-12-02,0.0
700,1882-12-02,
1065,1883-12-02,1.5
1431,1884-12-02,-0.5
1796,1885-12-02,0.5
2161,1886-12-02,3.2
2526,1887-12-02,1.8
2892,1888-12-02,-0.7
3257,1889-12-02,-2.3
3622,1890-12-02,3.9
3987,1891-12-02,-1.3
4353,1892-12-02,0.4
4718,1893-12-02,2.6
5083,1894-12-02,3.7
5448,1895-12-02,-2.5
5814,1896-12-02,-6.1
6179,1897-12-02,-1.2
6544,1898-12-02,6.0
6909,1899-12-02,2.4
7274,1900-12-02,-6.8
7639,1901-12-02,-7.8
8004,1902-12-02,-15.3
8369,1903-12-02,
8735,1904-12-02,-8.0
9100,1905-12-02,3.3
9465,1906-12-02,-3.5
9830,1907-12-02,-1.5
10196,1908-12-02,-0.4
10561,1909-12-02,-4.9
10926,1910-12-02,-3.5
11291,1911-12-02,-3.1
11657,1912-12-02,2.3
12022,1913-12-02,1.0
12387,1914-12-02,6.8
12752,1915-12-02,-3.0
13118,1916-12-02,2.8
13483,1917-12-02,2.4
13848,1918-12-02,0.1
14213,1919-12-02,1.5
14579,1920-12-02,-5.5
14944,1921-12-02,-5.3
15309,1922-12-02,0.9
15674,1923-12-02,-3.4
16040,1924-12-02,4.2
16405,1925-12-02,-15.7
16770,1926-12-02,-6.0
17135,1927-12-02,-2.1
17501,1928-12-02,0.8
17866,1929-12-02,1.4
18231,1930-12-02,-1.2
18596,1931-12-02,-11.6
18962,1932-12-02,1.9
19327,1933-12-02,-5.5
19692,1934-12-02,-1.1
20057,1935-12-02,2.0
20423,1936-12-02,2.2
20788,1937-12-02,-8.9
21153,1938-12-02,5.6
21518,1939-12-02,-1.9
21884,1940-12-02,2.5
22249,1941-12-02,-2.0
22614,1942-12-02,-0.2
22979,1943-12-02,0.7
23345,1944-12-02,-1.2
23710,1945-12-02,-7.3
24075,1946-12-02,1.8
24440,1947-12-02,2.1
24806,1948-12-02,4.4
25171,1949-12-02,1.9
25536,1950-12-02,3.7
25901,1951-12-02,3.3
26267,1952-12-02,-5.4
26632,1953-12-02,5.4
26997,1954-12-02,-3.4
27362,1955-12-02,1.7
27728,1956-12-02,2.4
28093,1957-12-02,0.9
28458,1958-12-02,-5.8
28823,1959-12-02,1.4
29189,1960-12-02,4.0
29554,1961-12-02,1.1
29919,1962-12-02,2.1
30284,1963-12-02,-4.4
30650,1964-12-02,-8.1
31015,1965-12-02,2.3
31380,1966-12-02,1.2
31745,1967-12-02,2.5
32111,1968-12-02,0.2
32476,1969-12-02,0.0
32841,1970-12-02,-3.5
33206,1971-12-02,1.5
33572,1972-12-02,4.9
33937,1973-12-02,-10.9
34302,1974-12-02,-0.2
34667,1975-12-02,1.6
35033,1976-12-02,5.2
35398,1977-12-02,1.2
35763,1978-12-02,-6.6
36128,1979-12-02,1.8
36494,1980-12-02,1.9
36859,1981-12-02,0.9
37224,1982-12-02,3.0
37589,1983-12-02,-4.7
37955,1984-12-02,0.7
38320,1985-12-02,-10.3
38685,1986-12-02,5.6
39050,1987-12-02,2.5
39416,1988-12-02,-1.9
39781,1989-12-02,3.8
40146,1990-12-02,0.5
40511,1991-12-02,5.7
40877,1992-12-02,3.2
41242,1993-12-02,-6.6
41607,1994-12-02,3.2
41972,1995-12-02,-0.7
42338,1996-12-02,6.2
42703,1997-12-02,-5.9
43068,1998-12-02,2.0
43433,1999-12-02,4.2
43799,2000-12-02,4.8
44164,2001-12-02,-4.7
44529,2002-12-02,-5.6
44894,2003-12-02,1.7
45260,2004-12-02,3.0
45625,2005-12-02,2.7
45990,2006-12-02,7.4
46355,2007-12-02,-4.0
46721,2008-12-02,5.5
47086,2009-12-02,4.9
47451,2010-12-02,-7.0
47816,2011-12-02,3.6
48182,2012-12-02,-1.6
48547,2013-12-02,1.6
48912,2014-12-02,-1.2
49256,2015-12-02,2.0
49622,2016-12-02,
49987,2017-12-02,
50345,2018-12-02,
