,DATE,TMAX
249,1881-09-07,22.3
614,1882-09-07,
979,1883-09-07,17.6
1345,1884-09-07,21.1
1710,1885-09-07,11.7
2075,1886-09-07,16.5
2440,1887-09-07,19.2
2806,1888-09-07,19.1
3171,1889-09-07,17.0
3536,1890-09-07,15.3
3901,1891-09-07,12.3
4267,1892-09-07,16.7
4632,1893-09-07,13.5
4997,1894-09-07,15.7
5362,1895-09-07,14.4
5728,1896-09-07,9.9
6093,1897-09-07,13.0
6458,1898-09-07,17.5
6823,1899-09-07,12.4
7188,1900-09-07,8.7
7553,1901-09-07,13.4
7918,1902-09-07,15.3
8283,1903-09-07,23.2
8649,1904-09-07,16.3
9014,1905-09-07,16.5
9379,1906-09-07,13.2
9744,1907-09-07,21.8
10110,1908-09-07,11.9
10475,1909-09-07,18.4
10840,1910-09-07,16.2
11205,1911-09-07,13.4
11571,1912-09-07,15.6
11936,1913-09-07,11.0
12301,1914-09-07,14.8
12666,1915-09-07,14.6
13032,1916-09-07,14.8
13397,1917-09-07,10.0
13762,1918-09-07,12.6
14127,1919-09-07,23.5
14493,1920-09-07,18.5
14858,1921-09-07,13.2
15223,1922-09-07,19.4
15588,1923-09-07,10.3
15954,1924-09-07,20.8
16319,1925-09-07,15.2
16684,1926-09-07,15.8
17049,1927-09-07,17.3
17415,1928-09-07,17.6
17780,1929-09-07,14.8
18145,1930-09-07,11.0
18510,1931-09-07,16.5
18876,1932-09-07,19.7
19241,1933-09-07,9.7
19606,1934-09-07,24.8
19971,1935-09-07,15.5
20337,1936-09-07,15.5
20702,1937-09-07,18.7
21067,1938-09-07,25.2
21432,1939-09-07,18.3
21798,1940-09-07,15.6
22163,1941-09-07,12.2
22528,1942-09-07,21.7
22893,1943-09-07,15.6
23259,1944-09-07,18.0
23624,1945-09-07,14.4
23989,1946-09-07,18.3
24354,1947-09-07,17.5
24720,1948-09-07,20.2
25085,1949-09-07,18.9
25450,1950-09-07,15.7
25815,1951-09-07,18.5
26181,1952-09-07,17.6
26546,1953-09-07,11.9
26911,1954-09-07,18.6
27276,1955-09-07,18.6
27642,1956-09-07,14.3
28007,1957-09-07,16.3
28372,1958-09-07,18.1
28737,1959-09-07,16.9
29103,1960-09-07,16.7
29468,1961-09-07,15.2
29833,1962-09-07,15.1
30198,1963-09-07,19.1
30564,1964-09-07,19.5
30929,1965-09-07,21.6
31294,1966-09-07,16.6
31659,1967-09-07,21.9
32025,1968-09-07,24.2
32390,1969-09-07,15.4
32755,1970-09-07,12.8
33120,1971-09-07,13.6
33486,1972-09-07,18.6
33851,1973-09-07,13.2
34216,1974-09-07,23.1
34581,1975-09-07,19.9
34947,1976-09-07,14.0
35312,1977-09-07,18.6
35677,1978-09-07,16.0
36042,1979-09-07,16.6
36408,1980-09-07,15.5
36773,1981-09-07,16.0
37138,1982-09-07,14.8
37503,1983-09-07,17.5
37869,1984-09-07,13.9
38234,1985-09-07,17.4
38599,1986-09-07,13.1
38964,1987-09-07,15.7
39330,1988-09-07,20.1
39695,1989-09-07,18.6
40060,1990-09-07,14.7
40425,1991-09-07,11.1
40791,1992-09-07,20.2
41156,1993-09-07,14.0
41521,1994-09-07,17.0
41886,1995-09-07,17.4
42252,1996-09-07,13.6
42617,1997-09-07,17.2
42982,1998-09-07,16.3
43347,1999-09-07,26.7
43713,2000-09-07,14.7
44078,2001-09-07,20.7
44443,2002-09-07,22.8
44808,2003-09-07,19.2
45174,2004-09-07,16.6
45539,2005-09-07,22.7
45904,2006-09-07,18.6
46269,2007-09-07,14.6
46635,2008-09-07,16.1
47000,2009-09-07,17.2
47365,2010-09-07,16.5
47730,2011-09-07,17.7
48096,2012-09-07,12.6
48461,2013-09-07,19.4
48826,2014-09-07,
49170,2015-09-07,16.2
49536,2016-09-07,
49901,2017-09-07,12.4
50266,2018-09-07,27.0
