,DATE,TMAX
317,1881-11-14,2.2
682,1882-11-14,
1047,1883-11-14,4.6
1413,1884-11-14,0.3
1778,1885-11-14,4.2
2143,1886-11-14,6.6
2508,1887-11-14,-6.3
2874,1888-11-14,-1.0
3239,1889-11-14,3.4
3604,1890-11-14,1.6
3969,1891-11-14,-5.1
4335,1892-11-14,1.4
4700,1893-11-14,3.4
5065,1894-11-14,5.1
5430,1895-11-14,6.5
5796,1896-11-14,-5.4
6161,1897-11-14,6.5
6526,1898-11-14,1.7
6891,1899-11-14,0.5
7256,1900-11-14,-0.1
7621,1901-11-14,-3.3
7986,1902-11-14,4.1
8351,1903-11-14,
8717,1904-11-14,-5.0
9082,1905-11-14,-3.4
9447,1906-11-14,-5.4
9812,1907-11-14,2.8
10178,1908-11-14,-4.9
10543,1909-11-14,1.8
10908,1910-11-14,-6.1
11273,1911-11-14,0.0
11639,1912-11-14,2.7
12004,1913-11-14,1.1
12369,1914-11-14,3.2
12734,1915-11-14,5.7
13100,1916-11-14,1.0
13465,1917-11-14,5.0
13830,1918-11-14,2.0
14195,1919-11-14,-9.4
14561,1920-11-14,4.6
14926,1921-11-14,-6.6
15291,1922-11-14,4.4
15656,1923-11-14,8.3
16022,1924-11-14,1.4
16387,1925-11-14,1.8
16752,1926-11-14,5.7
17117,1927-11-14,-3.5
17483,1928-11-14,7.0
17848,1929-11-14,6.6
18213,1930-11-14,4.4
18578,1931-11-14,3.7
18944,1932-11-14,5.1
19309,1933-11-14,-1.6
19674,1934-11-14,3.7
20039,1935-11-14,4.9
20405,1936-11-14,6.5
20770,1937-11-14,2.9
21135,1938-11-14,7.0
21500,1939-11-14,2.9
21866,1940-11-14,2.5
22231,1941-11-14,-2.5
22596,1942-11-14,-2.4
22961,1943-11-14,1.9
23327,1944-11-14,2.2
23692,1945-11-14,-4.6
24057,1946-11-14,5.4
24422,1947-11-14,-0.9
24788,1948-11-14,0.4
25153,1949-11-14,6.4
25518,1950-11-14,8.2
25883,1951-11-14,-2.9
26249,1952-11-14,1.6
26614,1953-11-14,3.4
26979,1954-11-14,4.9
27344,1955-11-14,3.6
27710,1956-11-14,-3.1
28075,1957-11-14,4.3
28440,1958-11-14,1.9
28805,1959-11-14,0.2
29171,1960-11-14,-3.0
29536,1961-11-14,-2.7
29901,1962-11-14,1.6
30266,1963-11-14,1.6
30632,1964-11-14,5.6
30997,1965-11-14,-6.8
31362,1966-11-14,0.6
31727,1967-11-14,4.1
32093,1968-11-14,0.2
32458,1969-11-14,7.9
32823,1970-11-14,3.4
33188,1971-11-14,-0.4
33554,1972-11-14,3.1
33919,1973-11-14,1.7
34284,1974-11-14,6.4
34649,1975-11-14,3.3
35015,1976-11-14,4.8
35380,1977-11-14,5.4
35745,1978-11-14,5.4
36110,1979-11-14,2.6
36476,1980-11-14,0.3
36841,1981-11-14,1.2
37206,1982-11-14,7.1
37571,1983-11-14,-0.1
37937,1984-11-14,-0.7
38302,1985-11-14,1.8
38667,1986-11-14,4.3
39032,1987-11-14,-1.9
39398,1988-11-14,3.1
39763,1989-11-14,5.6
40128,1990-11-14,1.3
40493,1991-11-14,5.6
40859,1992-11-14,0.7
41224,1993-11-14,-1.7
41589,1994-11-14,0.4
41954,1995-11-14,3.3
42320,1996-11-14,9.0
42685,1997-11-14,9.0
43050,1998-11-14,-7.2
43415,1999-11-14,5.4
43781,2000-11-14,5.2
44146,2001-11-14,0.8
44511,2002-11-14,-2.8
44876,2003-11-14,4.1
45242,2004-11-14,4.5
45607,2005-11-14,9.6
45972,2006-11-14,1.9
46337,2007-11-14,-2.2
46703,2008-11-14,6.9
47068,2009-11-14,-1.1
47433,2010-11-14,5.7
47798,2011-11-14,6.2
48164,2012-11-14,7.4
48529,2013-11-14,5.6
48894,2014-11-14,
49238,2015-11-14,3.3
49604,2016-11-14,-1.4
49969,2017-11-14,
50333,2018-11-14,6.2
