,DATE,TMAX
93,1881-04-04,-4.5
458,1882-04-04,
823,1883-04-04,
1189,1884-04-04,4.7
1554,1885-04-04,3.3
1919,1886-04-04,12.3
2284,1887-04-04,5.7
2650,1888-04-04,9.5
3015,1889-04-04,9.6
3380,1890-04-04,5.3
3745,1891-04-04,0.3
4111,1892-04-04,1.0
4476,1893-04-04,2.1
4841,1894-04-04,5.6
5206,1895-04-04,2.3
5572,1896-04-04,0.4
5937,1897-04-04,8.8
6302,1898-04-04,3.7
6667,1899-04-04,2.9
7032,1900-04-04,4.2
7397,1901-04-04,4.5
7762,1902-04-04,-0.4
8127,1903-04-04,
8493,1904-04-04,2.7
8858,1905-04-04,2.0
9223,1906-04-04,3.0
9588,1907-04-04,8.5
9954,1908-04-04,5.7
10319,1909-04-04,-2.5
10684,1910-04-04,10.1
11049,1911-04-04,-3.6
11415,1912-04-04,4.3
11780,1913-04-04,6.1
12145,1914-04-04,3.5
12510,1915-04-04,-0.1
12876,1916-04-04,5.5
13241,1917-04-04,3.5
13606,1918-04-04,4.9
13971,1919-04-04,-0.1
14337,1920-04-04,9.8
14702,1921-04-04,13.8
15067,1922-04-04,2.0
15432,1923-04-04,4.1
15798,1924-04-04,2.9
16163,1925-04-04,6.4
16528,1926-04-04,-0.1
16893,1927-04-04,3.3
17259,1928-04-04,4.4
17624,1929-04-04,-3.1
17989,1930-04-04,9.9
18354,1931-04-04,-1.7
18720,1932-04-04,4.3
19085,1933-04-04,1.7
19450,1934-04-04,4.8
19815,1935-04-04,9.9
20181,1936-04-04,2.0
20546,1937-04-04,8.7
20911,1938-04-04,2.5
21276,1939-04-04,5.1
21642,1940-04-04,1.9
22007,1941-04-04,-1.2
22372,1942-04-04,-3.4
22737,1943-04-04,0.4
23103,1944-04-04,2.3
23468,1945-04-04,3.5
23833,1946-04-04,6.7
24198,1947-04-04,5.1
24564,1948-04-04,6.6
24929,1949-04-04,8.1
25294,1950-04-04,9.7
25659,1951-04-04,5.2
26025,1952-04-04,-1.0
26390,1953-04-04,10.8
26755,1954-04-04,5.4
27120,1955-04-04,-1.0
27486,1956-04-04,-1.7
27851,1957-04-04,9.0
28216,1958-04-04,8.3
28581,1959-04-04,5.5
28947,1960-04-04,3.2
29312,1961-04-04,3.9
29677,1962-04-04,10.0
30042,1963-04-04,3.1
30408,1964-04-04,5.6
30773,1965-04-04,2.7
31138,1966-04-04,10.3
31503,1967-04-04,5.0
31869,1968-04-04,7.1
32234,1969-04-04,0.5
32599,1970-04-04,4.7
32964,1971-04-04,11.9
33330,1972-04-04,5.7
33695,1973-04-04,4.5
34060,1974-04-04,10.4
34425,1975-04-04,6.8
34791,1976-04-04,5.3
35156,1977-04-04,4.4
35521,1978-04-04,2.5
35886,1979-04-04,4.6
36252,1980-04-04,4.0
36617,1981-04-04,6.8
36982,1982-04-04,7.6
37347,1983-04-04,15.6
37713,1984-04-04,7.6
38078,1985-04-04,2.6
38443,1986-04-04,4.8
38808,1987-04-04,8.7
39174,1988-04-04,12.2
39539,1989-04-04,3.8
39904,1990-04-04,13.5
40269,1991-04-04,11.6
40635,1992-04-04,14.5
41000,1993-04-04,4.0
41365,1994-04-04,10.5
41730,1995-04-04,4.8
42096,1996-04-04,7.9
42461,1997-04-04,9.4
42826,1998-04-04,1.1
43191,1999-04-04,2.9
43557,2000-04-04,9.3
43922,2001-04-04,7.7
44287,2002-04-04,1.5
44652,2003-04-04,2.4
45018,2004-04-04,5.7
45383,2005-04-04,11.9
45748,2006-04-04,4.8
46113,2007-04-04,2.7
46479,2008-04-04,9.6
46844,2009-04-04,4.1
47209,2010-04-04,12.7
47574,2011-04-04,12.4
47940,2012-04-04,2.7
48305,2013-04-04,5.2
48670,2014-04-04,
49035,2015-04-04,3.8
49380,2016-04-04,
49745,2017-04-04,
50110,2018-04-04,9.1
50468,2019-04-04,14.3
