,DATE,TMAX
156,1881-06-06,16.8
521,1882-06-06,
886,1883-06-06,
1252,1884-06-06,18.4
1617,1885-06-06,25.9
1982,1886-06-06,18.7
2347,1887-06-06,16.9
2713,1888-06-06,13.0
3078,1889-06-06,13.9
3443,1890-06-06,24.2
3808,1891-06-06,7.6
4174,1892-06-06,17.6
4539,1893-06-06,18.3
4904,1894-06-06,15.6
5269,1895-06-06,13.3
5635,1896-06-06,27.5
6000,1897-06-06,16.6
6365,1898-06-06,21.0
6730,1899-06-06,12.0
7095,1900-06-06,10.5
7460,1901-06-06,23.2
7825,1902-06-06,10.9
8190,1903-06-06,13.0
8556,1904-06-06,13.6
8921,1905-06-06,17.2
9286,1906-06-06,14.3
9651,1907-06-06,13.7
10017,1908-06-06,7.0
10382,1909-06-06,19.4
10747,1910-06-06,19.6
11112,1911-06-06,26.8
11478,1912-06-06,16.4
11843,1913-06-06,19.8
12208,1914-06-06,15.6
12573,1915-06-06,16.4
12939,1916-06-06,26.5
13304,1917-06-06,20.6
13669,1918-06-06,12.2
14034,1919-06-06,20.0
14400,1920-06-06,15.5
14765,1921-06-06,14.0
15130,1922-06-06,17.9
15495,1923-06-06,10.9
15861,1924-06-06,17.1
16226,1925-06-06,9.9
16591,1926-06-06,24.7
16956,1927-06-06,16.0
17322,1928-06-06,10.9
17687,1929-06-06,14.4
18052,1930-06-06,20.7
18417,1931-06-06,8.9
18783,1932-06-06,16.6
19148,1933-06-06,16.7
19513,1934-06-06,21.1
19878,1935-06-06,14.6
20244,1936-06-06,23.4
20609,1937-06-06,14.9
20974,1938-06-06,18.5
21339,1939-06-06,15.4
21705,1940-06-06,17.5
22070,1941-06-06,9.0
22435,1942-06-06,14.0
22800,1943-06-06,24.7
23166,1944-06-06,19.5
23531,1945-06-06,15.0
23896,1946-06-06,17.0
24261,1947-06-06,19.8
24627,1948-06-06,27.1
24992,1949-06-06,18.9
25357,1950-06-06,15.5
25722,1951-06-06,20.2
26088,1952-06-06,12.9
26453,1953-06-06,18.4
26818,1954-06-06,12.8
27183,1955-06-06,20.6
27549,1956-06-06,23.0
27914,1957-06-06,13.2
28279,1958-06-06,6.9
28644,1959-06-06,24.2
29010,1960-06-06,22.8
29375,1961-06-06,28.2
29740,1962-06-06,12.6
30105,1963-06-06,21.9
30471,1964-06-06,19.0
30836,1965-06-06,18.8
31201,1966-06-06,25.6
31566,1967-06-06,13.7
31932,1968-06-06,25.8
32297,1969-06-06,16.5
32662,1970-06-06,26.9
33027,1971-06-06,13.8
33393,1972-06-06,25.2
33758,1973-06-06,21.5
34123,1974-06-06,18.1
34488,1975-06-06,17.1
34854,1976-06-06,13.0
35219,1977-06-06,15.9
35584,1978-06-06,24.0
35949,1979-06-06,17.5
36315,1980-06-06,26.3
36680,1981-06-06,17.2
37045,1982-06-06,20.0
37410,1983-06-06,13.6
37776,1984-06-06,20.4
38141,1985-06-06,11.8
38506,1986-06-06,19.5
38871,1987-06-06,21.7
39237,1988-06-06,27.2
39602,1989-06-06,24.2
39967,1990-06-06,14.5
40332,1991-06-06,14.8
40698,1992-06-06,24.5
41063,1993-06-06,17.2
41428,1994-06-06,20.0
41793,1995-06-06,21.6
42159,1996-06-06,19.2
42524,1997-06-06,21.6
42889,1998-06-06,16.6
43254,1999-06-06,25.3
43620,2000-06-06,14.5
43985,2001-06-06,21.3
44350,2002-06-06,21.2
44715,2003-06-06,16.3
45081,2004-06-06,19.5
45446,2005-06-06,18.7
45811,2006-06-06,16.0
46176,2007-06-06,24.4
46542,2008-06-06,22.3
46907,2009-06-06,10.7
47272,2010-06-06,16.1
47637,2011-06-06,23.7
48003,2012-06-06,17.8
48368,2013-06-06,23.9
48733,2014-06-06,
49077,2015-06-06,19.0
49443,2016-06-06,
49808,2017-06-06,
50173,2018-06-06,13.1
