,DATE,TMAX
346,1881-12-13,-1.5
711,1882-12-13,
1076,1883-12-13,-0.9
1442,1884-12-13,3.7
1807,1885-12-13,-2.8
2172,1886-12-13,1.5
2537,1887-12-13,-3.3
2903,1888-12-13,-1.3
3268,1889-12-13,1.0
3633,1890-12-13,-1.1
3998,1891-12-13,1.8
4364,1892-12-13,-5.5
4729,1893-12-13,-1.6
5094,1894-12-13,-9.2
5459,1895-12-13,-0.4
5825,1896-12-13,-5.6
6190,1897-12-13,1.4
6555,1898-12-13,-0.6
6920,1899-12-13,-9.1
7285,1900-12-13,-3.0
7650,1901-12-13,-6.5
8015,1902-12-13,-1.1
8380,1903-12-13,
8746,1904-12-13,1.3
9111,1905-12-13,2.6
9476,1906-12-13,2.0
9841,1907-12-13,-13.5
10207,1908-12-13,1.5
10572,1909-12-13,-1.4
10937,1910-12-13,0.7
11302,1911-12-13,0.5
11668,1912-12-13,-9.9
12033,1913-12-13,1.4
12398,1914-12-13,-3.4
12763,1915-12-13,2.0
13129,1916-12-13,-1.1
13494,1917-12-13,-2.0
13859,1918-12-13,-8.0
14224,1919-12-13,-12.9
14590,1920-12-13,-1.1
14955,1921-12-13,-3.9
15320,1922-12-13,-6.9
15685,1923-12-13,2.4
16051,1924-12-13,2.5
16416,1925-12-13,-2.9
16781,1926-12-13,-2.7
17146,1927-12-13,-7.0
17512,1928-12-13,-2.6
17877,1929-12-13,1.7
18242,1930-12-13,-7.0
18607,1931-12-13,0.9
18973,1932-12-13,0.5
19338,1933-12-13,-4.8
19703,1934-12-13,-2.7
20068,1935-12-13,-0.7
20434,1936-12-13,-1.8
20799,1937-12-13,-9.3
21164,1938-12-13,0.8
21529,1939-12-13,-4.6
21895,1940-12-13,-9.8
22260,1941-12-13,-15.6
22625,1942-12-13,3.9
22990,1943-12-13,1.6
23356,1944-12-13,2.1
23721,1945-12-13,-3.9
24086,1946-12-13,-12.1
24451,1947-12-13,-0.9
24817,1948-12-13,-5.8
25182,1949-12-13,1.4
25547,1950-12-13,2.5
25912,1951-12-13,-0.3
26278,1952-12-13,0.5
26643,1953-12-13,-1.2
27008,1954-12-13,2.6
27373,1955-12-13,-14.0
27739,1956-12-13,2.4
28104,1957-12-13,-11.5
28469,1958-12-13,-13.9
28834,1959-12-13,-7.6
29200,1960-12-13,0.1
29565,1961-12-13,-3.9
29930,1962-12-13,2.5
30295,1963-12-13,-7.0
30661,1964-12-13,2.1
31026,1965-12-13,0.8
31391,1966-12-13,-9.7
31756,1967-12-13,-11.5
32122,1968-12-13,0.7
32487,1969-12-13,-0.8
32852,1970-12-13,1.2
33217,1971-12-13,-6.1
33583,1972-12-13,4.2
33948,1973-12-13,0.5
34313,1974-12-13,2.0
34678,1975-12-13,2.4
35044,1976-12-13,-3.6
35409,1977-12-13,-3.7
35774,1978-12-13,-10.4
36139,1979-12-13,-10.6
36505,1980-12-13,3.7
36870,1981-12-13,-3.9
37235,1982-12-13,2.6
37600,1983-12-13,-9.1
37966,1984-12-13,-0.9
38331,1985-12-13,2.0
38696,1986-12-13,-0.9
39061,1987-12-13,-6.2
39427,1988-12-13,-5.0
39792,1989-12-13,-5.0
40157,1990-12-13,2.8
40522,1991-12-13,4.0
40888,1992-12-13,0.2
41253,1993-12-13,0.9
41618,1994-12-13,1.1
41983,1995-12-13,-1.2
42349,1996-12-13,1.0
42714,1997-12-13,-3.8
43079,1998-12-13,-4.4
43444,1999-12-13,7.3
43810,2000-12-13,5.5
44175,2001-12-13,-4.7
44540,2002-12-13,-6.1
44905,2003-12-13,-0.1
45271,2004-12-13,-2.1
45636,2005-12-13,3.5
46001,2006-12-13,3.4
46366,2007-12-13,0.8
46732,2008-12-13,2.0
47097,2009-12-13,-0.5
47462,2010-12-13,-4.2
47827,2011-12-13,2.7
48193,2012-12-13,-4.9
48558,2013-12-13,6.1
48923,2014-12-13,2.5
49267,2015-12-13,
49633,2016-12-13,
49998,2017-12-13,
50356,2018-12-13,
