,DATE,TMAX
153,1881-06-03,14.2
518,1882-06-03,
883,1883-06-03,
1249,1884-06-03,17.2
1614,1885-06-03,11.8
1979,1886-06-03,19.4
2344,1887-06-03,16.7
2710,1888-06-03,11.7
3075,1889-06-03,20.5
3440,1890-06-03,15.1
3805,1891-06-03,11.7
4171,1892-06-03,13.7
4536,1893-06-03,15.8
4901,1894-06-03,15.0
5266,1895-06-03,14.5
5632,1896-06-03,17.5
5997,1897-06-03,21.1
6362,1898-06-03,14.0
6727,1899-06-03,7.0
7092,1900-06-03,12.9
7457,1901-06-03,17.5
7822,1902-06-03,14.7
8187,1903-06-03,25.7
8553,1904-06-03,20.0
8918,1905-06-03,16.4
9283,1906-06-03,15.7
9648,1907-06-03,18.8
10014,1908-06-03,11.5
10379,1909-06-03,10.8
10744,1910-06-03,17.6
11109,1911-06-03,22.4
11475,1912-06-03,19.3
11840,1913-06-03,16.8
12205,1914-06-03,15.1
12570,1915-06-03,14.4
12936,1916-06-03,20.0
13301,1917-06-03,23.1
13666,1918-06-03,11.1
14031,1919-06-03,18.3
14397,1920-06-03,13.1
14762,1921-06-03,23.2
15127,1922-06-03,11.6
15492,1923-06-03,9.6
15858,1924-06-03,22.1
16223,1925-06-03,16.7
16588,1926-06-03,22.5
16953,1927-06-03,17.6
17319,1928-06-03,13.9
17684,1929-06-03,13.1
18049,1930-06-03,7.9
18414,1931-06-03,17.1
18780,1932-06-03,20.4
19145,1933-06-03,11.4
19510,1934-06-03,15.3
19875,1935-06-03,11.6
20241,1936-06-03,26.6
20606,1937-06-03,13.8
20971,1938-06-03,20.1
21336,1939-06-03,12.2
21702,1940-06-03,17.5
22067,1941-06-03,13.1
22432,1942-06-03,17.2
22797,1943-06-03,22.5
23163,1944-06-03,15.0
23528,1945-06-03,20.9
23893,1946-06-03,17.3
24258,1947-06-03,11.6
24624,1948-06-03,26.8
24989,1949-06-03,22.6
25354,1950-06-03,16.6
25719,1951-06-03,12.9
26085,1952-06-03,19.6
26450,1953-06-03,28.2
26815,1954-06-03,10.9
27180,1955-06-03,18.6
27546,1956-06-03,21.3
27911,1957-06-03,18.6
28276,1958-06-03,16.5
28641,1959-06-03,18.7
29007,1960-06-03,17.5
29372,1961-06-03,24.8
29737,1962-06-03,14.7
30102,1963-06-03,16.2
30468,1964-06-03,18.6
30833,1965-06-03,14.9
31198,1966-06-03,13.8
31563,1967-06-03,19.3
31929,1968-06-03,15.9
32294,1969-06-03,17.1
32659,1970-06-03,19.5
33024,1971-06-03,23.3
33390,1972-06-03,15.4
33755,1973-06-03,25.5
34120,1974-06-03,16.8
34485,1975-06-03,16.0
34851,1976-06-03,14.9
35216,1977-06-03,15.9
35581,1978-06-03,18.3
35946,1979-06-03,20.3
36312,1980-06-03,25.6
36677,1981-06-03,13.7
37042,1982-06-03,22.7
37407,1983-06-03,26.0
37773,1984-06-03,24.1
38138,1985-06-03,12.6
38503,1986-06-03,21.7
38868,1987-06-03,16.0
39234,1988-06-03,16.4
39599,1989-06-03,22.6
39964,1990-06-03,23.5
40329,1991-06-03,13.8
40695,1992-06-03,18.6
41060,1993-06-03,19.6
41425,1994-06-03,19.8
41790,1995-06-03,29.9
42156,1996-06-03,18.9
42521,1997-06-03,15.3
42886,1998-06-03,14.5
43251,1999-06-03,20.1
43617,2000-06-03,17.6
43982,2001-06-03,19.5
44347,2002-06-03,18.3
44712,2003-06-03,14.2
45078,2004-06-03,16.2
45443,2005-06-03,16.5
45808,2006-06-03,20.6
46173,2007-06-03,22.8
46539,2008-06-03,14.8
46904,2009-06-03,15.5
47269,2010-06-03,18.6
47634,2011-06-03,19.6
48000,2012-06-03,14.9
48365,2013-06-03,29.4
48730,2014-06-03,
49074,2015-06-03,
49440,2016-06-03,
49805,2017-06-03,9.5
50170,2018-06-03,
