,DATE,TMAX
159,1881-06-09,28.7
524,1882-06-09,
889,1883-06-09,
1255,1884-06-09,19.9
1620,1885-06-09,16.5
1985,1886-06-09,9.2
2350,1887-06-09,17.6
2716,1888-06-09,16.3
3081,1889-06-09,15.6
3446,1890-06-09,23.8
3811,1891-06-09,14.7
4177,1892-06-09,13.5
4542,1893-06-09,23.8
4907,1894-06-09,16.3
5272,1895-06-09,17.9
5638,1896-06-09,27.8
6003,1897-06-09,13.4
6368,1898-06-09,22.8
6733,1899-06-09,6.4
7098,1900-06-09,9.9
7463,1901-06-09,27.8
7828,1902-06-09,13.5
8193,1903-06-09,22.0
8559,1904-06-09,14.5
8924,1905-06-09,9.7
9289,1906-06-09,18.5
9654,1907-06-09,23.0
10020,1908-06-09,12.6
10385,1909-06-09,18.8
10750,1910-06-09,20.4
11115,1911-06-09,9.5
11481,1912-06-09,29.4
11846,1913-06-09,20.3
12211,1914-06-09,15.4
12576,1915-06-09,15.8
12942,1916-06-09,18.5
13307,1917-06-09,20.6
13672,1918-06-09,15.4
14037,1919-06-09,20.5
14403,1920-06-09,14.6
14768,1921-06-09,18.2
15133,1922-06-09,19.6
15498,1923-06-09,11.4
15864,1924-06-09,20.2
16229,1925-06-09,15.9
16594,1926-06-09,21.7
16959,1927-06-09,17.1
17325,1928-06-09,16.7
17690,1929-06-09,16.7
18055,1930-06-09,20.2
18420,1931-06-09,13.8
18786,1932-06-09,15.7
19151,1933-06-09,25.2
19516,1934-06-09,15.6
19881,1935-06-09,16.7
20247,1936-06-09,22.4
20612,1937-06-09,27.7
20977,1938-06-09,21.7
21342,1939-06-09,13.7
21708,1940-06-09,13.4
22073,1941-06-09,8.7
22438,1942-06-09,18.1
22803,1943-06-09,23.8
23169,1944-06-09,27.4
23534,1945-06-09,20.8
23899,1946-06-09,18.8
24264,1947-06-09,13.5
24630,1948-06-09,22.2
24995,1949-06-09,24.1
25360,1950-06-09,22.9
25725,1951-06-09,17.0
26091,1952-06-09,18.8
26456,1953-06-09,20.3
26821,1954-06-09,16.9
27186,1955-06-09,10.5
27552,1956-06-09,31.3
27917,1957-06-09,20.2
28282,1958-06-09,23.4
28647,1959-06-09,28.2
29013,1960-06-09,20.2
29378,1961-06-09,27.7
29743,1962-06-09,13.6
30108,1963-06-09,15.3
30474,1964-06-09,22.6
30839,1965-06-09,27.6
31204,1966-06-09,18.4
31569,1967-06-09,15.1
31935,1968-06-09,18.4
32300,1969-06-09,21.7
32665,1970-06-09,23.1
33030,1971-06-09,20.1
33396,1972-06-09,13.5
33761,1973-06-09,25.3
34126,1974-06-09,15.7
34491,1975-06-09,24.7
34857,1976-06-09,14.2
35222,1977-06-09,24.4
35587,1978-06-09,19.4
35952,1979-06-09,20.2
36318,1980-06-09,28.2
36683,1981-06-09,24.0
37048,1982-06-09,7.4
37413,1983-06-09,18.4
37779,1984-06-09,14.3
38144,1985-06-09,15.8
38509,1986-06-09,23.7
38874,1987-06-09,18.9
39240,1988-06-09,24.7
39605,1989-06-09,18.4
39970,1990-06-09,17.3
40335,1991-06-09,17.7
40701,1992-06-09,14.5
41066,1993-06-09,12.4
41431,1994-06-09,20.5
41796,1995-06-09,28.0
42162,1996-06-09,23.6
42527,1997-06-09,28.7
42892,1998-06-09,22.3
43257,1999-06-09,25.5
43623,2000-06-09,18.3
43988,2001-06-09,22.0
44353,2002-06-09,22.4
44718,2003-06-09,22.6
45084,2004-06-09,14.1
45449,2005-06-09,19.1
45814,2006-06-09,16.5
46179,2007-06-09,24.8
46545,2008-06-09,20.3
46910,2009-06-09,14.3
47275,2010-06-09,18.7
47640,2011-06-09,28.1
48006,2012-06-09,20.5
48371,2013-06-09,24.4
48736,2014-06-09,
49080,2015-06-09,
49446,2016-06-09,11.3
49811,2017-06-09,
50176,2018-06-09,
