,DATE,TMAX
350,1881-12-17,-10.4
715,1882-12-17,
1080,1883-12-17,1.7
1446,1884-12-17,-10.5
1811,1885-12-17,-1.9
2176,1886-12-17,3.0
2541,1887-12-17,0.9
2907,1888-12-17,-3.0
3272,1889-12-17,-2.9
3637,1890-12-17,-1.8
4002,1891-12-17,-4.7
4368,1892-12-17,-7.5
4733,1893-12-17,2.2
5098,1894-12-17,-5.2
5463,1895-12-17,-8.5
5829,1896-12-17,-2.0
6194,1897-12-17,-0.8
6559,1898-12-17,-11.0
6924,1899-12-17,1.1
7289,1900-12-17,1.2
7654,1901-12-17,-2.9
8019,1902-12-17,-8.2
8384,1903-12-17,
8750,1904-12-17,2.3
9115,1905-12-17,-3.4
9480,1906-12-17,-8.0
9845,1907-12-17,-11.0
10211,1908-12-17,1.0
10576,1909-12-17,2.2
10941,1910-12-17,2.6
11306,1911-12-17,0.0
11672,1912-12-17,-3.2
12037,1913-12-17,-1.9
12402,1914-12-17,1.0
12767,1915-12-17,-2.2
13133,1916-12-17,0.6
13498,1917-12-17,-2.8
13863,1918-12-17,2.2
14228,1919-12-17,-2.7
14594,1920-12-17,-7.7
14959,1921-12-17,-3.6
15324,1922-12-17,-5.3
15689,1923-12-17,0.4
16055,1924-12-17,-0.9
16420,1925-12-17,-6.0
16785,1926-12-17,-8.8
17150,1927-12-17,-11.1
17516,1928-12-17,-7.2
17881,1929-12-17,-0.3
18246,1930-12-17,-10.8
18611,1931-12-17,-4.7
18977,1932-12-17,2.3
19342,1933-12-17,-4.5
19707,1934-12-17,-0.8
20072,1935-12-17,-6.0
20438,1936-12-17,2.4
20803,1937-12-17,-3.7
21168,1938-12-17,-15.0
21533,1939-12-17,0.2
21899,1940-12-17,0.5
22264,1941-12-17,-9.8
22629,1942-12-17,-9.5
22994,1943-12-17,2.0
23360,1944-12-17,-4.1
23725,1945-12-17,-7.5
24090,1946-12-17,-4.9
24455,1947-12-17,-1.7
24821,1948-12-17,1.3
25186,1949-12-17,1.6
25551,1950-12-17,0.9
25916,1951-12-17,0.4
26282,1952-12-17,0.5
26647,1953-12-17,-4.2
27012,1954-12-17,1.5
27377,1955-12-17,-17.9
27743,1956-12-17,6.5
28108,1957-12-17,1.9
28473,1958-12-17,1.5
28838,1959-12-17,-5.8
29204,1960-12-17,2.2
29569,1961-12-17,0.0
29934,1962-12-17,-6.4
30299,1963-12-17,-5.9
30665,1964-12-17,1.4
31030,1965-12-17,-9.5
31395,1966-12-17,-10.8
31760,1967-12-17,0.0
32126,1968-12-17,-4.0
32491,1969-12-17,-10.1
32856,1970-12-17,-5.2
33221,1971-12-17,1.2
33587,1972-12-17,2.8
33952,1973-12-17,-4.5
34317,1974-12-17,-0.3
34682,1975-12-17,-0.7
35048,1976-12-17,-3.0
35413,1977-12-17,2.6
35778,1978-12-17,-17.8
36143,1979-12-17,0.5
36509,1980-12-17,0.5
36874,1981-12-17,-10.0
37239,1982-12-17,2.2
37604,1983-12-17,-2.6
37970,1984-12-17,-9.1
38335,1985-12-17,-11.0
38700,1986-12-17,-11.8
39065,1987-12-17,-8.2
39431,1988-12-17,2.2
39796,1989-12-17,-6.3
40161,1990-12-17,0.6
40526,1991-12-17,-1.0
40892,1992-12-17,4.8
41257,1993-12-17,1.3
41622,1994-12-17,-11.6
41987,1995-12-17,2.8
42353,1996-12-17,-6.9
42718,1997-12-17,1.2
43083,1998-12-17,3.1
43448,1999-12-17,-1.0
43814,2000-12-17,0.9
44179,2001-12-17,-1.0
44544,2002-12-17,-9.4
44909,2003-12-17,-4.5
45275,2004-12-17,3.4
45640,2005-12-17,1.1
46005,2006-12-17,5.5
46370,2007-12-17,2.0
46736,2008-12-17,-5.7
47101,2009-12-17,-11.6
47466,2010-12-17,-9.8
47831,2011-12-17,4.7
48197,2012-12-17,-9.6
48562,2013-12-17,6.2
48927,2014-12-17,3.8
49271,2015-12-17,
49637,2016-12-17,
50002,2017-12-17,1.3
50360,2018-12-17,
