,DATE,TMAX
291,1881-10-19,7.1
656,1882-10-19,
1021,1883-10-19,9.6
1387,1884-10-19,2.4
1752,1885-10-19,1.6
2117,1886-10-19,7.3
2482,1887-10-19,6.3
2848,1888-10-19,1.5
3213,1889-10-19,8.7
3578,1890-10-19,10.1
3943,1891-10-19,9.1
4309,1892-10-19,2.6
4674,1893-10-19,0.7
5039,1894-10-19,0.8
5404,1895-10-19,10.2
5770,1896-10-19,10.6
6135,1897-10-19,9.9
6500,1898-10-19,1.4
6865,1899-10-19,6.0
7230,1900-10-19,5.7
7595,1901-10-19,8.7
7960,1902-10-19,6.4
8325,1903-10-19,
8691,1904-10-19,8.0
9056,1905-10-19,4.5
9421,1906-10-19,11.2
9786,1907-10-19,11.0
10152,1908-10-19,3.6
10517,1909-10-19,14.4
10882,1910-10-19,9.5
11247,1911-10-19,6.7
11613,1912-10-19,3.4
11978,1913-10-19,4.3
12343,1914-10-19,4.8
12708,1915-10-19,3.5
13074,1916-10-19,2.0
13439,1917-10-19,6.7
13804,1918-10-19,13.2
14169,1919-10-19,5.9
14535,1920-10-19,3.8
14900,1921-10-19,9.9
15265,1922-10-19,3.6
15630,1923-10-19,7.5
15996,1924-10-19,4.5
16361,1925-10-19,0.2
16726,1926-10-19,1.5
17091,1927-10-19,6.1
17457,1928-10-19,1.4
17822,1929-10-19,4.2
18187,1930-10-19,13.2
18552,1931-10-19,4.6
18918,1932-10-19,8.3
19283,1933-10-19,9.3
19648,1934-10-19,8.7
20013,1935-10-19,8.0
20379,1936-10-19,2.1
20744,1937-10-19,10.2
21109,1938-10-19,10.6
21474,1939-10-19,3.6
21840,1940-10-19,6.7
22205,1941-10-19,1.7
22570,1942-10-19,3.6
22935,1943-10-19,10.2
23301,1944-10-19,14.9
23666,1945-10-19,1.2
24031,1946-10-19,3.5
24396,1947-10-19,5.1
24762,1948-10-19,12.1
25127,1949-10-19,13.4
25492,1950-10-19,8.5
25857,1951-10-19,7.9
26223,1952-10-19,3.5
26588,1953-10-19,10.5
26953,1954-10-19,5.5
27318,1955-10-19,7.1
27684,1956-10-19,8.2
28049,1957-10-19,8.8
28414,1958-10-19,6.5
28779,1959-10-19,10.9
29145,1960-10-19,2.0
29510,1961-10-19,11.2
29875,1962-10-19,7.5
30240,1963-10-19,8.0
30606,1964-10-19,9.0
30971,1965-10-19,2.8
31336,1966-10-19,10.3
31701,1967-10-19,8.8
32067,1968-10-19,4.2
32432,1969-10-19,8.6
32797,1970-10-19,10.3
33162,1971-10-19,7.1
33528,1972-10-19,4.5
33893,1973-10-19,1.8
34258,1974-10-19,4.0
34623,1975-10-19,7.5
34989,1976-10-19,2.1
35354,1977-10-19,8.3
35719,1978-10-19,8.9
36084,1979-10-19,5.7
36450,1980-10-19,11.6
36815,1981-10-19,6.2
37180,1982-10-19,0.7
37545,1983-10-19,10.1
37911,1984-10-19,10.0
38276,1985-10-19,8.3
38641,1986-10-19,9.4
39006,1987-10-19,9.6
39372,1988-10-19,7.2
39737,1989-10-19,7.7
40102,1990-10-19,10.2
40467,1991-10-19,10.4
40833,1992-10-19,3.5
41198,1993-10-19,8.6
41563,1994-10-19,2.6
41928,1995-10-19,10.6
42294,1996-10-19,8.5
42659,1997-10-19,10.9
43024,1998-10-19,8.8
43389,1999-10-19,4.6
43755,2000-10-19,10.1
44120,2001-10-19,9.3
44485,2002-10-19,1.1
44850,2003-10-19,5.5
45216,2004-10-19,6.3
45581,2005-10-19,6.9
45946,2006-10-19,5.1
46311,2007-10-19,7.5
46677,2008-10-19,9.3
47042,2009-10-19,5.0
47407,2010-10-19,7.4
47772,2011-10-19,6.7
48138,2012-10-19,14.6
48503,2013-10-19,4.6
48868,2014-10-19,
49212,2015-10-19,8.1
49578,2016-10-19,5.9
49943,2017-10-19,7.9
50307,2018-10-19,11.0
