,DATE,TMAX
279,1881-10-07,5.6
644,1882-10-07,
1009,1883-10-07,1.2
1375,1884-10-07,10.6
1740,1885-10-07,11.5
2105,1886-10-07,5.4
2470,1887-10-07,8.5
2836,1888-10-07,10.2
3201,1889-10-07,13.9
3566,1890-10-07,2.5
3931,1891-10-07,16.2
4297,1892-10-07,10.5
4662,1893-10-07,12.8
5027,1894-10-07,8.0
5392,1895-10-07,9.3
5758,1896-10-07,12.7
6123,1897-10-07,2.9
6488,1898-10-07,6.0
6853,1899-10-07,5.1
7218,1900-10-07,11.2
7583,1901-10-07,14.6
7948,1902-10-07,8.7
8313,1903-10-07,
8679,1904-10-07,11.6
9044,1905-10-07,9.8
9409,1906-10-07,5.8
9774,1907-10-07,11.5
10140,1908-10-07,9.8
10505,1909-10-07,14.6
10870,1910-10-07,8.2
11235,1911-10-07,10.6
11601,1912-10-07,9.5
11966,1913-10-07,6.1
12331,1914-10-07,6.4
12696,1915-10-07,7.7
13062,1916-10-07,4.2
13427,1917-10-07,11.0
13792,1918-10-07,11.8
14157,1919-10-07,13.6
14523,1920-10-07,11.4
14888,1921-10-07,5.9
15253,1922-10-07,9.4
15618,1923-10-07,8.4
15984,1924-10-07,11.2
16349,1925-10-07,4.2
16714,1926-10-07,5.0
17079,1927-10-07,9.9
17445,1928-10-07,10.1
17810,1929-10-07,10.7
18175,1930-10-07,2.4
18540,1931-10-07,10.7
18906,1932-10-07,8.5
19271,1933-10-07,9.4
19636,1934-10-07,9.5
20001,1935-10-07,14.8
20367,1936-10-07,4.1
20732,1937-10-07,10.2
21097,1938-10-07,13.2
21462,1939-10-07,4.7
21828,1940-10-07,10.2
22193,1941-10-07,7.5
22558,1942-10-07,10.3
22923,1943-10-07,16.8
23289,1944-10-07,6.0
23654,1945-10-07,6.2
24019,1946-10-07,7.3
24384,1947-10-07,13.2
24750,1948-10-07,11.3
25115,1949-10-07,5.6
25480,1950-10-07,12.9
25845,1951-10-07,11.7
26211,1952-10-07,7.7
26576,1953-10-07,3.8
26941,1954-10-07,9.6
27306,1955-10-07,14.6
27672,1956-10-07,10.3
28037,1957-10-07,7.6
28402,1958-10-07,13.7
28767,1959-10-07,11.7
29133,1960-10-07,6.7
29498,1961-10-07,10.4
29863,1962-10-07,12.3
30228,1963-10-07,11.8
30594,1964-10-07,11.9
30959,1965-10-07,11.4
31324,1966-10-07,10.7
31689,1967-10-07,13.1
32055,1968-10-07,4.1
32420,1969-10-07,8.2
32785,1970-10-07,7.6
33150,1971-10-07,10.7
33516,1972-10-07,9.8
33881,1973-10-07,7.2
34246,1974-10-07,12.3
34611,1975-10-07,8.9
34977,1976-10-07,8.3
35342,1977-10-07,2.4
35707,1978-10-07,5.6
36072,1979-10-07,8.8
36438,1980-10-07,8.6
36803,1981-10-07,12.0
37168,1982-10-07,13.4
37533,1983-10-07,9.0
37899,1984-10-07,13.6
38264,1985-10-07,11.9
38629,1986-10-07,5.2
38994,1987-10-07,13.5
39360,1988-10-07,14.8
39725,1989-10-07,6.6
40090,1990-10-07,8.5
40455,1991-10-07,14.5
40821,1992-10-07,9.9
41186,1993-10-07,11.8
41551,1994-10-07,10.4
41916,1995-10-07,15.5
42282,1996-10-07,11.3
42647,1997-10-07,6.9
43012,1998-10-07,9.3
43377,1999-10-07,16.3
43743,2000-10-07,15.0
44108,2001-10-07,7.7
44473,2002-10-07,6.9
44838,2003-10-07,12.0
45204,2004-10-07,15.2
45569,2005-10-07,13.4
45934,2006-10-07,13.9
46299,2007-10-07,12.5
46665,2008-10-07,11.6
47030,2009-10-07,9.4
47395,2010-10-07,13.5
47760,2011-10-07,15.2
48126,2012-10-07,12.6
48491,2013-10-07,12.6
48856,2014-10-07,
49200,2015-10-07,
49566,2016-10-07,9.8
49931,2017-10-07,
50295,2018-10-07,
