,DATE,TMAX
186,1881-07-06,18.9
551,1882-07-06,
916,1883-07-06,
1282,1884-07-06,16.3
1647,1885-07-06,22.8
2012,1886-07-06,21.4
2377,1887-07-06,26.3
2743,1888-07-06,16.8
3108,1889-07-06,27.5
3473,1890-07-06,25.2
3838,1891-07-06,21.9
4204,1892-07-06,20.5
4569,1893-07-06,16.6
4934,1894-07-06,19.4
5299,1895-07-06,18.4
5665,1896-07-06,19.7
6030,1897-07-06,17.0
6395,1898-07-06,21.0
6760,1899-07-06,26.5
7125,1900-07-06,17.7
7490,1901-07-06,14.2
7855,1902-07-06,16.8
8220,1903-07-06,21.1
8586,1904-07-06,17.6
8951,1905-07-06,23.5
9316,1906-07-06,25.9
9681,1907-07-06,24.5
10047,1908-07-06,12.4
10412,1909-07-06,21.6
10777,1910-07-06,28.5
11142,1911-07-06,20.2
11508,1912-07-06,17.5
11873,1913-07-06,19.3
12238,1914-07-06,27.5
12603,1915-07-06,20.3
12969,1916-07-06,24.7
13334,1917-07-06,15.6
13699,1918-07-06,26.2
14064,1919-07-06,24.2
14430,1920-07-06,22.1
14795,1921-07-06,24.2
15160,1922-07-06,23.2
15525,1923-07-06,21.4
15891,1924-07-06,16.9
16256,1925-07-06,27.7
16621,1926-07-06,19.9
16986,1927-07-06,24.3
17352,1928-07-06,18.7
17717,1929-07-06,20.5
18082,1930-07-06,22.8
18447,1931-07-06,25.8
18813,1932-07-06,22.3
19178,1933-07-06,22.5
19543,1934-07-06,22.6
19908,1935-07-06,16.7
20274,1936-07-06,23.6
20639,1937-07-06,21.9
21004,1938-07-06,22.2
21369,1939-07-06,21.5
21735,1940-07-06,30.2
22100,1941-07-06,24.0
22465,1942-07-06,22.4
22830,1943-07-06,15.5
23196,1944-07-06,24.3
23561,1945-07-06,29.3
23926,1946-07-06,23.2
24291,1947-07-06,22.5
24657,1948-07-06,17.4
25022,1949-07-06,27.8
25387,1950-07-06,18.3
25752,1951-07-06,15.5
26118,1952-07-06,18.9
26483,1953-07-06,20.3
26848,1954-07-06,26.4
27213,1955-07-06,24.9
27579,1956-07-06,28.3
27944,1957-07-06,17.7
28309,1958-07-06,16.5
28674,1959-07-06,21.5
29040,1960-07-06,23.4
29405,1961-07-06,19.4
29770,1962-07-06,20.4
30135,1963-07-06,23.6
30501,1964-07-06,18.7
30866,1965-07-06,18.2
31231,1966-07-06,23.2
31596,1967-07-06,18.6
31962,1968-07-06,21.0
32327,1969-07-06,20.5
32692,1970-07-06,19.1
33057,1971-07-06,21.9
33423,1972-07-06,26.0
33788,1973-07-06,28.5
34153,1974-07-06,23.4
34518,1975-07-06,20.6
34884,1976-07-06,10.5
35249,1977-07-06,20.0
35614,1978-07-06,28.1
35979,1979-07-06,16.2
36345,1980-07-06,17.2
36710,1981-07-06,19.1
37075,1982-07-06,19.5
37440,1983-07-06,23.4
37806,1984-07-06,19.6
38171,1985-07-06,22.9
38536,1986-07-06,21.2
38901,1987-07-06,20.1
39267,1988-07-06,23.3
39632,1989-07-06,21.3
39997,1990-07-06,25.7
40362,1991-07-06,23.2
40728,1992-07-06,18.5
41093,1993-07-06,17.0
41458,1994-07-06,19.6
41823,1995-07-06,18.2
42189,1996-07-06,25.1
42554,1997-07-06,24.4
42919,1998-07-06,21.8
43284,1999-07-06,32.2
43650,2000-07-06,22.1
44015,2001-07-06,27.1
44380,2002-07-06,21.2
44745,2003-07-06,23.7
45111,2004-07-06,19.4
45476,2005-07-06,26.9
45841,2006-07-06,24.7
46206,2007-07-06,24.4
46572,2008-07-06,16.2
46937,2009-07-06,15.2
47302,2010-07-06,30.1
47667,2011-07-06,24.7
48033,2012-07-06,26.1
48398,2013-07-06,22.5
48763,2014-07-06,
49107,2015-07-06,18.5
49473,2016-07-06,16.0
49838,2017-07-06,14.6
50203,2018-07-06,20.3
