,DATE,TMAX
97,1881-04-08,-3.0
462,1882-04-08,
827,1883-04-08,
1193,1884-04-08,10.0
1558,1885-04-08,7.1
1923,1886-04-08,6.5
2288,1887-04-08,5.3
2654,1888-04-08,3.0
3019,1889-04-08,3.2
3384,1890-04-08,15.4
3749,1891-04-08,3.5
4115,1892-04-08,-1.4
4480,1893-04-08,6.5
4845,1894-04-08,13.1
5210,1895-04-08,5.6
5576,1896-04-08,6.4
5941,1897-04-08,5.9
6306,1898-04-08,2.4
6671,1899-04-08,6.4
7036,1900-04-08,6.1
7401,1901-04-08,4.1
7766,1902-04-08,-2.5
8131,1903-04-08,
8497,1904-04-08,9.0
8862,1905-04-08,1.5
9227,1906-04-08,9.0
9592,1907-04-08,6.3
9958,1908-04-08,8.7
10323,1909-04-08,-1.1
10688,1910-04-08,4.1
11053,1911-04-08,4.4
11419,1912-04-08,-0.1
11784,1913-04-08,5.1
12149,1914-04-08,8.2
12514,1915-04-08,6.6
12880,1916-04-08,2.0
13245,1917-04-08,2.1
13610,1918-04-08,3.2
13975,1919-04-08,1.6
14341,1920-04-08,8.5
14706,1921-04-08,8.4
15071,1922-04-08,4.8
15436,1923-04-08,4.4
15802,1924-04-08,3.5
16167,1925-04-08,10.4
16532,1926-04-08,-0.7
16897,1927-04-08,5.1
17263,1928-04-08,1.7
17628,1929-04-08,0.9
17993,1930-04-08,10.3
18358,1931-04-08,-1.8
18724,1932-04-08,6.9
19089,1933-04-08,1.4
19454,1934-04-08,4.3
19819,1935-04-08,4.3
20185,1936-04-08,-0.3
20550,1937-04-08,10.5
20915,1938-04-08,3.2
21280,1939-04-08,4.6
21646,1940-04-08,6.6
22011,1941-04-08,0.4
22376,1942-04-08,4.8
22741,1943-04-08,5.3
23107,1944-04-08,2.8
23472,1945-04-08,1.2
23837,1946-04-08,4.0
24202,1947-04-08,2.9
24568,1948-04-08,7.7
24933,1949-04-08,6.7
25298,1950-04-08,7.0
25663,1951-04-08,12.1
26029,1952-04-08,10.2
26394,1953-04-08,5.4
26759,1954-04-08,2.2
27124,1955-04-08,-2.4
27490,1956-04-08,1.6
27855,1957-04-08,3.9
28220,1958-04-08,2.9
28585,1959-04-08,5.8
28951,1960-04-08,8.0
29316,1961-04-08,2.3
29681,1962-04-08,8.2
30046,1963-04-08,6.3
30412,1964-04-08,2.8
30777,1965-04-08,0.6
31142,1966-04-08,3.3
31507,1967-04-08,15.0
31873,1968-04-08,5.9
32238,1969-04-08,1.3
32603,1970-04-08,4.4
32968,1971-04-08,11.4
33334,1972-04-08,4.4
33699,1973-04-08,7.5
34064,1974-04-08,7.1
34429,1975-04-08,10.2
34795,1976-04-08,1.6
35160,1977-04-08,2.8
35525,1978-04-08,1.1
35890,1979-04-08,5.4
36256,1980-04-08,9.9
36621,1981-04-08,8.9
36986,1982-04-08,11.9
37351,1983-04-08,9.6
37717,1984-04-08,8.5
38082,1985-04-08,4.2
38447,1986-04-08,6.8
38812,1987-04-08,2.1
39178,1988-04-08,5.6
39543,1989-04-08,9.1
39908,1990-04-08,-0.4
40273,1991-04-08,12.6
40639,1992-04-08,1.2
41004,1993-04-08,2.5
41369,1994-04-08,11.3
41734,1995-04-08,8.4
42100,1996-04-08,15.1
42465,1997-04-08,3.7
42830,1998-04-08,4.0
43195,1999-04-08,8.1
43561,2000-04-08,4.2
43926,2001-04-08,14.6
44291,2002-04-08,8.3
44656,2003-04-08,1.3
45022,2004-04-08,11.5
45387,2005-04-08,13.7
45752,2006-04-08,8.9
46117,2007-04-08,2.3
46483,2008-04-08,12.6
46848,2009-04-08,5.8
47213,2010-04-08,6.4
47578,2011-04-08,5.6
47944,2012-04-08,0.0
48309,2013-04-08,2.8
48674,2014-04-08,
49384,2016-04-08,10.1
49749,2017-04-08,5.3
50114,2018-04-08,
50472,2019-04-08,13.7
