,DATE,TMAX
306,1881-11-03,0.6
671,1882-11-03,
1036,1883-11-03,5.0
1402,1884-11-03,6.9
1767,1885-11-03,1.2
2132,1886-11-03,1.4
2497,1887-11-03,7.5
2863,1888-11-03,-2.1
3228,1889-11-03,1.5
3593,1890-11-03,5.8
3958,1891-11-03,6.5
4324,1892-11-03,5.5
4689,1893-11-03,1.8
5054,1894-11-03,3.3
5419,1895-11-03,6.6
5785,1896-11-03,3.6
6150,1897-11-03,3.4
6515,1898-11-03,6.8
6880,1899-11-03,7.4
7245,1900-11-03,3.9
7610,1901-11-03,6.0
7975,1902-11-03,3.0
8340,1903-11-03,
8706,1904-11-03,0.7
9071,1905-11-03,4.8
9436,1906-11-03,0.5
9801,1907-11-03,1.3
10167,1908-11-03,5.7
10532,1909-11-03,3.6
10897,1910-11-03,-3.2
11262,1911-11-03,6.1
11628,1912-11-03,0.9
11993,1913-11-03,9.1
12358,1914-11-03,-4.4
12723,1915-11-03,0.6
13089,1916-11-03,6.5
13454,1917-11-03,6.9
13819,1918-11-03,4.0
14184,1919-11-03,-2.3
14550,1920-11-03,0.6
14915,1921-11-03,0.1
15280,1922-11-03,2.5
15645,1923-11-03,5.9
16011,1924-11-03,5.9
16376,1925-11-03,-1.3
16741,1926-11-03,-2.6
17106,1927-11-03,0.1
17472,1928-11-03,6.1
17837,1929-11-03,10.2
18202,1930-11-03,9.6
18567,1931-11-03,2.3
18933,1932-11-03,-1.2
19298,1933-11-03,6.6
19663,1934-11-03,9.8
20028,1935-11-03,4.9
20394,1936-11-03,7.0
20759,1937-11-03,5.7
21124,1938-11-03,8.8
21489,1939-11-03,-1.7
21855,1940-11-03,5.5
22220,1941-11-03,-0.1
22585,1942-11-03,9.5
22950,1943-11-03,5.8
23316,1944-11-03,5.2
23681,1945-11-03,5.5
24046,1946-11-03,-1.2
24411,1947-11-03,3.9
24777,1948-11-03,3.5
25142,1949-11-03,5.3
25507,1950-11-03,0.9
25872,1951-11-03,5.4
26238,1952-11-03,-1.7
26603,1953-11-03,4.8
26968,1954-11-03,4.5
27333,1955-11-03,2.6
27699,1956-11-03,-1.2
28064,1957-11-03,9.2
28429,1958-11-03,7.5
28794,1959-11-03,6.3
29160,1960-11-03,4.4
29525,1961-11-03,8.6
29890,1962-11-03,10.6
30255,1963-11-03,2.6
30621,1964-11-03,7.4
30986,1965-11-03,7.7
31351,1966-11-03,3.7
31716,1967-11-03,11.8
32082,1968-11-03,5.7
32447,1969-11-03,-0.6
32812,1970-11-03,-2.1
33177,1971-11-03,9.9
33543,1972-11-03,-3.3
33908,1973-11-03,3.2
34273,1974-11-03,3.0
34638,1975-11-03,1.7
35004,1976-11-03,-4.8
35369,1977-11-03,4.6
35734,1978-11-03,7.9
36099,1979-11-03,-2.2
36465,1980-11-03,0.9
36830,1981-11-03,0.7
37195,1982-11-03,7.8
37560,1983-11-03,5.9
37926,1984-11-03,9.1
38291,1985-11-03,4.4
38656,1986-11-03,4.6
39021,1987-11-03,5.3
39387,1988-11-03,-0.2
39752,1989-11-03,5.0
40117,1990-11-03,7.7
40482,1991-11-03,4.0
40848,1992-11-03,6.7
41213,1993-11-03,3.3
41578,1994-11-03,1.9
41943,1995-11-03,-1.2
42309,1996-11-03,7.4
42674,1997-11-03,0.9
43039,1998-11-03,4.5
43404,1999-11-03,10.3
43770,2000-11-03,8.4
44135,2001-11-03,8.0
44500,2002-11-03,0.8
44865,2003-11-03,5.3
45231,2004-11-03,8.1
45596,2005-11-03,9.0
45961,2006-11-03,-1.2
46326,2007-11-03,3.3
46692,2008-11-03,7.4
47057,2009-11-03,3.1
47422,2010-11-03,8.5
47787,2011-11-03,10.3
48153,2012-11-03,5.0
48518,2013-11-03,9.2
48883,2014-11-03,
49227,2015-11-03,
49593,2016-11-03,-1.4
49958,2017-11-03,2.2
50322,2018-11-03,
