,DATE,TMAX
155,1881-06-05,16.2
520,1882-06-05,
885,1883-06-05,
1251,1884-06-05,16.2
1616,1885-06-05,16.7
1981,1886-06-05,14.6
2346,1887-06-05,19.2
2712,1888-06-05,15.3
3077,1889-06-05,14.6
3442,1890-06-05,19.9
3807,1891-06-05,10.0
4173,1892-06-05,18.3
4538,1893-06-05,17.7
4903,1894-06-05,16.0
5268,1895-06-05,19.2
5634,1896-06-05,23.3
5999,1897-06-05,18.7
6364,1898-06-05,17.5
6729,1899-06-05,16.5
7094,1900-06-05,11.4
7459,1901-06-05,19.7
7824,1902-06-05,14.9
8189,1903-06-05,13.2
8555,1904-06-05,12.0
8920,1905-06-05,19.6
9285,1906-06-05,15.2
9650,1907-06-05,22.0
10016,1908-06-05,12.2
10381,1909-06-05,12.8
10746,1910-06-05,24.3
11111,1911-06-05,25.4
11477,1912-06-05,13.1
11842,1913-06-05,16.5
12207,1914-06-05,11.0
12572,1915-06-05,16.3
12938,1916-06-05,20.3
13303,1917-06-05,17.1
13668,1918-06-05,13.3
14033,1919-06-05,15.2
14399,1920-06-05,14.7
14764,1921-06-05,22.6
15129,1922-06-05,15.5
15494,1923-06-05,10.2
15860,1924-06-05,12.9
16225,1925-06-05,15.5
16590,1926-06-05,27.0
16955,1927-06-05,15.9
17321,1928-06-05,11.4
17686,1929-06-05,14.2
18051,1930-06-05,17.2
18416,1931-06-05,10.6
18782,1932-06-05,14.8
19147,1933-06-05,14.1
19512,1934-06-05,14.0
19877,1935-06-05,18.0
20243,1936-06-05,19.8
20608,1937-06-05,11.0
20973,1938-06-05,21.9
21338,1939-06-05,13.8
21704,1940-06-05,16.5
22069,1941-06-05,10.7
22434,1942-06-05,15.5
22799,1943-06-05,27.6
23165,1944-06-05,15.7
23530,1945-06-05,19.4
23895,1946-06-05,19.4
24260,1947-06-05,12.2
24626,1948-06-05,27.9
24991,1949-06-05,28.6
25356,1950-06-05,17.3
25721,1951-06-05,18.9
26087,1952-06-05,15.4
26452,1953-06-05,23.7
26817,1954-06-05,15.5
27182,1955-06-05,16.7
27548,1956-06-05,23.5
27913,1957-06-05,17.4
28278,1958-06-05,14.8
28643,1959-06-05,25.0
29009,1960-06-05,21.6
29374,1961-06-05,26.3
29739,1962-06-05,11.0
30104,1963-06-05,16.6
30470,1964-06-05,15.4
30835,1965-06-05,16.7
31200,1966-06-05,16.3
31565,1967-06-05,15.0
31931,1968-06-05,23.9
32296,1969-06-05,16.3
32661,1970-06-05,25.2
33026,1971-06-05,16.5
33392,1972-06-05,21.6
33757,1973-06-05,24.4
34122,1974-06-05,15.0
34487,1975-06-05,14.7
34853,1976-06-05,16.8
35218,1977-06-05,17.6
35583,1978-06-05,20.9
35948,1979-06-05,20.0
36314,1980-06-05,23.4
36679,1981-06-05,18.4
37044,1982-06-05,24.1
37409,1983-06-05,15.5
37775,1984-06-05,23.7
38140,1985-06-05,14.4
38505,1986-06-05,21.0
38870,1987-06-05,18.8
39236,1988-06-05,27.3
39601,1989-06-05,27.3
39966,1990-06-05,19.5
40331,1991-06-05,14.7
40697,1992-06-05,22.9
41062,1993-06-05,13.0
41427,1994-06-05,17.1
41792,1995-06-05,21.2
42158,1996-06-05,16.9
42523,1997-06-05,16.9
42888,1998-06-05,19.9
43253,1999-06-05,20.1
43619,2000-06-05,14.4
43984,2001-06-05,15.9
44349,2002-06-05,19.2
44714,2003-06-05,20.5
45080,2004-06-05,22.3
45445,2005-06-05,18.0
45810,2006-06-05,16.9
46175,2007-06-05,19.9
46541,2008-06-05,22.3
46906,2009-06-05,10.0
47271,2010-06-05,16.1
47636,2011-06-05,22.0
48002,2012-06-05,17.4
48367,2013-06-05,26.7
48732,2014-06-05,
49076,2015-06-05,
49442,2016-06-05,
49807,2017-06-05,14.7
50172,2018-06-05,11.0
