,DATE,TMAX
329,1881-11-26,3.3
694,1882-11-26,
1059,1883-11-26,-0.2
1425,1884-11-26,-6.2
1790,1885-11-26,-7.5
2155,1886-11-26,0.2
2520,1887-11-26,2.4
2886,1888-11-26,4.0
3251,1889-11-26,1.8
3616,1890-11-26,-9.4
3981,1891-11-26,-9.6
4347,1892-11-26,-11.0
4712,1893-11-26,0.7
5077,1894-11-26,3.3
5442,1895-11-26,3.3
5808,1896-11-26,3.8
6173,1897-11-26,-4.6
6538,1898-11-26,-1.7
6903,1899-11-26,-3.9
7268,1900-11-26,0.9
7633,1901-11-26,0.9
7998,1902-11-26,-11.7
8363,1903-11-26,
8729,1904-11-26,1.4
9094,1905-11-26,1.7
9459,1906-11-26,4.2
9824,1907-11-26,-4.3
10190,1908-11-26,1.0
10555,1909-11-26,-7.1
10920,1910-11-26,1.6
11285,1911-11-26,1.0
11651,1912-11-26,3.1
12016,1913-11-26,-2.7
12381,1914-11-26,-1.0
12746,1915-11-26,-5.1
13112,1916-11-26,5.1
13477,1917-11-26,-1.1
13842,1918-11-26,1.0
14207,1919-11-26,3.0
14573,1920-11-26,1.3
14938,1921-11-26,1.5
15303,1922-11-26,-2.8
15668,1923-11-26,0.5
16034,1924-11-26,6.1
16399,1925-11-26,-5.8
16764,1926-11-26,1.7
17129,1927-11-26,1.2
17495,1928-11-26,2.3
17860,1929-11-26,2.5
18225,1930-11-26,-3.4
18590,1931-11-26,-3.1
18956,1932-11-26,2.0
19321,1933-11-26,-1.9
19686,1934-11-26,0.0
20051,1935-11-26,-4.4
20417,1936-11-26,-0.7
20782,1937-11-26,-0.6
21147,1938-11-26,5.6
21512,1939-11-26,-4.7
21878,1940-11-26,5.9
22243,1941-11-26,-3.2
22608,1942-11-26,3.7
22973,1943-11-26,2.1
23339,1944-11-26,3.6
23704,1945-11-26,1.2
24069,1946-11-26,3.3
24434,1947-11-26,0.7
24800,1948-11-26,-1.0
25165,1949-11-26,-3.4
25530,1950-11-26,1.7
25895,1951-11-26,4.6
26261,1952-11-26,-0.3
26626,1953-11-26,1.5
26991,1954-11-26,-5.4
27356,1955-11-26,-8.8
27722,1956-11-26,-1.5
28087,1957-11-26,-3.6
28452,1958-11-26,3.5
28817,1959-11-26,-10.2
29183,1960-11-26,1.7
29548,1961-11-26,3.0
29913,1962-11-26,3.8
30278,1963-11-26,-5.6
30644,1964-11-26,-4.4
31009,1965-11-26,-8.1
31374,1966-11-26,1.5
31739,1967-11-26,-0.2
32105,1968-11-26,2.0
32470,1969-11-26,-0.1
32835,1970-11-26,3.3
33200,1971-11-26,-1.6
33566,1972-11-26,-3.5
33931,1973-11-26,-5.0
34296,1974-11-26,-1.3
34661,1975-11-26,-1.2
35027,1976-11-26,-4.4
35392,1977-11-26,1.3
35757,1978-11-26,0.5
36122,1979-11-26,4.6
36488,1980-11-26,-4.0
36853,1981-11-26,1.8
37218,1982-11-26,5.6
37583,1983-11-26,2.7
37949,1984-11-26,-2.9
38314,1985-11-26,-1.0
38679,1986-11-26,9.6
39044,1987-11-26,2.7
39410,1988-11-26,0.3
39775,1989-11-26,-4.6
40140,1990-11-26,1.4
40505,1991-11-26,6.5
40871,1992-11-26,-3.3
41236,1993-11-26,-2.2
41601,1994-11-26,-2.8
41966,1995-11-26,1.1
42332,1996-11-26,2.2
42697,1997-11-26,0.6
43062,1998-11-26,-0.6
43427,1999-11-26,1.0
43793,2000-11-26,-3.1
44158,2001-11-26,1.0
44523,2002-11-26,2.4
44888,2003-11-26,-0.4
45254,2004-11-26,-2.4
45619,2005-11-26,0.8
45984,2006-11-26,8.6
46349,2007-11-26,2.1
46715,2008-11-26,0.1
47080,2009-11-26,7.9
47445,2010-11-26,-7.5
47810,2011-11-26,7.1
48176,2012-11-26,3.5
48541,2013-11-26,-1.5
48906,2014-11-26,-0.6
49250,2015-11-26,
49616,2016-11-26,
49981,2017-11-26,4.6
50339,2018-11-26,0.5
