,DATE,TMAX
5,1881-01-06,-2.0
370,1882-01-06,
735,1883-01-06,
1100,1884-01-06,-3.2
1466,1885-01-06,-1.1
1831,1886-01-06,0.4
2196,1887-01-06,0.6
2561,1888-01-06,0.5
2927,1889-01-06,2.4
3292,1890-01-06,2.0
3657,1891-01-06,-14.6
4022,1892-01-06,-1.3
4388,1893-01-06,-9.1
4753,1894-01-06,-1.8
5118,1895-01-06,-5.6
5483,1896-01-06,-0.2
5849,1897-01-06,-11.9
6214,1898-01-06,1.4
6579,1899-01-06,-9.8
6944,1900-01-06,-9.8
7309,1901-01-06,0.4
7674,1902-01-06,0.4
8039,1903-01-06,
8404,1904-01-06,-4.0
8770,1905-01-06,-9.5
9135,1906-01-06,-5.4
9500,1907-01-06,
9865,1908-01-06,-2.7
10231,1909-01-06,-2.5
10596,1910-01-06,-12.1
10961,1911-01-06,-6.0
11326,1912-01-06,-16.6
11692,1913-01-06,-0.2
12057,1914-01-06,-13.5
12422,1915-01-06,-12.5
12787,1916-01-06,-0.5
13153,1917-01-06,-7.4
13518,1918-01-06,-13.5
13883,1919-01-06,1.7
14248,1920-01-06,-1.6
14614,1921-01-06,0.3
14979,1922-01-06,-2.7
15344,1923-01-06,-0.4
15709,1924-01-06,-8.9
16075,1925-01-06,2.1
16440,1926-01-06,-4.8
16805,1927-01-06,-2.1
17170,1928-01-06,-0.7
17536,1929-01-06,-0.5
17901,1930-01-06,2.2
18266,1931-01-06,0.5
18631,1932-01-06,-8.2
18997,1933-01-06,-2.5
19362,1934-01-06,-2.9
19727,1935-01-06,-19.6
20092,1936-01-06,1.5
20458,1937-01-06,5.2
20823,1938-01-06,-8.1
21188,1939-01-06,0.6
21553,1940-01-06,-16.4
21919,1941-01-06,-0.1
22284,1942-01-06,0.4
22649,1943-01-06,-4.1
23014,1944-01-06,-3.2
23380,1945-01-06,-1.4
23745,1946-01-06,2.8
24110,1947-01-06,-8.2
24475,1948-01-06,-10.4
24841,1949-01-06,0.7
25206,1950-01-06,-24.7
25571,1951-01-06,0.4
25936,1952-01-06,-1.5
26302,1953-01-06,-8.9
26667,1954-01-06,-0.3
27032,1955-01-06,-5.4
27397,1956-01-06,0.9
27763,1957-01-06,1.7
28128,1958-01-06,-19.4
28493,1959-01-06,2.4
28858,1960-01-06,-0.1
29224,1961-01-06,4.4
29589,1962-01-06,1.7
29954,1963-01-06,-3.8
30319,1964-01-06,-0.6
30685,1965-01-06,-3.7
31050,1966-01-06,-13.5
31415,1967-01-06,-3.3
31780,1968-01-06,-15.2
32146,1969-01-06,-12.0
32511,1970-01-06,2.3
32876,1971-01-06,-10.9
33241,1972-01-06,-9.9
33607,1973-01-06,4.0
33972,1974-01-06,0.6
34337,1975-01-06,-0.2
34702,1976-01-06,-13.0
35068,1977-01-06,0.6
35433,1978-01-06,-8.0
35798,1979-01-06,-13.2
36163,1980-01-06,-2.9
36529,1981-01-06,-13.4
36894,1982-01-06,-12.4
37259,1983-01-06,2.5
37624,1984-01-06,0.7
37990,1985-01-06,-16.5
38355,1986-01-06,-2.2
38720,1987-01-06,-22.8
39085,1988-01-06,1.4
39451,1989-01-06,2.3
39816,1990-01-06,0.3
40181,1991-01-06,2.3
40546,1992-01-06,-0.6
40912,1993-01-06,0.2
41277,1994-01-06,-1.8
41642,1995-01-06,-1.2
42007,1996-01-06,-6.2
42373,1997-01-06,-8.2
42738,1998-01-06,2.6
43103,1999-01-06,1.5
43468,2000-01-06,1.1
43834,2001-01-06,0.7
44199,2002-01-06,0.8
44564,2003-01-06,-19.9
44929,2004-01-06,-5.0
45295,2005-01-06,-1.0
45660,2006-01-06,0.2
46025,2007-01-06,4.9
46390,2008-01-06,-10.8
46756,2009-01-06,-0.2
47121,2010-01-06,-6.0
47486,2011-01-06,-3.1
47851,2012-01-06,2.4
48217,2013-01-06,-2.7
48582,2014-01-06,
48947,2015-01-06,
49291,2016-01-06,-18.3
49657,2017-01-06,-17.6
50022,2018-01-06,3.3
50380,2019-01-06,
