,DATE,TMAX
91,1881-04-02,2.2
456,1882-04-02,
821,1883-04-02,
1187,1884-04-02,1.7
1552,1885-04-02,9.3
1917,1886-04-02,4.4
2282,1887-04-02,5.4
2648,1888-04-02,6.0
3013,1889-04-02,-0.8
3378,1890-04-02,1.5
3743,1891-04-02,9.2
4109,1892-04-02,-0.3
4474,1893-04-02,3.5
4839,1894-04-02,9.9
5204,1895-04-02,1.4
5570,1896-04-02,-0.6
5935,1897-04-02,2.6
6300,1898-04-02,4.4
6665,1899-04-02,2.7
7030,1900-04-02,1.9
7395,1901-04-02,4.7
7760,1902-04-02,1.8
8125,1903-04-02,
8491,1904-04-02,3.0
8856,1905-04-02,2.8
9221,1906-04-02,1.8
9586,1907-04-02,7.8
9952,1908-04-02,2.9
10317,1909-04-02,7.0
10682,1910-04-02,4.0
11047,1911-04-02,5.6
11413,1912-04-02,0.7
11778,1913-04-02,14.3
12143,1914-04-02,1.8
12508,1915-04-02,0.8
12874,1916-04-02,1.9
13239,1917-04-02,3.0
13604,1918-04-02,5.4
13969,1919-04-02,0.4
14335,1920-04-02,10.7
14700,1921-04-02,5.2
15065,1922-04-02,1.9
15430,1923-04-02,1.4
15796,1924-04-02,-0.1
16161,1925-04-02,5.7
16526,1926-04-02,1.2
16891,1927-04-02,5.9
17257,1928-04-02,2.5
17622,1929-04-02,-4.2
17987,1930-04-02,4.0
18352,1931-04-02,-3.1
18718,1932-04-02,3.2
19083,1933-04-02,3.4
19448,1934-04-02,3.9
19813,1935-04-02,5.2
20179,1936-04-02,5.0
20544,1937-04-02,6.7
20909,1938-04-02,-0.3
21274,1939-04-02,-5.6
21640,1940-04-02,9.5
22005,1941-04-02,-0.3
22370,1942-04-02,-0.6
22735,1943-04-02,3.0
23101,1944-04-02,-0.8
23466,1945-04-02,5.9
23831,1946-04-02,-0.1
24196,1947-04-02,5.4
24562,1948-04-02,10.1
24927,1949-04-02,1.0
25292,1950-04-02,7.6
25657,1951-04-02,1.9
26023,1952-04-02,1.0
26388,1953-04-02,4.6
26753,1954-04-02,2.7
27118,1955-04-02,-2.4
27484,1956-04-02,-0.6
27849,1957-04-02,8.4
28214,1958-04-02,6.3
28579,1959-04-02,3.6
28945,1960-04-02,-2.3
29310,1961-04-02,2.3
29675,1962-04-02,2.9
30040,1963-04-02,0.5
30406,1964-04-02,1.5
30771,1965-04-02,-0.9
31136,1966-04-02,7.2
31501,1967-04-02,5.0
31867,1968-04-02,4.0
32232,1969-04-02,1.9
32597,1970-04-02,8.2
32962,1971-04-02,6.1
33328,1972-04-02,2.7
33693,1973-04-02,7.2
34058,1974-04-02,11.4
34423,1975-04-02,4.6
34789,1976-04-02,4.9
35154,1977-04-02,3.7
35519,1978-04-02,5.2
35884,1979-04-02,7.6
36250,1980-04-02,2.1
36615,1981-04-02,6.9
36980,1982-04-02,6.2
37345,1983-04-02,13.5
37711,1984-04-02,6.0
38076,1985-04-02,5.5
38441,1986-04-02,4.4
38806,1987-04-02,10.4
39172,1988-04-02,12.4
39537,1989-04-02,1.2
39902,1990-04-02,6.2
40267,1991-04-02,5.4
40633,1992-04-02,6.9
40998,1993-04-02,7.1
41363,1994-04-02,7.2
41728,1995-04-02,2.9
42094,1996-04-02,3.0
42459,1997-04-02,7.2
42824,1998-04-02,-5.5
43189,1999-04-02,6.7
43555,2000-04-02,4.1
43920,2001-04-02,7.0
44285,2002-04-02,3.3
44650,2003-04-02,-0.3
45016,2004-04-02,-0.1
45381,2005-04-02,8.2
45746,2006-04-02,1.7
46111,2007-04-02,10.2
46477,2008-04-02,13.1
46842,2009-04-02,4.6
47207,2010-04-02,13.2
47572,2011-04-02,7.3
47938,2012-04-02,5.0
48303,2013-04-02,2.0
48668,2014-04-02,
49033,2015-04-02,
49378,2016-04-02,
49743,2017-04-02,
50108,2018-04-02,5.1
50466,2019-04-02,
