,DATE,TMAX
361,1881-12-28,2.2
726,1882-12-28,
1091,1883-12-28,1.0
1457,1884-12-28,0.6
1822,1885-12-28,4.0
2187,1886-12-28,-4.3
2552,1887-12-28,-8.2
2918,1888-12-28,-8.8
3283,1889-12-28,1.0
3648,1890-12-28,-5.8
4013,1891-12-28,1.6
4379,1892-12-28,-13.6
4744,1893-12-28,-3.8
5109,1894-12-28,-1.0
5474,1895-12-28,-14.1
5840,1896-12-28,1.5
6205,1897-12-28,2.4
6570,1898-12-28,3.9
6935,1899-12-28,-7.2
7300,1900-12-28,-11.4
7665,1901-12-28,-12.1
8030,1902-12-28,-6.7
8395,1903-12-28,
8761,1904-12-28,0.0
9126,1905-12-28,-9.2
9491,1906-12-28,-6.5
9856,1907-12-28,-19.1
10222,1908-12-28,-17.7
10587,1909-12-28,-0.3
10952,1910-12-28,-2.8
11317,1911-12-28,-2.9
11683,1912-12-28,-4.0
12048,1913-12-28,-11.9
12413,1914-12-28,-2.7
12778,1915-12-28,-18.7
13144,1916-12-28,-6.0
13509,1917-12-28,-2.8
13874,1918-12-28,-2.5
14239,1919-12-28,-11.1
14605,1920-12-28,0.5
14970,1921-12-28,2.3
15335,1922-12-28,1.9
15700,1923-12-28,-7.1
16066,1924-12-28,0.4
16431,1925-12-28,-6.8
16796,1926-12-28,1.1
17161,1927-12-28,-8.1
17527,1928-12-28,0.8
17892,1929-12-28,-2.6
18257,1930-12-28,-13.6
18622,1931-12-28,-6.5
18988,1932-12-28,3.5
19353,1933-12-28,-12.8
19718,1934-12-28,-5.7
20083,1935-12-28,-3.9
20449,1936-12-28,1.6
20814,1937-12-28,-4.2
21179,1938-12-28,-7.6
21544,1939-12-28,-5.4
21910,1940-12-28,-8.1
22275,1941-12-28,-16.2
22640,1942-12-28,1.8
23005,1943-12-28,2.3
23371,1944-12-28,2.4
23736,1945-12-28,-3.5
24101,1946-12-28,-1.3
24466,1947-12-28,-7.0
24832,1948-12-28,1.3
25197,1949-12-28,-6.6
25562,1950-12-28,-7.0
25927,1951-12-28,2.4
26293,1952-12-28,-0.1
26658,1953-12-28,-2.0
27023,1954-12-28,-1.4
27388,1955-12-28,1.9
27754,1956-12-28,-1.6
28119,1957-12-28,4.7
28484,1958-12-28,-9.4
28849,1959-12-28,2.7
29215,1960-12-28,1.0
29580,1961-12-28,-10.6
29945,1962-12-28,-6.0
30310,1963-12-28,1.6
30676,1964-12-28,-6.3
31041,1965-12-28,1.1
31406,1966-12-28,-5.8
31771,1967-12-28,-8.3
32137,1968-12-28,-1.8
32502,1969-12-28,-1.2
32867,1970-12-28,-4.5
33232,1971-12-28,1.1
33598,1972-12-28,-1.4
33963,1973-12-28,3.5
34328,1974-12-28,1.9
34693,1975-12-28,3.4
35059,1976-12-28,-14.3
35424,1977-12-28,-14.7
35789,1978-12-28,-20.6
36154,1979-12-28,2.1
36520,1980-12-28,2.0
36885,1981-12-28,1.7
37250,1982-12-28,2.6
37615,1983-12-28,1.5
37981,1984-12-28,-6.9
38346,1985-12-28,-6.2
38711,1986-12-28,-14.3
39076,1987-12-28,-1.8
39442,1988-12-28,-14.7
39807,1989-12-28,0.5
40172,1990-12-28,2.3
40537,1991-12-28,-0.9
40903,1992-12-28,0.8
41268,1993-12-28,-4.0
41633,1994-12-28,1.8
41998,1995-12-28,-10.9
42364,1996-12-28,-1.6
42729,1997-12-28,2.6
43094,1998-12-28,3.3
43459,1999-12-28,-5.6
43825,2000-12-28,-13.0
44190,2001-12-28,-9.2
44555,2002-12-28,-18.3
44920,2003-12-28,4.2
45286,2004-12-28,-1.3
45651,2005-12-28,-10.8
46016,2006-12-28,3.6
46381,2007-12-28,0.6
46747,2008-12-28,1.4
47112,2009-12-28,-2.0
47477,2010-12-28,-8.8
47842,2011-12-28,3.7
48208,2012-12-28,2.5
48573,2013-12-28,4.8
48938,2014-12-28,
49282,2015-12-28,-1.8
49648,2016-12-28,
50013,2017-12-28,
50371,2018-12-28,-0.6
