,DATE,TMAX
127,1881-05-08,9.3
492,1882-05-08,
857,1883-05-08,
1223,1884-05-08,8.4
1588,1885-05-08,9.2
1953,1886-05-08,18.2
2318,1887-05-08,7.8
2684,1888-05-08,9.6
3049,1889-05-08,21.0
3414,1890-05-08,8.7
3779,1891-05-08,9.0
4145,1892-05-08,10.5
4510,1893-05-08,10.8
4875,1894-05-08,18.0
5240,1895-05-08,14.1
5606,1896-05-08,11.3
5971,1897-05-08,17.4
6336,1898-05-08,13.5
6701,1899-05-08,10.8
7066,1900-05-08,8.7
7431,1901-05-08,6.2
7796,1902-05-08,6.1
8161,1903-05-08,7.4
8527,1904-05-08,8.8
8892,1905-05-08,21.8
9257,1906-05-08,21.3
9622,1907-05-08,12.4
9988,1908-05-08,7.7
10353,1909-05-08,6.0
10718,1910-05-08,16.8
11083,1911-05-08,19.4
11449,1912-05-08,4.8
11814,1913-05-08,11.7
12179,1914-05-08,17.9
12544,1915-05-08,17.9
12910,1916-05-08,21.4
13275,1917-05-08,2.3
13640,1918-05-08,2.5
14005,1919-05-08,17.7
14371,1920-05-08,16.2
14736,1921-05-08,15.8
15101,1922-05-08,9.0
15466,1923-05-08,10.6
15832,1924-05-08,15.6
16197,1925-05-08,17.4
16562,1926-05-08,9.8
16927,1927-05-08,10.2
17293,1928-05-08,13.5
17658,1929-05-08,23.9
18023,1930-05-08,8.4
18388,1931-05-08,15.2
18754,1932-05-08,16.2
19119,1933-05-08,6.1
19484,1934-05-08,25.9
19849,1935-05-08,3.8
20215,1936-05-08,18.3
20580,1937-05-08,10.0
20945,1938-05-08,12.2
21310,1939-05-08,3.8
21676,1940-05-08,22.4
22041,1941-05-08,2.1
22406,1942-05-08,2.6
22771,1943-05-08,21.2
23137,1944-05-08,9.6
23502,1945-05-08,10.3
23867,1946-05-08,8.0
24232,1947-05-08,20.5
24598,1948-05-08,22.7
24963,1949-05-08,13.8
25328,1950-05-08,9.7
25693,1951-05-08,8.3
26059,1952-05-08,4.9
26424,1953-05-08,5.4
26789,1954-05-08,21.7
27154,1955-05-08,7.6
27520,1956-05-08,12.0
27885,1957-05-08,19.9
28250,1958-05-08,7.4
28615,1959-05-08,10.6
28981,1960-05-08,16.4
29346,1961-05-08,19.1
29711,1962-05-08,13.8
30076,1963-05-08,15.1
30442,1964-05-08,11.5
30807,1965-05-08,17.2
31172,1966-05-08,8.8
31537,1967-05-08,17.7
31903,1968-05-08,16.9
32268,1969-05-08,16.3
32633,1970-05-08,14.9
32998,1971-05-08,14.9
33364,1972-05-08,11.5
33729,1973-05-08,9.2
34094,1974-05-08,15.0
34459,1975-05-08,22.2
34825,1976-05-08,6.8
35190,1977-05-08,8.4
35555,1978-05-08,11.2
35920,1979-05-08,10.5
36286,1980-05-08,17.8
36651,1981-05-08,14.3
37016,1982-05-08,20.6
37381,1983-05-08,16.2
37747,1984-05-08,11.9
38112,1985-05-08,11.5
38477,1986-05-08,13.3
38842,1987-05-08,5.4
39208,1988-05-08,11.7
39573,1989-05-08,14.9
39938,1990-05-08,11.4
40303,1991-05-08,13.0
40669,1992-05-08,14.3
41034,1993-05-08,25.9
41399,1994-05-08,17.6
41764,1995-05-08,9.4
42130,1996-05-08,10.0
42495,1997-05-08,12.4
42860,1998-05-08,14.6
43225,1999-05-08,3.8
43591,2000-05-08,12.2
43956,2001-05-08,18.0
44321,2002-05-08,20.1
44686,2003-05-08,12.4
45052,2004-05-08,25.6
45417,2005-05-08,12.6
45782,2006-05-08,16.5
46147,2007-05-08,13.6
46513,2008-05-08,13.8
46878,2009-05-08,15.7
47243,2010-05-08,22.8
47608,2011-05-08,18.3
47974,2012-05-08,13.8
48339,2013-05-08,18.0
48704,2014-05-08,
49048,2015-05-08,
49414,2016-05-08,20.6
49779,2017-05-08,7.0
50144,2018-05-08,18.2
