,DATE,TMAX
310,1881-11-07,-0.4
675,1882-11-07,
1040,1883-11-07,4.3
1406,1884-11-07,6.5
1771,1885-11-07,-1.8
2136,1886-11-07,3.4
2501,1887-11-07,5.5
2867,1888-11-07,-0.7
3232,1889-11-07,6.1
3597,1890-11-07,9.9
3962,1891-11-07,2.0
4328,1892-11-07,2.7
4693,1893-11-07,0.1
5058,1894-11-07,-0.5
5423,1895-11-07,4.9
5789,1896-11-07,6.2
6154,1897-11-07,1.9
6519,1898-11-07,3.8
6884,1899-11-07,10.5
7249,1900-11-07,2.7
7614,1901-11-07,5.4
7979,1902-11-07,-2.8
8344,1903-11-07,
8710,1904-11-07,3.2
9075,1905-11-07,0.1
9440,1906-11-07,0.2
9805,1907-11-07,4.4
10171,1908-11-07,-4.4
10536,1909-11-07,6.7
10901,1910-11-07,-1.5
11266,1911-11-07,7.1
11632,1912-11-07,-3.8
11997,1913-11-07,4.0
12362,1914-11-07,1.3
12727,1915-11-07,-5.6
13093,1916-11-07,5.1
13458,1917-11-07,3.4
13823,1918-11-07,9.2
14188,1919-11-07,-3.2
14554,1920-11-07,-4.5
14919,1921-11-07,-2.9
15284,1922-11-07,4.5
15649,1923-11-07,5.8
16015,1924-11-07,-0.5
16380,1925-11-07,1.3
16745,1926-11-07,2.4
17110,1927-11-07,6.4
17476,1928-11-07,6.9
17841,1929-11-07,7.4
18206,1930-11-07,11.2
18571,1931-11-07,6.6
18937,1932-11-07,3.4
19302,1933-11-07,2.5
19667,1934-11-07,8.4
20032,1935-11-07,2.4
20398,1936-11-07,8.1
20763,1937-11-07,8.4
21128,1938-11-07,3.3
21493,1939-11-07,4.8
21859,1940-11-07,1.5
22224,1941-11-07,-2.7
22589,1942-11-07,-5.9
22954,1943-11-07,2.3
23320,1944-11-07,5.2
23685,1945-11-07,3.4
24050,1946-11-07,5.6
24415,1947-11-07,3.6
24781,1948-11-07,6.4
25146,1949-11-07,5.3
25511,1950-11-07,-0.8
25876,1951-11-07,-3.4
26242,1952-11-07,3.4
26607,1953-11-07,0.7
26972,1954-11-07,7.9
27337,1955-11-07,-2.5
27703,1956-11-07,-1.8
28068,1957-11-07,8.9
28433,1958-11-07,3.9
28798,1959-11-07,4.6
29164,1960-11-07,7.8
29529,1961-11-07,5.0
29894,1962-11-07,5.0
30259,1963-11-07,2.0
30625,1964-11-07,1.8
30990,1965-11-07,2.7
31355,1966-11-07,4.1
31720,1967-11-07,10.5
32086,1968-11-07,0.5
32451,1969-11-07,-2.4
32816,1970-11-07,-3.7
33181,1971-11-07,-2.5
33547,1972-11-07,2.6
33912,1973-11-07,4.0
34277,1974-11-07,4.4
34642,1975-11-07,7.0
35008,1976-11-07,3.4
35373,1977-11-07,7.0
35738,1978-11-07,3.4
36103,1979-11-07,2.0
36469,1980-11-07,1.8
36834,1981-11-07,2.1
37199,1982-11-07,3.4
37564,1983-11-07,8.3
37930,1984-11-07,5.0
38295,1985-11-07,5.9
38660,1986-11-07,2.5
39025,1987-11-07,-1.3
39391,1988-11-07,0.4
39756,1989-11-07,9.3
40121,1990-11-07,1.4
40486,1991-11-07,5.2
40852,1992-11-07,2.7
41217,1993-11-07,1.3
41582,1994-11-07,3.9
41947,1995-11-07,1.0
42313,1996-11-07,8.9
42678,1997-11-07,2.4
43043,1998-11-07,1.6
43408,1999-11-07,-0.2
43774,2000-11-07,9.0
44139,2001-11-07,1.7
44504,2002-11-07,3.5
44869,2003-11-07,6.8
45235,2004-11-07,6.0
45600,2005-11-07,9.2
45965,2006-11-07,2.6
46330,2007-11-07,-1.0
46696,2008-11-07,3.3
47061,2009-11-07,1.9
47426,2010-11-07,2.6
47791,2011-11-07,5.4
48157,2012-11-07,4.1
48522,2013-11-07,7.3
48887,2014-11-07,
49231,2015-11-07,
49597,2016-11-07,-5.5
49962,2017-11-07,6.2
50326,2018-11-07,5.8
