,DATE,TMAX
326,1881-11-23,4.4
691,1882-11-23,
1056,1883-11-23,4.6
1422,1884-11-23,-9.4
1787,1885-11-23,0.3
2152,1886-11-23,0.8
2517,1887-11-23,-4.2
2883,1888-11-23,2.2
3248,1889-11-23,4.9
3613,1890-11-23,-10.6
3978,1891-11-23,-8.7
4344,1892-11-23,1.8
4709,1893-11-23,2.1
5074,1894-11-23,1.4
5439,1895-11-23,-2.6
5805,1896-11-23,0.8
6170,1897-11-23,2.6
6535,1898-11-23,0.9
6900,1899-11-23,-4.0
7265,1900-11-23,-7.9
7630,1901-11-23,-6.6
7995,1902-11-23,1.7
8360,1903-11-23,
8726,1904-11-23,-1.0
9091,1905-11-23,4.0
9456,1906-11-23,2.8
9821,1907-11-23,-7.6
10187,1908-11-23,-5.8
10552,1909-11-23,-3.4
10917,1910-11-23,0.3
11282,1911-11-23,2.8
11648,1912-11-23,2.4
12013,1913-11-23,5.0
12378,1914-11-23,-4.2
12743,1915-11-23,3.5
13109,1916-11-23,1.6
13474,1917-11-23,2.2
13839,1918-11-23,5.0
14204,1919-11-23,-1.7
14570,1920-11-23,3.9
14935,1921-11-23,-3.4
15300,1922-11-23,1.6
15665,1923-11-23,1.4
16031,1924-11-23,5.6
16396,1925-11-23,-5.5
16761,1926-11-23,7.6
17126,1927-11-23,-6.9
17492,1928-11-23,1.7
17857,1929-11-23,2.2
18222,1930-11-23,1.3
18587,1931-11-23,-2.8
18953,1932-11-23,1.8
19318,1933-11-23,1.8
19683,1934-11-23,1.3
20048,1935-11-23,-3.8
20414,1936-11-23,3.1
20779,1937-11-23,3.6
21144,1938-11-23,7.3
21509,1939-11-23,-3.1
21875,1940-11-23,5.5
22240,1941-11-23,-3.9
22605,1942-11-23,-1.3
22970,1943-11-23,0.4
23336,1944-11-23,-1.6
23701,1945-11-23,1.8
24066,1946-11-23,1.7
24431,1947-11-23,-2.9
24797,1948-11-23,1.0
25162,1949-11-23,-1.2
25527,1950-11-23,0.8
25892,1951-11-23,5.5
26258,1952-11-23,-0.7
26623,1953-11-23,-3.0
26988,1954-11-23,-3.3
27353,1955-11-23,-5.4
27719,1956-11-23,-0.1
28084,1957-11-23,4.0
28449,1958-11-23,7.3
28814,1959-11-23,2.7
29180,1960-11-23,-0.8
29545,1961-11-23,3.0
29910,1962-11-23,5.0
30275,1963-11-23,-0.6
30641,1964-11-23,-9.6
31006,1965-11-23,-4.9
31371,1966-11-23,2.8
31736,1967-11-23,1.2
32102,1968-11-23,2.2
32467,1969-11-23,0.9
32832,1970-11-23,2.2
33197,1971-11-23,-8.1
33563,1972-11-23,-0.8
33928,1973-11-23,2.4
34293,1974-11-23,0.8
34658,1975-11-23,-5.3
35024,1976-11-23,-0.4
35389,1977-11-23,3.4
35754,1978-11-23,4.7
36119,1979-11-23,6.9
36485,1980-11-23,6.6
36850,1981-11-23,0.7
37215,1982-11-23,6.3
37580,1983-11-23,-5.9
37946,1984-11-23,-0.4
38311,1985-11-23,-0.9
38676,1986-11-23,4.5
39041,1987-11-23,-9.9
39407,1988-11-23,-2.5
39772,1989-11-23,-4.1
40137,1990-11-23,-1.2
40502,1991-11-23,4.9
40868,1992-11-23,-6.3
41233,1993-11-23,-7.7
41598,1994-11-23,4.4
41963,1995-11-23,2.6
42329,1996-11-23,5.3
42694,1997-11-23,-0.2
43059,1998-11-23,2.1
43424,1999-11-23,0.8
43790,2000-11-23,0.3
44155,2001-11-23,-3.8
44520,2002-11-23,-1.9
44885,2003-11-23,-2.3
45251,2004-11-23,-5.6
45616,2005-11-23,2.6
45981,2006-11-23,5.7
46346,2007-11-23,2.3
46712,2008-11-23,4.9
47077,2009-11-23,7.2
47442,2010-11-23,-1.4
47807,2011-11-23,1.8
48173,2012-11-23,5.6
48538,2013-11-23,6.4
48903,2014-11-23,
49247,2015-11-23,
49613,2016-11-23,
49978,2017-11-23,
50336,2018-11-23,2.5
