,DATE,TMAX
154,1881-06-04,13.0
519,1882-06-04,
884,1883-06-04,
1250,1884-06-04,20.5
1615,1885-06-04,15.9
1980,1886-06-04,13.9
2345,1887-06-04,15.0
2711,1888-06-04,13.1
3076,1889-06-04,19.2
3441,1890-06-04,20.1
3806,1891-06-04,10.5
4172,1892-06-04,17.0
4537,1893-06-04,16.3
4902,1894-06-04,11.1
5267,1895-06-04,12.8
5633,1896-06-04,23.4
5998,1897-06-04,17.8
6363,1898-06-04,17.0
6728,1899-06-04,10.3
7093,1900-06-04,15.0
7458,1901-06-04,18.9
7823,1902-06-04,14.4
8188,1903-06-04,19.1
8554,1904-06-04,14.7
8919,1905-06-04,17.7
9284,1906-06-04,15.5
9649,1907-06-04,24.2
10015,1908-06-04,14.8
10380,1909-06-04,14.0
10745,1910-06-04,20.7
11110,1911-06-04,21.1
11476,1912-06-04,20.4
11841,1913-06-04,17.3
12206,1914-06-04,10.0
12571,1915-06-04,14.8
12937,1916-06-04,14.6
13302,1917-06-04,21.0
13667,1918-06-04,6.8
14032,1919-06-04,17.3
14398,1920-06-04,15.3
14763,1921-06-04,18.7
15128,1922-06-04,13.3
15493,1923-06-04,9.4
15859,1924-06-04,12.4
16224,1925-06-04,15.4
16589,1926-06-04,26.2
16954,1927-06-04,14.7
17320,1928-06-04,15.6
17685,1929-06-04,14.7
18050,1930-06-04,13.9
18415,1931-06-04,12.1
18781,1932-06-04,16.1
19146,1933-06-04,13.4
19511,1934-06-04,17.6
19876,1935-06-04,21.1
20242,1936-06-04,18.7
20607,1937-06-04,10.6
20972,1938-06-04,24.0
21337,1939-06-04,10.8
21703,1940-06-04,14.8
22068,1941-06-04,12.6
22433,1942-06-04,15.5
22798,1943-06-04,20.8
23164,1944-06-04,13.7
23529,1945-06-04,19.8
23894,1946-06-04,17.6
24259,1947-06-04,12.3
24625,1948-06-04,24.7
24990,1949-06-04,27.0
25355,1950-06-04,19.1
25720,1951-06-04,17.8
26086,1952-06-04,16.2
26451,1953-06-04,25.8
26816,1954-06-04,13.2
27181,1955-06-04,18.6
27547,1956-06-04,18.4
27912,1957-06-04,14.2
28277,1958-06-04,18.2
28642,1959-06-04,22.8
29008,1960-06-04,19.7
29373,1961-06-04,25.3
29738,1962-06-04,15.3
30103,1963-06-04,17.6
30469,1964-06-04,17.4
30834,1965-06-04,13.7
31199,1966-06-04,13.7
31564,1967-06-04,20.0
31930,1968-06-04,20.2
32295,1969-06-04,15.4
32660,1970-06-04,22.9
33025,1971-06-04,20.6
33391,1972-06-04,16.3
33756,1973-06-04,26.9
34121,1974-06-04,15.3
34486,1975-06-04,14.0
34852,1976-06-04,11.6
35217,1977-06-04,14.9
35582,1978-06-04,19.6
35947,1979-06-04,18.0
36313,1980-06-04,21.9
36678,1981-06-04,20.2
37043,1982-06-04,23.4
37408,1983-06-04,17.2
37774,1984-06-04,25.6
38139,1985-06-04,10.8
38504,1986-06-04,16.8
38869,1987-06-04,19.6
39235,1988-06-04,21.0
39600,1989-06-04,28.5
39965,1990-06-04,23.7
40330,1991-06-04,15.8
40696,1992-06-04,22.2
41061,1993-06-04,13.7
41426,1994-06-04,17.9
41791,1995-06-04,25.0
42157,1996-06-04,16.0
42522,1997-06-04,12.5
42887,1998-06-04,19.7
43252,1999-06-04,22.4
43618,2000-06-04,12.2
43983,2001-06-04,18.4
44348,2002-06-04,18.2
44713,2003-06-04,17.5
45079,2004-06-04,19.8
45444,2005-06-04,19.7
45809,2006-06-04,16.4
46174,2007-06-04,22.4
46540,2008-06-04,18.4
46905,2009-06-04,12.0
47270,2010-06-04,17.3
47635,2011-06-04,19.6
48001,2012-06-04,15.7
48366,2013-06-04,29.5
48731,2014-06-04,
49075,2015-06-04,
49441,2016-06-04,18.1
49806,2017-06-04,13.0
50171,2018-06-04,
