,DATE,TMAX
121,1881-05-02,7.9
486,1882-05-02,
851,1883-05-02,
1217,1884-05-02,4.7
1582,1885-05-02,0.9
1947,1886-05-02,2.4
2312,1887-05-02,9.0
2678,1888-05-02,18.4
3043,1889-05-02,14.6
3408,1890-05-02,19.2
3773,1891-05-02,15.4
4139,1892-05-02,9.8
4504,1893-05-02,2.1
4869,1894-05-02,15.9
5234,1895-05-02,13.9
5600,1896-05-02,12.2
5965,1897-05-02,23.5
6330,1898-05-02,10.7
6695,1899-05-02,11.5
7060,1900-05-02,2.4
7425,1901-05-02,13.8
7790,1902-05-02,11.5
8155,1903-05-02,13.0
8521,1904-05-02,12.5
8886,1905-05-02,15.4
9251,1906-05-02,22.4
9616,1907-05-02,9.1
9982,1908-05-02,5.5
10347,1909-05-02,5.0
10712,1910-05-02,17.0
11077,1911-05-02,14.9
11443,1912-05-02,5.4
11808,1913-05-02,4.2
12173,1914-05-02,5.9
12538,1915-05-02,7.5
12904,1916-05-02,13.3
13269,1917-05-02,7.0
13634,1918-05-02,11.2
13999,1919-05-02,19.5
14365,1920-05-02,10.6
14730,1921-05-02,16.2
15095,1922-05-02,17.4
15460,1923-05-02,6.7
15826,1924-05-02,4.4
16191,1925-05-02,9.9
16556,1926-05-02,4.9
16921,1927-05-02,8.1
17287,1928-05-02,10.1
17652,1929-05-02,8.8
18017,1930-05-02,14.1
18382,1931-05-02,18.9
18748,1932-05-02,16.2
19113,1933-05-02,7.2
19478,1934-05-02,26.3
19843,1935-05-02,5.7
20209,1936-05-02,15.6
20574,1937-05-02,11.7
20939,1938-05-02,10.1
21304,1939-05-02,9.2
21670,1940-05-02,13.9
22035,1941-05-02,2.8
22400,1942-05-02,12.8
22765,1943-05-02,10.0
23131,1944-05-02,6.7
23496,1945-05-02,14.3
23861,1946-05-02,7.2
24226,1947-05-02,4.7
24592,1948-05-02,19.1
24957,1949-05-02,9.4
25322,1950-05-02,14.1
25687,1951-05-02,12.2
26053,1952-05-02,9.5
26418,1953-05-02,15.5
26783,1954-05-02,10.5
27148,1955-05-02,6.4
27514,1956-05-02,11.7
27879,1957-05-02,8.9
28244,1958-05-02,9.4
28609,1959-05-02,21.5
28975,1960-05-02,14.6
29340,1961-05-02,10.3
29705,1962-05-02,10.2
30070,1963-05-02,9.3
30436,1964-05-02,11.5
30801,1965-05-02,4.0
31166,1966-05-02,11.5
31531,1967-05-02,12.6
31897,1968-05-02,9.9
32262,1969-05-02,4.6
32627,1970-05-02,12.4
32992,1971-05-02,10.5
33358,1972-05-02,19.2
33723,1973-05-02,20.6
34088,1974-05-02,11.3
34453,1975-05-02,17.6
34819,1976-05-02,6.4
35184,1977-05-02,14.6
35549,1978-05-02,11.3
35914,1979-05-02,12.4
36280,1980-05-02,2.7
36645,1981-05-02,8.5
37010,1982-05-02,12.6
37375,1983-05-02,8.0
37741,1984-05-02,14.4
38106,1985-05-02,11.3
38471,1986-05-02,9.4
38836,1987-05-02,25.1
39202,1988-05-02,13.8
39567,1989-05-02,16.5
39932,1990-05-02,13.7
40297,1991-05-02,16.3
40663,1992-05-02,15.6
41028,1993-05-02,21.2
41393,1994-05-02,6.6
41758,1995-05-02,5.5
42124,1996-05-02,12.5
42489,1997-05-02,13.6
42854,1998-05-02,17.8
43219,1999-05-02,6.1
43585,2000-05-02,8.3
43950,2001-05-02,16.0
44315,2002-05-02,19.6
44680,2003-05-02,9.8
45046,2004-05-02,17.3
45411,2005-05-02,8.4
45776,2006-05-02,17.8
46141,2007-05-02,5.4
46507,2008-05-02,23.0
46872,2009-05-02,14.8
47237,2010-05-02,14.0
47602,2011-05-02,4.3
47968,2012-05-02,11.3
48333,2013-05-02,15.4
48698,2014-05-02,
49042,2015-05-02,
49408,2016-05-02,
49773,2017-05-02,
50138,2018-05-02,16.1
