,DATE,TMAX
336,1881-12-03,-1.2
701,1882-12-03,
1066,1883-12-03,-4.4
1432,1884-12-03,-8.2
1797,1885-12-03,0.5
2162,1886-12-03,2.0
2527,1887-12-03,2.8
2893,1888-12-03,-2.2
3258,1889-12-03,-3.5
3623,1890-12-03,2.8
3988,1891-12-03,-0.6
4354,1892-12-03,-1.2
4719,1893-12-03,-4.9
5084,1894-12-03,3.5
5449,1895-12-03,-7.2
5815,1896-12-03,-1.2
6180,1897-12-03,0.1
6545,1898-12-03,6.5
6910,1899-12-03,-3.0
7275,1900-12-03,-5.1
7640,1901-12-03,-8.5
8005,1902-12-03,-13.8
8370,1903-12-03,
8736,1904-12-03,1.8
9101,1905-12-03,4.0
9466,1906-12-03,0.5
9831,1907-12-03,0.4
10197,1908-12-03,-3.9
10562,1909-12-03,1.6
10927,1910-12-03,-1.4
11292,1911-12-03,-5.4
11658,1912-12-03,0.7
12023,1913-12-03,0.6
12388,1914-12-03,4.9
12753,1915-12-03,-2.9
13119,1916-12-03,2.5
13484,1917-12-03,2.5
13849,1918-12-03,2.0
14214,1919-12-03,1.2
14580,1920-12-03,-3.5
14945,1921-12-03,-2.6
15310,1922-12-03,-3.5
15675,1923-12-03,-8.6
16041,1924-12-03,-1.6
16406,1925-12-03,-7.9
16771,1926-12-03,-5.6
17136,1927-12-03,-3.4
17502,1928-12-03,0.2
17867,1929-12-03,1.5
18232,1930-12-03,2.5
18597,1931-12-03,-7.6
18963,1932-12-03,4.3
19328,1933-12-03,-0.4
19693,1934-12-03,-4.5
20058,1935-12-03,2.6
20424,1936-12-03,2.3
20789,1937-12-03,-9.0
21154,1938-12-03,6.6
21519,1939-12-03,-1.6
21885,1940-12-03,1.2
22250,1941-12-03,-1.7
22615,1942-12-03,-1.6
22980,1943-12-03,-0.8
23346,1944-12-03,-0.5
23711,1945-12-03,-9.2
24076,1946-12-03,3.5
24441,1947-12-03,1.8
24807,1948-12-03,4.9
25172,1949-12-03,3.3
25537,1950-12-03,3.7
25902,1951-12-03,-3.7
26268,1952-12-03,-0.7
26633,1953-12-03,6.2
26998,1954-12-03,0.8
27363,1955-12-03,1.3
27729,1956-12-03,1.9
28094,1957-12-03,1.3
28459,1958-12-03,-6.3
28824,1959-12-03,0.7
29190,1960-12-03,3.9
29555,1961-12-03,0.4
29920,1962-12-03,4.5
30285,1963-12-03,-1.2
30651,1964-12-03,-3.8
31016,1965-12-03,2.1
31381,1966-12-03,3.6
31746,1967-12-03,-0.1
32112,1968-12-03,0.4
32477,1969-12-03,0.8
32842,1970-12-03,1.5
33207,1971-12-03,1.4
33573,1972-12-03,6.3
33938,1973-12-03,-9.0
34303,1974-12-03,1.5
34668,1975-12-03,2.5
35034,1976-12-03,5.4
35399,1977-12-03,-1.0
35764,1978-12-03,-6.4
36129,1979-12-03,5.3
36495,1980-12-03,-0.2
36860,1981-12-03,1.1
37225,1982-12-03,1.5
37590,1983-12-03,2.0
37956,1984-12-03,-1.5
38321,1985-12-03,-6.6
38686,1986-12-03,-2.0
39051,1987-12-03,1.6
39417,1988-12-03,-1.1
39782,1989-12-03,3.5
40147,1990-12-03,6.0
40512,1991-12-03,3.1
40878,1992-12-03,3.2
41243,1993-12-03,-8.1
41608,1994-12-03,1.9
41973,1995-12-03,-1.8
42339,1996-12-03,4.4
42704,1997-12-03,-3.9
43069,1998-12-03,2.1
43434,1999-12-03,0.5
43800,2000-12-03,6.7
44165,2001-12-03,-2.2
44530,2002-12-03,-5.7
44895,2003-12-03,2.4
45261,2004-12-03,1.5
45626,2005-12-03,3.4
45991,2006-12-03,6.9
46356,2007-12-03,-2.5
46722,2008-12-03,6.0
47087,2009-12-03,3.1
47452,2010-12-03,-9.5
47817,2011-12-03,3.2
48183,2012-12-03,-1.0
48548,2013-12-03,4.2
48913,2014-12-03,3.2
49257,2015-12-03,
49623,2016-12-03,
49988,2017-12-03,2.2
50346,2018-12-03,
