,DATE,TMAX
342,1881-12-09,-3.7
707,1882-12-09,
1072,1883-12-09,1.8
1438,1884-12-09,3.1
1803,1885-12-09,-10.1
2168,1886-12-09,2.5
2533,1887-12-09,-1.1
2899,1888-12-09,3.2
3264,1889-12-09,-6.3
3629,1890-12-09,-5.3
3994,1891-12-09,-5.5
4360,1892-12-09,-4.0
4725,1893-12-09,-3.1
5090,1894-12-09,-8.4
5455,1895-12-09,-0.6
5821,1896-12-09,-4.5
6186,1897-12-09,-3.0
6551,1898-12-09,5.0
6916,1899-12-09,-8.0
7281,1900-12-09,2.6
7646,1901-12-09,-1.0
8011,1902-12-09,-4.4
8376,1903-12-09,
8742,1904-12-09,0.4
9107,1905-12-09,3.5
9472,1906-12-09,2.7
9837,1907-12-09,-2.1
10203,1908-12-09,3.4
10568,1909-12-09,2.2
10933,1910-12-09,0.9
11298,1911-12-09,-3.8
11664,1912-12-09,1.5
12029,1913-12-09,-0.8
12394,1914-12-09,5.5
12759,1915-12-09,-2.5
13125,1916-12-09,-3.4
13490,1917-12-09,0.3
13855,1918-12-09,-4.5
14220,1919-12-09,1.2
14586,1920-12-09,-3.7
14951,1921-12-09,-13.1
15316,1922-12-09,-5.0
15681,1923-12-09,1.9
16047,1924-12-09,1.3
16412,1925-12-09,1.4
16777,1926-12-09,-0.2
17142,1927-12-09,-2.9
17508,1928-12-09,1.9
17873,1929-12-09,5.7
18238,1930-12-09,0.7
18603,1931-12-09,1.1
18969,1932-12-09,-1.1
19334,1933-12-09,-1.0
19699,1934-12-09,0.6
20064,1935-12-09,1.1
20430,1936-12-09,1.3
20795,1937-12-09,-7.8
21160,1938-12-09,6.0
21525,1939-12-09,-1.8
21891,1940-12-09,-3.3
22256,1941-12-09,-10.4
22621,1942-12-09,-7.7
22986,1943-12-09,-2.7
23352,1944-12-09,-3.5
23717,1945-12-09,-6.3
24082,1946-12-09,-3.4
24447,1947-12-09,0.8
24813,1948-12-09,5.8
25178,1949-12-09,6.7
25543,1950-12-09,-0.6
25908,1951-12-09,3.4
26274,1952-12-09,-5.4
26639,1953-12-09,3.6
27004,1954-12-09,-2.2
27369,1955-12-09,-15.6
27735,1956-12-09,-4.9
28100,1957-12-09,-3.7
28465,1958-12-09,-6.6
28830,1959-12-09,-11.1
29196,1960-12-09,4.2
29561,1961-12-09,1.4
29926,1962-12-09,2.2
30291,1963-12-09,-2.3
30657,1964-12-09,1.8
31022,1965-12-09,-1.6
31387,1966-12-09,-9.4
31752,1967-12-09,-6.5
32118,1968-12-09,-6.0
32483,1969-12-09,0.7
32848,1970-12-09,1.8
33213,1971-12-09,0.9
33579,1972-12-09,5.4
33944,1973-12-09,-21.3
34309,1974-12-09,-0.4
34674,1975-12-09,-0.1
35040,1976-12-09,0.7
35405,1977-12-09,-2.2
35770,1978-12-09,-1.9
36135,1979-12-09,-4.0
36501,1980-12-09,1.8
36866,1981-12-09,-2.2
37231,1982-12-09,-2.5
37596,1983-12-09,0.9
37962,1984-12-09,4.0
38327,1985-12-09,-2.0
38692,1986-12-09,-2.4
39057,1987-12-09,-11.1
39423,1988-12-09,0.6
39788,1989-12-09,-9.6
40153,1990-12-09,1.3
40518,1991-12-09,1.5
40884,1992-12-09,-0.5
41249,1993-12-09,2.7
41614,1994-12-09,-0.8
41979,1995-12-09,-4.6
42345,1996-12-09,4.5
42710,1997-12-09,-0.8
43075,1998-12-09,-2.9
43440,1999-12-09,0.7
43806,2000-12-09,4.2
44171,2001-12-09,-6.1
44536,2002-12-09,-8.5
44901,2003-12-09,0.4
45267,2004-12-09,1.5
45632,2005-12-09,-2.8
45997,2006-12-09,8.8
46362,2007-12-09,5.3
46728,2008-12-09,-1.4
47093,2009-12-09,-1.1
47458,2010-12-09,-1.1
47823,2011-12-09,1.1
48189,2012-12-09,-4.2
48554,2013-12-09,-3.6
48919,2014-12-09,3.5
49263,2015-12-09,
49629,2016-12-09,
49994,2017-12-09,2.7
50352,2018-12-09,-0.4
