,DATE,TMAX
327,1881-11-24,2.8
692,1882-11-24,
1057,1883-11-24,4.3
1423,1884-11-24,-8.2
1788,1885-11-24,-4.0
2153,1886-11-24,1.0
2518,1887-11-24,-7.8
2884,1888-11-24,2.0
3249,1889-11-24,5.4
3614,1890-11-24,-16.2
3979,1891-11-24,-7.2
4345,1892-11-24,-0.8
4710,1893-11-24,2.0
5075,1894-11-24,2.3
5440,1895-11-24,1.8
5806,1896-11-24,0.9
6171,1897-11-24,-2.0
6536,1898-11-24,0.5
6901,1899-11-24,-6.0
7266,1900-11-24,-1.2
7631,1901-11-24,-4.0
7996,1902-11-24,1.2
8361,1903-11-24,
8727,1904-11-24,1.7
9092,1905-11-24,3.4
9457,1906-11-24,4.7
9822,1907-11-24,-6.1
10188,1908-11-24,-8.1
10553,1909-11-24,-3.0
10918,1910-11-24,-0.9
11283,1911-11-24,-0.8
11649,1912-11-24,3.2
12014,1913-11-24,3.0
12379,1914-11-24,1.1
12744,1915-11-24,1.6
13110,1916-11-24,3.2
13475,1917-11-24,1.5
13840,1918-11-24,4.6
14205,1919-11-24,1.6
14571,1920-11-24,2.5
14936,1921-11-24,-0.1
15301,1922-11-24,3.6
15666,1923-11-24,3.4
16032,1924-11-24,6.2
16397,1925-11-24,-4.3
16762,1926-11-24,6.2
17127,1927-11-24,-6.7
17493,1928-11-24,0.7
17858,1929-11-24,-2.2
18223,1930-11-24,0.7
18588,1931-11-24,-4.0
18954,1932-11-24,3.3
19319,1933-11-24,-3.4
19684,1934-11-24,2.3
20049,1935-11-24,-3.9
20415,1936-11-24,2.5
20780,1937-11-24,2.5
21145,1938-11-24,7.3
21510,1939-11-24,-3.5
21876,1940-11-24,4.4
22241,1941-11-24,-4.0
22606,1942-11-24,-1.3
22971,1943-11-24,3.0
23337,1944-11-24,-2.0
23702,1945-11-24,1.5
24067,1946-11-24,3.2
24432,1947-11-24,-3.5
24798,1948-11-24,-2.8
25163,1949-11-24,-3.0
25528,1950-11-24,-1.4
25893,1951-11-24,5.4
26259,1952-11-24,-1.8
26624,1953-11-24,-3.5
26989,1954-11-24,-8.7
27354,1955-11-24,-3.5
27720,1956-11-24,-0.7
28085,1957-11-24,0.8
28450,1958-11-24,4.9
28815,1959-11-24,-4.3
29181,1960-11-24,-1.6
29546,1961-11-24,2.4
29911,1962-11-24,2.8
30276,1963-11-24,-2.9
30642,1964-11-24,-5.8
31007,1965-11-24,-6.8
31372,1966-11-24,2.0
31737,1967-11-24,0.7
32103,1968-11-24,1.4
32468,1969-11-24,4.6
32833,1970-11-24,-2.5
33198,1971-11-24,-5.6
33564,1972-11-24,-2.4
33929,1973-11-24,0.2
34294,1974-11-24,2.3
34659,1975-11-24,-3.8
35025,1976-11-24,-1.6
35390,1977-11-24,3.1
35755,1978-11-24,1.5
36120,1979-11-24,7.6
36486,1980-11-24,5.5
36851,1981-11-24,2.8
37216,1982-11-24,7.7
37581,1983-11-24,-5.5
37947,1984-11-24,-1.4
38312,1985-11-24,-0.5
38677,1986-11-24,3.9
39042,1987-11-24,-8.1
39408,1988-11-24,2.1
39773,1989-11-24,-5.2
40138,1990-11-24,-2.7
40503,1991-11-24,5.6
40869,1992-11-24,-7.0
41234,1993-11-24,-6.3
41599,1994-11-24,8.4
41964,1995-11-24,4.8
42330,1996-11-24,3.5
42695,1997-11-24,0.7
43060,1998-11-24,-1.5
43425,1999-11-24,0.2
43791,2000-11-24,2.0
44156,2001-11-24,-4.0
44521,2002-11-24,-3.8
44886,2003-11-24,3.3
45252,2004-11-24,-6.4
45617,2005-11-24,2.0
45982,2006-11-24,6.5
46347,2007-11-24,2.8
46713,2008-11-24,1.0
47078,2009-11-24,7.2
47443,2010-11-24,-2.8
47808,2011-11-24,5.9
48174,2012-11-24,6.3
48539,2013-11-24,4.3
48904,2014-11-24,0.0
49248,2015-11-24,0.7
49614,2016-11-24,
49979,2017-11-24,1.6
50337,2018-11-24,3.2
