,DATE,TMAX
126,1881-05-07,8.2
491,1882-05-07,
856,1883-05-07,
1222,1884-05-07,13.1
1587,1885-05-07,7.7
1952,1886-05-07,14.3
2317,1887-05-07,7.9
2683,1888-05-07,8.2
3048,1889-05-07,17.7
3413,1890-05-07,14.9
3778,1891-05-07,6.7
4144,1892-05-07,14.0
4509,1893-05-07,12.5
4874,1894-05-07,13.7
5239,1895-05-07,14.4
5605,1896-05-07,10.8
5970,1897-05-07,21.8
6335,1898-05-07,18.5
6700,1899-05-07,8.1
7065,1900-05-07,14.4
7430,1901-05-07,1.7
7795,1902-05-07,4.3
8160,1903-05-07,6.7
8526,1904-05-07,2.2
8891,1905-05-07,15.5
9256,1906-05-07,22.7
9621,1907-05-07,9.2
9987,1908-05-07,6.2
10352,1909-05-07,1.0
10717,1910-05-07,19.5
11082,1911-05-07,23.9
11448,1912-05-07,6.1
11813,1913-05-07,9.3
12178,1914-05-07,14.9
12543,1915-05-07,18.0
12909,1916-05-07,25.9
13274,1917-05-07,9.7
13639,1918-05-07,4.8
14004,1919-05-07,17.2
14370,1920-05-07,13.3
14735,1921-05-07,11.2
15100,1922-05-07,13.4
15465,1923-05-07,8.4
15831,1924-05-07,13.7
16196,1925-05-07,13.5
16561,1926-05-07,7.4
16926,1927-05-07,9.4
17292,1928-05-07,17.4
17657,1929-05-07,19.7
18022,1930-05-07,8.3
18387,1931-05-07,10.2
18753,1932-05-07,19.9
19118,1933-05-07,9.6
19483,1934-05-07,26.4
19848,1935-05-07,7.4
20214,1936-05-07,17.3
20579,1937-05-07,16.4
20944,1938-05-07,9.9
21309,1939-05-07,8.0
21675,1940-05-07,20.2
22040,1941-05-07,1.4
22405,1942-05-07,0.9
22770,1943-05-07,18.2
23136,1944-05-07,6.4
23501,1945-05-07,16.4
23866,1946-05-07,8.7
24231,1947-05-07,15.7
24597,1948-05-07,21.6
24962,1949-05-07,22.3
25327,1950-05-07,14.7
25692,1951-05-07,8.8
26058,1952-05-07,10.5
26423,1953-05-07,2.2
26788,1954-05-07,18.4
27153,1955-05-07,12.0
27519,1956-05-07,14.9
27884,1957-05-07,13.9
28249,1958-05-07,6.9
28614,1959-05-07,13.0
28980,1960-05-07,16.9
29345,1961-05-07,15.3
29710,1962-05-07,16.2
30075,1963-05-07,17.2
30441,1964-05-07,13.4
30806,1965-05-07,16.4
31171,1966-05-07,4.6
31536,1967-05-07,7.9
31902,1968-05-07,19.4
32267,1969-05-07,14.9
32632,1970-05-07,12.3
32997,1971-05-07,15.3
33363,1972-05-07,18.3
33728,1973-05-07,10.6
34093,1974-05-07,5.5
34458,1975-05-07,20.8
34824,1976-05-07,8.4
35189,1977-05-07,16.4
35554,1978-05-07,8.7
35919,1979-05-07,9.2
36285,1980-05-07,17.0
36650,1981-05-07,14.0
37015,1982-05-07,23.0
37380,1983-05-07,15.2
37746,1984-05-07,14.8
38111,1985-05-07,12.3
38476,1986-05-07,16.7
38841,1987-05-07,5.4
39207,1988-05-07,15.4
39572,1989-05-07,15.0
39937,1990-05-07,16.3
40302,1991-05-07,9.1
40668,1992-05-07,12.0
41033,1993-05-07,20.7
41398,1994-05-07,15.5
41763,1995-05-07,17.1
42129,1996-05-07,11.4
42494,1997-05-07,14.7
42859,1998-05-07,14.6
43224,1999-05-07,7.5
43590,2000-05-07,11.1
43955,2001-05-07,15.9
44320,2002-05-07,17.3
44685,2003-05-07,18.8
45051,2004-05-07,26.4
45416,2005-05-07,13.3
45781,2006-05-07,18.6
46146,2007-05-07,18.2
46512,2008-05-07,11.4
46877,2009-05-07,18.3
47242,2010-05-07,10.1
47607,2011-05-07,16.3
47973,2012-05-07,13.5
48338,2013-05-07,19.8
48703,2014-05-07,
49047,2015-05-07,19.3
49413,2016-05-07,
49778,2017-05-07,8.1
50143,2018-05-07,
