,DATE,TMAX
122,1881-05-03,6.4
487,1882-05-03,
852,1883-05-03,
1218,1884-05-03,6.6
1583,1885-05-03,1.3
1948,1886-05-03,7.8
2313,1887-05-03,11.8
2679,1888-05-03,12.0
3044,1889-05-03,14.2
3409,1890-05-03,17.3
3774,1891-05-03,12.9
4140,1892-05-03,11.3
4505,1893-05-03,1.7
4870,1894-05-03,14.3
5235,1895-05-03,16.1
5601,1896-05-03,12.4
5966,1897-05-03,22.9
6331,1898-05-03,15.6
6696,1899-05-03,3.4
7061,1900-05-03,5.5
7426,1901-05-03,15.4
7791,1902-05-03,13.0
8156,1903-05-03,8.2
8522,1904-05-03,14.1
8887,1905-05-03,24.0
9252,1906-05-03,25.0
9617,1907-05-03,13.2
9983,1908-05-03,4.3
10348,1909-05-03,8.0
10713,1910-05-03,19.0
11078,1911-05-03,9.7
11444,1912-05-03,4.0
11809,1913-05-03,6.7
12174,1914-05-03,8.4
12539,1915-05-03,6.4
12905,1916-05-03,7.8
13270,1917-05-03,3.8
13635,1918-05-03,8.9
14000,1919-05-03,18.0
14366,1920-05-03,14.9
14731,1921-05-03,17.8
15096,1922-05-03,12.1
15461,1923-05-03,3.9
15827,1924-05-03,10.9
16192,1925-05-03,14.7
16557,1926-05-03,3.6
16922,1927-05-03,10.4
17288,1928-05-03,9.0
17653,1929-05-03,6.6
18018,1930-05-03,11.4
18383,1931-05-03,16.3
18749,1932-05-03,9.9
19114,1933-05-03,4.7
19479,1934-05-03,19.2
19844,1935-05-03,7.2
20210,1936-05-03,14.5
20575,1937-05-03,13.5
20940,1938-05-03,5.0
21305,1939-05-03,9.6
21671,1940-05-03,17.6
22036,1941-05-03,11.2
22401,1942-05-03,10.6
22766,1943-05-03,10.7
23132,1944-05-03,9.9
23497,1945-05-03,14.4
23862,1946-05-03,13.1
24227,1947-05-03,5.3
24593,1948-05-03,17.8
24958,1949-05-03,9.2
25323,1950-05-03,20.4
25688,1951-05-03,12.4
26054,1952-05-03,7.5
26419,1953-05-03,16.0
26784,1954-05-03,10.6
27149,1955-05-03,7.8
27515,1956-05-03,14.9
27880,1957-05-03,12.6
28245,1958-05-03,8.2
28610,1959-05-03,21.9
28976,1960-05-03,11.0
29341,1961-05-03,15.4
29706,1962-05-03,11.2
30071,1963-05-03,16.6
30437,1964-05-03,15.4
30802,1965-05-03,4.0
31167,1966-05-03,10.4
31532,1967-05-03,10.9
31898,1968-05-03,9.8
32263,1969-05-03,5.5
32628,1970-05-03,15.4
32993,1971-05-03,8.8
33359,1972-05-03,18.6
33724,1973-05-03,12.7
34089,1974-05-03,9.1
34454,1975-05-03,14.9
34820,1976-05-03,11.1
35185,1977-05-03,10.9
35550,1978-05-03,10.1
35915,1979-05-03,20.1
36281,1980-05-03,6.7
36646,1981-05-03,7.2
37011,1982-05-03,11.2
37376,1983-05-03,8.4
37742,1984-05-03,17.9
38107,1985-05-03,9.6
38472,1986-05-03,9.8
38837,1987-05-03,24.8
39203,1988-05-03,22.6
39568,1989-05-03,16.0
39933,1990-05-03,17.9
40298,1991-05-03,12.5
40664,1992-05-03,11.7
41029,1993-05-03,22.2
41394,1994-05-03,8.6
41759,1995-05-03,6.9
42125,1996-05-03,24.8
42490,1997-05-03,9.4
42855,1998-05-03,20.2
43220,1999-05-03,5.1
43586,2000-05-03,9.7
43951,2001-05-03,17.3
44316,2002-05-03,21.6
44681,2003-05-03,11.4
45047,2004-05-03,20.7
45412,2005-05-03,13.2
45777,2006-05-03,20.1
46142,2007-05-03,6.9
46508,2008-05-03,21.3
46873,2009-05-03,17.0
47238,2010-05-03,10.5
47603,2011-05-03,5.2
47969,2012-05-03,8.2
48334,2013-05-03,12.3
48699,2014-05-03,
49043,2015-05-03,
49409,2016-05-03,
49774,2017-05-03,11.2
50139,2018-05-03,15.1
