,DATE,TMAX
128,1881-05-09,4.9
493,1882-05-09,
858,1883-05-09,
1224,1884-05-09,9.0
1589,1885-05-09,10.7
1954,1886-05-09,15.6
2319,1887-05-09,8.5
2685,1888-05-09,10.3
3050,1889-05-09,19.5
3415,1890-05-09,5.8
3780,1891-05-09,10.3
4146,1892-05-09,12.5
4511,1893-05-09,8.8
4876,1894-05-09,16.3
5241,1895-05-09,17.1
5607,1896-05-09,9.4
5972,1897-05-09,22.4
6337,1898-05-09,19.6
6702,1899-05-09,15.5
7067,1900-05-09,5.0
7432,1901-05-09,13.5
7797,1902-05-09,5.9
8162,1903-05-09,4.6
8528,1904-05-09,15.8
8893,1905-05-09,23.1
9258,1906-05-09,20.6
9623,1907-05-09,9.8
9989,1908-05-09,7.5
10354,1909-05-09,8.4
10719,1910-05-09,17.7
11084,1911-05-09,18.3
11450,1912-05-09,7.4
11815,1913-05-09,12.6
12180,1914-05-09,17.8
12545,1915-05-09,10.9
12911,1916-05-09,22.0
13276,1917-05-09,3.6
13641,1918-05-09,0.3
14006,1919-05-09,14.0
14372,1920-05-09,16.0
14737,1921-05-09,19.9
15102,1922-05-09,14.9
15467,1923-05-09,12.0
15833,1924-05-09,17.4
16198,1925-05-09,23.4
16563,1926-05-09,9.2
16928,1927-05-09,6.7
17294,1928-05-09,14.1
17659,1929-05-09,23.4
18024,1930-05-09,16.1
18389,1931-05-09,9.0
18755,1932-05-09,14.3
19120,1933-05-09,11.9
19485,1934-05-09,22.1
19850,1935-05-09,7.0
20216,1936-05-09,14.0
20581,1937-05-09,14.2
20946,1938-05-09,11.6
21311,1939-05-09,6.8
21677,1940-05-09,22.3
22042,1941-05-09,5.1
22407,1942-05-09,4.7
22772,1943-05-09,15.7
23138,1944-05-09,10.6
23503,1945-05-09,7.1
23868,1946-05-09,6.6
24233,1947-05-09,16.8
24599,1948-05-09,20.1
24964,1949-05-09,10.2
25329,1950-05-09,11.0
25694,1951-05-09,12.6
26060,1952-05-09,9.7
26425,1953-05-09,10.8
26790,1954-05-09,23.5
27155,1955-05-09,11.0
27521,1956-05-09,13.5
27886,1957-05-09,21.0
28251,1958-05-09,11.3
28616,1959-05-09,12.3
28982,1960-05-09,16.2
29347,1961-05-09,15.2
29712,1962-05-09,11.7
30077,1963-05-09,18.3
30443,1964-05-09,11.2
30808,1965-05-09,15.7
31173,1966-05-09,12.5
31538,1967-05-09,10.0
31904,1968-05-09,10.9
32269,1969-05-09,24.6
32634,1970-05-09,18.5
32999,1971-05-09,17.1
33365,1972-05-09,4.3
33730,1973-05-09,12.0
34095,1974-05-09,10.8
34460,1975-05-09,20.8
34826,1976-05-09,14.0
35191,1977-05-09,18.3
35556,1978-05-09,8.2
35921,1979-05-09,16.7
36287,1980-05-09,16.6
36652,1981-05-09,20.8
37017,1982-05-09,16.3
37382,1983-05-09,16.2
37748,1984-05-09,9.2
38113,1985-05-09,14.9
38478,1986-05-09,15.5
38843,1987-05-09,7.4
39209,1988-05-09,9.0
39574,1989-05-09,14.5
39939,1990-05-09,13.1
40304,1991-05-09,7.4
40670,1992-05-09,13.0
41035,1993-05-09,22.3
41400,1994-05-09,21.1
41765,1995-05-09,7.5
42131,1996-05-09,13.1
42496,1997-05-09,17.2
42861,1998-05-09,14.1
43226,1999-05-09,5.1
43592,2000-05-09,13.8
43957,2001-05-09,19.8
44322,2002-05-09,17.9
44687,2003-05-09,18.3
45053,2004-05-09,23.0
45418,2005-05-09,12.6
45783,2006-05-09,19.3
46148,2007-05-09,13.6
46514,2008-05-09,15.1
46879,2009-05-09,21.7
47244,2010-05-09,20.1
47609,2011-05-09,18.1
47975,2012-05-09,18.1
48340,2013-05-09,23.9
48705,2014-05-09,
49049,2015-05-09,
49415,2016-05-09,
49780,2017-05-09,6.1
50145,2018-05-09,14.3
