,DATE,TMAX
184,1881-07-04,26.8
549,1882-07-04,
914,1883-07-04,
1280,1884-07-04,23.9
1645,1885-07-04,25.2
2010,1886-07-04,21.7
2375,1887-07-04,16.5
2741,1888-07-04,19.1
3106,1889-07-04,24.3
3471,1890-07-04,20.8
3836,1891-07-04,24.6
4202,1892-07-04,18.3
4567,1893-07-04,9.9
4932,1894-07-04,16.7
5297,1895-07-04,22.0
5663,1896-07-04,19.5
6028,1897-07-04,21.5
6393,1898-07-04,23.7
6758,1899-07-04,26.0
7123,1900-07-04,26.1
7488,1901-07-04,10.6
7853,1902-07-04,16.9
8218,1903-07-04,26.5
8584,1904-07-04,19.4
8949,1905-07-04,23.7
9314,1906-07-04,21.7
9679,1907-07-04,26.8
10045,1908-07-04,13.8
10410,1909-07-04,23.2
10775,1910-07-04,21.6
11140,1911-07-04,17.2
11506,1912-07-04,14.2
11871,1913-07-04,26.2
12236,1914-07-04,28.7
12601,1915-07-04,20.1
12967,1916-07-04,22.1
13332,1917-07-04,19.7
13697,1918-07-04,30.3
14062,1919-07-04,25.5
14428,1920-07-04,31.1
14793,1921-07-04,23.9
15158,1922-07-04,21.9
15523,1923-07-04,24.4
15889,1924-07-04,21.9
16254,1925-07-04,25.7
16619,1926-07-04,22.2
16984,1927-07-04,25.4
17350,1928-07-04,16.9
17715,1929-07-04,24.4
18080,1930-07-04,23.3
18445,1931-07-04,23.8
18811,1932-07-04,23.1
19176,1933-07-04,15.4
19541,1934-07-04,19.3
19906,1935-07-04,21.0
20272,1936-07-04,29.5
20637,1937-07-04,20.2
21002,1938-07-04,24.0
21367,1939-07-04,18.3
21733,1940-07-04,25.5
22098,1941-07-04,28.8
22463,1942-07-04,23.8
22828,1943-07-04,15.5
23194,1944-07-04,27.5
23559,1945-07-04,20.6
23924,1946-07-04,19.5
24289,1947-07-04,24.5
24655,1948-07-04,22.4
25020,1949-07-04,26.5
25385,1950-07-04,18.8
25750,1951-07-04,16.5
26116,1952-07-04,24.0
26481,1953-07-04,24.2
26846,1954-07-04,29.4
27211,1955-07-04,17.7
27577,1956-07-04,27.0
27942,1957-07-04,16.6
28307,1958-07-04,23.2
28672,1959-07-04,18.9
29038,1960-07-04,20.7
29403,1961-07-04,20.1
29768,1962-07-04,22.6
30133,1963-07-04,20.6
30499,1964-07-04,19.6
30864,1965-07-04,16.1
31229,1966-07-04,21.6
31594,1967-07-04,23.9
31960,1968-07-04,27.4
32325,1969-07-04,18.3
32690,1970-07-04,22.6
33055,1971-07-04,21.5
33421,1972-07-04,28.6
33786,1973-07-04,29.7
34151,1974-07-04,19.6
34516,1975-07-04,23.2
34882,1976-07-04,14.8
35247,1977-07-04,19.6
35612,1978-07-04,20.9
35977,1979-07-04,19.4
36343,1980-07-04,13.9
36708,1981-07-04,24.5
37073,1982-07-04,23.0
37438,1983-07-04,23.0
37804,1984-07-04,17.5
38169,1985-07-04,19.0
38534,1986-07-04,21.4
38899,1987-07-04,17.3
39265,1988-07-04,29.2
39630,1989-07-04,24.2
39995,1990-07-04,22.0
40360,1991-07-04,22.0
40726,1992-07-04,15.7
41091,1993-07-04,21.9
41456,1994-07-04,20.4
41821,1995-07-04,20.6
42187,1996-07-04,17.9
42552,1997-07-04,27.2
42917,1998-07-04,22.4
43282,1999-07-04,20.7
43648,2000-07-04,20.9
44013,2001-07-04,23.8
44378,2002-07-04,28.2
44743,2003-07-04,24.2
45109,2004-07-04,23.3
45474,2005-07-04,25.1
45839,2006-07-04,25.0
46204,2007-07-04,26.8
46570,2008-07-04,25.7
46935,2009-07-04,14.9
47300,2010-07-04,26.2
47665,2011-07-04,25.5
48031,2012-07-04,25.3
48396,2013-07-04,28.1
48761,2014-07-04,
49105,2015-07-04,
49471,2016-07-04,21.3
49836,2017-07-04,20.9
50201,2018-07-04,
