,DATE,TMAX
217,1881-08-06,18.8
582,1882-08-06,
947,1883-08-06,
1313,1884-08-06,17.0
1678,1885-08-06,15.5
2043,1886-08-06,21.9
2408,1887-08-06,17.3
2774,1888-08-06,20.4
3139,1889-08-06,20.1
3504,1890-08-06,22.2
3869,1891-08-06,19.9
4235,1892-08-06,18.6
4600,1893-08-06,28.7
4965,1894-08-06,19.9
5330,1895-08-06,29.5
5696,1896-08-06,22.2
6061,1897-08-06,18.4
6426,1898-08-06,20.5
6791,1899-08-06,16.1
7156,1900-08-06,24.0
7521,1901-08-06,20.3
7886,1902-08-06,15.7
8251,1903-08-06,19.6
8617,1904-08-06,19.3
8982,1905-08-06,24.5
9347,1906-08-06,14.2
9712,1907-08-06,19.7
10078,1908-08-06,20.4
10443,1909-08-06,19.3
10808,1910-08-06,17.7
11173,1911-08-06,29.7
11539,1912-08-06,30.9
11904,1913-08-06,19.5
12269,1914-08-06,16.7
12634,1915-08-06,18.0
13000,1916-08-06,16.2
13365,1917-08-06,16.3
13730,1918-08-06,18.7
14095,1919-08-06,19.6
14461,1920-08-06,26.4
14826,1921-08-06,19.7
15191,1922-08-06,20.8
15556,1923-08-06,16.5
15922,1924-08-06,26.0
16287,1925-08-06,21.6
16652,1926-08-06,15.9
17017,1927-08-06,25.5
17383,1928-08-06,13.4
17748,1929-08-06,24.3
18113,1930-08-06,21.9
18478,1931-08-06,20.3
18844,1932-08-06,30.2
19209,1933-08-06,18.3
19574,1934-08-06,20.8
19939,1935-08-06,17.5
20305,1936-08-06,21.4
20670,1937-08-06,26.0
21035,1938-08-06,22.8
21400,1939-08-06,25.7
21766,1940-08-06,21.2
22131,1941-08-06,25.8
22496,1942-08-06,22.4
22861,1943-08-06,22.7
23227,1944-08-06,18.3
23592,1945-08-06,24.9
23957,1946-08-06,18.9
24322,1947-08-06,27.9
24688,1948-08-06,18.0
25053,1949-08-06,20.2
25418,1950-08-06,18.5
25783,1951-08-06,20.4
26149,1952-08-06,23.4
26514,1953-08-06,18.4
26879,1954-08-06,18.0
27244,1955-08-06,24.2
27610,1956-08-06,18.7
27975,1957-08-06,20.9
28340,1958-08-06,19.6
28705,1959-08-06,27.8
29071,1960-08-06,21.7
29436,1961-08-06,19.8
29801,1962-08-06,18.8
30166,1963-08-06,18.6
30532,1964-08-06,19.5
30897,1965-08-06,18.7
31262,1966-08-06,22.1
31627,1967-08-06,27.3
31993,1968-08-06,20.4
32358,1969-08-06,23.8
32723,1970-08-06,24.2
33088,1971-08-06,23.1
33454,1972-08-06,23.9
33819,1973-08-06,22.1
34184,1974-08-06,17.5
34549,1975-08-06,27.0
34915,1976-08-06,15.2
35280,1977-08-06,24.5
35645,1978-08-06,14.9
36010,1979-08-06,13.9
36376,1980-08-06,23.2
36741,1981-08-06,24.1
37106,1982-08-06,18.8
37471,1983-08-06,26.1
37837,1984-08-06,26.0
38202,1985-08-06,21.6
38567,1986-08-06,26.7
38932,1987-08-06,20.0
39298,1988-08-06,17.6
39663,1989-08-06,18.7
40028,1990-08-06,25.2
40393,1991-08-06,25.5
40759,1992-08-06,21.3
41124,1993-08-06,23.1
41489,1994-08-06,28.1
41854,1995-08-06,21.9
42220,1996-08-06,18.9
42585,1997-08-06,24.8
42950,1998-08-06,19.0
43315,1999-08-06,22.8
43681,2000-08-06,20.7
44046,2001-08-06,19.0
44411,2002-08-06,18.1
44776,2003-08-06,21.1
45142,2004-08-06,27.8
45507,2005-08-06,24.4
45872,2006-08-06,26.6
46237,2007-08-06,25.9
46603,2008-08-06,16.4
46968,2009-08-06,22.5
47333,2010-08-06,28.7
47698,2011-08-06,25.1
48064,2012-08-06,24.0
48429,2013-08-06,26.4
48794,2014-08-06,
49138,2015-08-06,27.0
49504,2016-08-06,
49869,2017-08-06,
50234,2018-08-06,
